angle_deg,level_db
9.119841576872167,-12.39933758233138
9.148857422335613,-12.481123800585971
9.177875634485403,-12.563166811619626
9.206896221345897,-12.645465165443115
9.235919190947184,-12.728017363722525
9.264944551325062,-12.810821858699246
9.29397231052113,-12.893877052091137
9.323002476582765,-12.977181293973894
9.352035057563159,-13.060732881643135
9.3810700615213,-13.144530058456517
9.410107496522066,-13.228571012656506
9.439147370636201,-13.312853876172746
9.468189691940353,-13.397376723404735
9.497234468517052,-13.482137569984097
9.526281708454809,-13.56713437151711
9.555331419848084,-13.652365022306585
9.584383610797339,-13.737827354053799
9.613438289409002,-13.82351913453983
9.642495463795573,-13.90943806628712
9.671555142075588,-13.995581785200354
9.700617332373673,-14.081947859187478
9.729682042820516,-14.168533786760321
9.758749281552955,-14.255336995615696
9.787819056713975,-14.342354841196263
9.816891376452718,-14.429584605231938
9.84596624892449,-14.517023494261664
9.875043682290846,-14.604668638136278
9.904123684719554,-14.692517088502118
9.933206264384655,-14.780565817266226
9.962291429466436,-14.868811715042977
9.991379188151514,-14.957251589583372
10.020469548632825,-15.04588216418636
10.049562519109667,-15.134700076093653
10.078658107787668,-15.223701874867784
10.107756322878885,-15.312884020754911
10.136857172601786,-15.402242883032077
10.165960665181288,-15.49177473834038
10.195066808848734,-15.58147576900426
10.224175611841993,-15.671342061338553
10.253287082405429,-15.761369603943296
10.282401228789952,-15.851554285987977
10.311518059252995,-15.941891895485863
10.340637582058603,-16.032378117560214
10.369759805477416,-16.123008532702716
10.398884737786714,-16.21377861502628
10.428012387270387,-16.304683730513034
10.45714276221904,-16.39571913525974
10.486275870929957,-16.48687997372146
10.515411721707165,-16.57816127695584
10.544550322861394,-16.669557960869334
10.57369168271018,-16.7610648244682
10.602835809577845,-16.85267654811516
10.631982711795532,-16.944387691795004
10.661132397701193,-17.03619269339071
10.69028487563968,-17.128085866973336
10.719440153962726,-17.22006140110745
10.748598241028981,-17.312113357175562
10.777759145204001,-17.404235667723885
10.806922874860343,-17.496422134833303
10.836089438377527,-17.588666428517822
10.865258844142096,-17.680962085154583
10.894431100547628,-17.773302505948763
10.923606215994727,-17.86568095543698
10.952784198891123,-17.958090560033536
10.98196505765163,-18.050524306623124
11.011148800698214,-18.14297504120453
11.040335436459957,-18.235435467589674
11.069524973373165,-18.32789814616308
11.098717419881329,-18.42035549270594
11.127912784435189,-18.51279977729052
11.157111075492706,-18.605223123249566
11.186312301519148,-18.69761750622697
11.215516470987088,-18.789974753314535
11.244723592376435,-18.882286542281314
11.273933674174419,-18.9745444009012
11.303146724875683,-19.066739706385725
11.332362752982267,-19.158863684927738
11.361581767003656,-19.250907411363308
11.39080377545675,-19.342861808958308
11.420028786865965,-19.434717649327386
11.449256809763218,-19.526465552491974
11.47848785268797,-19.618095987085077
11.50772192418719,-19.709599270710495
11.536959032815485,-19.80096557046455
11.566199187135046,-19.89218490362766
11.595442395715713,-19.983247138534473
11.62468866713495,-20.074141995630352
11.653938009977944,-20.164859048723045
11.683190432837577,-20.25538772643745
11.712445944314487,-20.345717313882368
11.74170455301703,-20.435836954537447
11.770966267561395,-20.525735652369598
11.80023109657157,-20.615402274186575
11.829499048679398,-20.70482555223699
11.85877013252455,-20.79399408706482
11.888044356754628,-20.88289635062744
11.917321730025142,-20.971520689684677
11.946602260999564,-21.059855329467766
11.97588595834929,-21.147888377635603
12.005172830753764,-21.235607828526604
12.034462886900437,-21.32300156771295
12.063756135484825,-21.410057376864877
12.093052585210481,-21.496762938931155
12.12235224478911,-21.5831058436429
12.151655122940525,-21.66907359334557
12.180961228392718,-21.75465360916511
12.210270569881825,-21.839833237512565
12.239583156152232,-21.924599756931645
12.268898995956551,-22.008940385291975
12.298218098055678,-22.092842287331152
12.327540471218754,-22.176292582546967
12.35686612422329,-22.259278353441168
12.386195065855123,-22.34178665411409
12.415527304908482,-22.423804519209586
12.444862850185958,-22.505318973207743
12.474201710498612,-22.586317040062696
12.503543894665947,-22.666785753180456
12.532889411515965,-22.746712165731697
12.562238269885139,-22.826083361292092
12.591590478618526,-22.904886464802644
12.62094604656973,-22.983108653839736
12.650304982600966,-23.06073717018435
12.679667295583037,-23.137759331677827
12.709032994395436,-23.214162544350625
12.738402087926312,-23.289934314808313
12.767774585072546,-23.365062262858203
12.79715049473971,-23.439534134358247
12.82652982584218,-23.51333781426845
12.855912587303102,-23.5864613398833
12.885298788054472,-23.658892914222605
12.914688437037077,-23.730620919556245
12.944081543200634,-23.801633931037713
12.97347811550374,-23.871920730419024
13.00287816291395,-23.94147031981877
13.032281694407732,-24.01027193551399
13.061688718970595,-24.07831506172525
13.091099245597045,-24.145589444363004
13.120513283290656,-24.212085104702723
13.149930841064036,-24.277792352955224
13.17935192793894,-24.34270180169822
13.208776552946253,-24.40680437913381
13.238204725126025,-24.470091342137007
13.267636453527468,-24.532554289059362
13.297071747209056,-24.594185172252473
13.326510615238504,-24.654976310274858
13.355953066692821,-24.714920399747097
13.385399110658284,-24.77401052681975
13.414848756230555,-24.832240178219532
13.444302012514651,-24.889603251839077
13.473758888625005,-24.946094066837784
13.503219393685438,-25.001707373220817
13.532683536829275,-25.05643836086582
13.56215132719931,-25.110282667967233
13.591622773947877,-25.163236388870487
13.621097886236816,-25.215296081269287
13.65057667323759,-25.266458772741913
13.680059144131256,-25.316721966603435
13.709545308108526,-25.366083647053784
13.739035174369743,-25.414542283603367
13.768528752124991,-25.462096834760374
13.798026050594077,-25.50874675096649
13.82752707900657,-25.554491976770205
13.857031846601812,-25.599332952229194
13.88654036262899,-25.643270613536902
13.916052636347148,-25.68630639286967
13.945568677025213,-25.728442217454894
13.975088493942005,-25.76968050786234
14.004612096386316,-25.810024175524454
14.034139493656916,-25.849476619493032
14.06367069506259,-25.888041722443248
14.09320570992213,-25.925723845938013
14.122744547564432,-25.96252782496863
14.152287217328494,-25.998458961789282
14.181833728563452,-26.033523019066234
14.211384090628576,-26.0677262123638
14.240938312893372,-26.101075201992153
14.270496404737562,-26.133577084242923
14.30005837555115,-26.165239382041058
14.329624234734382,-26.1960700350428
14.359193991697884,-26.226077389210833
14.388767655862619,-26.255270185899263
14.418345236659952,-26.283657550481824
14.447926743531639,-26.311248980557846
14.477512185929925,-26.338054333771296
14.507101573317529,-26.36408381527849
14.536694915167692,-26.38934796490068
14.566292220964218,-26.41385764399768
14.595893500201464,-26.43762402209921
14.625498762384435,-26.46065856332993
14.65510801702878,-26.482973012664075
14.684721273660841,-26.50457938204536
14.714338541817643,-26.525489936407038
14.743959831046991,-26.545717179626095
14.773585150907468,-26.5652738404453
14.80321451096849,-26.58417285839527
14.832847920810265,-26.602427369747762
14.862485390023945,-26.62005069353086
14.892126928211573,-26.63705631763458
14.921772544986156,-26.653457885034612
14.951422249971655,-26.669269180160523
14.981076052803072,-26.68450411543333
15.010733963126462,-26.69917671799558
15.040395990598974,-26.71330111665613
15.070062144888833,-26.72689152906927
15.099732435675467,-26.73996224916813
15.129406872649467,-26.7525276348683
15.159085465512666,-26.76460209605849
15.188768223978116,-26.776200082891442
15.2184551577702,-26.787336074388698
15.248146276624603,-26.79802456736963
15.2778415902884,-26.808280065714833
15.307541108520013,-26.8181170699722
15.33724484108933,-26.827550067312444
15.366952797777701,-26.83659352183978
15.396664988377982,-26.845261865262252
15.426381422694531,-26.85356948792442
15.456102110543313,-26.861530730204773
15.485827061751886,-26.869159874278516
15.515556286159455,-26.876471136245375
15.545289793616885,-26.883478658621627
15.57502759398677,-26.89019650319375
15.604769697143452,-26.896638644231025
15.634516112973062,-26.90281896205327
15.664266851373524,-26.90875123694895
15.694021922254649,-26.91444914343874
15.723781335538128,-26.91992624487845
15.753545101157595,-26.92519598839518
15.783313229058615,-26.93027170014944
15.813085729198788,-26.935166580916274
15.842862611547732,-26.939893701977343
15.872643886087173,-26.944466001315952
15.902429562810893,-26.94889628010663
15.93221965172486,-26.95319719949062
15.962014162847229,-26.9573812776283
15.991813106208378,-26.96146088701972
16.021616491850907,-26.965448252083704
16.051424329829757,-26.969355446986736
16.081236630212185,-26.97319439371199
16.111053403077833,-26.97697686035909
16.140874658518715,-26.98071445966569
16.170700406639337,-26.98441864774104
16.200530657556655,-26.98810072300265
16.23036542140019,-26.99177182530672
16.26020470831196,-26.99544293526334
16.290048528446633,-26.99912487372736
16.319896891971492,-27.002828301456383
16.349749809066523,-27.00656371892684
16.37960728992437,-27.010341466299977
16.409469344750473,-27.014171723529113
16.43933598376306,-27.018064510600517
16.469207217193176,-27.02202968789919
16.49908305528473,-27.026076956692453
16.528963508294545,-27.030215859723636
16.55884858649239,-27.03445578190824
16.58873830016104,-27.038805951125777
16.61863265959624,-27.043275439100263
16.648531675106856,-27.047873162362556
16.678435357014823,-27.05260788328827
16.70834371565525,-27.057488211204866
16.73825676137638,-27.062522603561856
16.768174504539722,-27.067719367158354
16.79809695552003,-27.07308665942252
16.82802412470538,-27.078632489736805
16.85795602249715,-27.08436472080497
16.887892659310133,-27.090291070054583
16.91783404557254,-27.09641911107113
16.947780191726057,-27.102756275058635
16.977731108225843,-27.109309852322554
17.007686805540622,-27.11608699377063
17.037647294152713,-27.123094712427577
17.067612584558063,-27.130339884959874
17.09758268726625,-27.137829253206686
17.127557612800608,-27.145569425713525
17.157537371698197,-27.153566879265135
17.187521974509895,-27.161827960414392
17.217511431800364,-27.170358887003914
17.247505754148186,-27.179165749677647
17.277504952145854,-27.18825451337937
17.30750903639982,-27.19763101883528
17.33751801753052,-27.20730098401836
17.367531906172445,-27.217270005591722
17.39755071297418,-27.22754356032862
17.427574448598445,-27.23812700650675
17.457603123722098,-27.249025585274836
17.487636749036238,-27.2602444219891
17.51767533524622,-27.271788527517884
17.547718893071703,-27.28366279951201
17.577767433246663,-27.295872023639593
17.60782096651949,-27.30842087478311
17.637879503652986,-27.321313918196882
17.66794305542446,-27.3345556106238
17.69801163262567,-27.34815030136898
17.728085246063,-27.36210223332943
17.758163906557407,-27.37641554397767
17.78824762494452,-27.39109426629831
17.81833641207462,-27.40614232967557
17.848430278812753,-27.421563560731013
17.87852923603875,-27.437361684109423
17.90863329464727,-27.453540323212206
17.9387424655478,-27.470103000876268
17.968856759664796,-27.487053139997684
17.998976187937643,-27.504394064098573
18.029100761320755,-27.522128997835953
18.059230490783555,-27.540261067451468
18.089365387310597,-27.558793301160698
18.11950546190157,-27.577728629480728
18.149650725571362,-27.597069885495003
18.17980118935004,-27.61681980505405
18.20995686428301,-27.63698102691113
18.240117761430977,-27.657556092791324
18.27028389187001,-27.678547447393143
18.300455266691625,-27.69995743832144
18.330631897002743,-27.721788315950157
18.360813793925857,-27.744042233214273
18.391000968598977,-27.766721245329293
18.421193432175752,-27.789827309437328
18.451391195825426,-27.813362284178467
18.48159427073299,-27.83732792918647
18.511802668099165,-27.861725904507484
18.542016399140476,-27.886557769940442
18.572235475089236,-27.911824984298356
18.602459907193712,-27.937528904588987
18.632689706718068,-27.96367078511392
18.662924884942484,-27.99025177648492
18.693165453163115,-28.017272924556202
18.723411422692244,-28.044735169271853
18.753662804858273,-28.07263934342687
18.78391961100579,-28.10098617134116
18.814181852495565,-28.12977626744511
18.84444954070469,-28.159010134775833
18.874722687026562,-28.188688163383006
18.90500130287097,-28.218810628643606
18.93528539966408,-28.249377689484167
18.965574988848573,-28.280389386509988
18.995870081883638,-28.311845640040715
19.02617069024505,-28.343746248050834
19.05647682542516,-28.37609088401525
19.086788498933036,-28.40887909465875
19.117105722294454,-28.442110297609233
19.14742850705198,-28.475783778954003
19.177756864764948,-28.509898690699206
19.208090807009626,-28.544454048132053
19.238430345379182,-28.579448727085808
19.268775491483773,-28.6148814611078
19.299126256950547,-28.650750838530655
19.329482653423767,-28.687055299447493
19.35984469256482,-28.723793132591503
19.39021238605228,-28.760962472120937
19.420585745581917,-28.79856129431069
19.450964782866837,-28.836587414152053
19.48134950963745,-28.87503848186178
19.511739937641597,-28.913911979303315
19.5421360786445,-28.953205216321475
19.572537944428923,-28.99291532699422
19.602945546795176,-29.03303926580385
19.63335889756117,-29.073573803731257
19.66377800856244,-29.114515524277248
19.694202891652264,-29.15586081941495
19.72463355870168,-29.197605885478197
19.755070021599543,-29.239746718991277
19.785512292252545,-29.282279112445707
19.81596038258534,-29.32519865003045
19.84641430454055,-29.368500703322834
19.876874070078838,-29.412180426947238
19.90733969117892,-29.45623275421066
19.937811179837688,-29.500652392723513
19.968288548070227,-29.545433820015834
19.998771807909886,-29.590571279159242
20.029260971408274,-29.636058774406095
20.05975605063541,-29.681890066858273
20.09025705767972,-29.72805867017817
20.120764004648116,-29.774557846356686
20.151276903666,-29.82138060155224
20.18179576687741,-29.86851968201778
20.212320606444997,-29.915967570132096
20.242851434550143,-29.96371648055352
20.27338826339294,-30.011758356515294
20.303931105192333,-30.060084866282736
20.33447997218613,-30.108687399793297
20.365034876631086,-30.157557065501948
20.395595830802883,-30.206684687455464
20.426162846996306,-30.256060802620276
20.45673593752522,-30.305675658489257
20.48731511472267,-30.355519210994903
20.51790039094087,-30.405581122756114
20.548491778551366,-30.455850761688406
20.57908928994501,-30.506317200006666
20.609692937532067,-30.55696921365248
20.640302733742228,-30.607795282176788
20.67091869102472,-30.658783589111962
20.70154082184834,-30.70992202286572
20.732169138701526,-30.761198178171917
20.76280365409237,-30.812599358132534
20.793444380548753,-30.864112576886463
20.82409133061836,-30.915724562940557
20.85474451686876,-30.967421763198697
20.88540395188742,-31.019190347724344
20.91606964828183,-31.07101621527256
20.946741618679532,-31.122884999626397
20.977419875728206,-31.174782076771848
21.008104432095646,-31.22669257294538
21.038795300469946,-31.278601373586575
21.06949249355949,-31.330493133226256
21.100196024093027,-31.382352286340556
21.1309059048197,-31.434163059197285
21.161622148509178,-31.48590948272065
21.19234476795167,-31.53757540639587
21.223073775958014,-31.589144513234075
21.25380918535969,-31.640600335812543
21.284551009008943,-31.691926273404313
21.315299259778836,-31.74310561020395
21.346053950563288,-31.7941215346548
21.376815094277124,-31.844957159876344
21.407582703856207,-31.89559554518641
21.438356792257444,-31.94601971870687
21.46913737245888,-31.99621270103576
21.49992445745972,-32.046157529963665
21.530718060280456,-32.095837286204315
21.561518193962886,-32.14523512010451
21.592324871570224,-32.19433427929067
21.623138106187074,-32.24311813720284
21.653957910919623,-32.2915702224598
21.684784298895615,-32.33967424899244
21.71561728326446,-32.38741414687464
21.74645687719725,-32.43477409377449
21.777303093886907,-32.48173854694217
21.808155946548176,-32.52829227564237
21.839015448417758,-32.574420393935775
21.86988161275428,-32.62010839370423
21.900754452838477,-32.66534217781201
21.93163398197319,-32.71010809328796
21.962520213483472,-32.754392964409504
21.99341316071658,-32.79818412556571
22.024312837042164,-32.84146945377238
22.055219255852233,-32.884237400710326
22.086132430561285,-32.92647702415544
22.117052374606356,-32.96817801866858
22.147979101447053,-33.009330745412996
22.1789126245657,-33.04992626096845
22.20985295746735,-33.08995634501162
22.2408001136799,-33.12941352673689
22.27175410675408,-33.16829110989419
22.302714950263628,-33.20658319632633
22.333682657805294,-33.24428470789195
22.364657242998952,-33.28139140667122
22.3956387194876,-33.317899913352925
22.426627100937527,-33.353807723716336
22.45762240103833,-33.38911322312589
22.488624633503,-33.42381569896902
22.519633812067962,-33.45791535097762
22.55064995049321,-33.49141329938469
22.581673062562334,-33.524311590879435
22.61270316208263,-33.55661320233621
22.643740262885103,-33.588322042304746
22.67478437882463,-33.61944295026209
22.705835523779974,-33.64998169363758
22.73689371165391,-33.67994496263703
22.767958956373203,-33.70934036290108
22.799031271888808,-33.73817640604796
22.830110672175863,-33.76646249815896
22.8611971712338,-33.79420892627828
22.892290783086374,-33.82142684300732
22.9233915217818,-33.84812824928417
22.954499401392802,-33.87432597544678
22.985614436016697,-33.90003366068687
23.01673663977543,-33.9252657310078
23.047866026815722,-33.950037375807185
23.0790026113091,-33.974364523207164
23.110146407452003,-33.99826381426292
23.1412974294658,-34.02175257618031
23.17245569159695,-34.04484879467651
23.203621208117045,-34.067571085619164
23.234793993322874,-34.089938666078666
23.265974061536504,-34.111971324928724
23.297161427105383,-34.13368939312719
23.328356104402424,-34.15511371380836
23.359558107826057,-34.17626561231352
23.390767451800293,-34.197166866283546
23.421984150774872,-34.21783967593217
23.45320821922529,-34.23830663461401
23.484439671652908,-34.25859069979598
23.51567852258498,-34.278715164534134
23.54692478657482,-34.29870362955295
23.578178478201824,-34.318579976016075
23.609439612071586,-34.338368339072176
23.640708202815905,-34.35809308225248
23.671984265092988,-34.37777877278849
23.703267813587452,-34.397450157913624
23.734558863010434,-34.4171321422039
23.765857428099633,-34.436849766007114
23.79716352361947,-34.45662818500334
23.828477164361118,-34.47649265093265
23.859798365142613,-34.49646849352077
23.891127140808894,-34.51658110362725
23.922463506231946,-34.53685591763486
23.953807476310867,-34.55731840309439
23.985159065971953,-34.57799404563419
24.016518290168737,-34.59890833713839
24.047885163882164,-34.62008676519528
24.079259702120627,-34.64155480381256
24.11064191992006,-34.66333790539232
24.142031832343992,-34.685461493957405
24.17342945448372,-34.70795095961722
24.204834801458322,-34.73083165425803
24.236247888414784,-34.75412888844275
24.26766873052804,-34.777867929502634
24.29909734300114,-34.802074000802214
24.33053374106528,-34.82677228215843
24.361977939979926,-34.85198791139381
24.393429955032843,-34.87774598700462
24.424889801540278,-34.90407157192304
24.456357494846984,-34.93098969835468
24.487833050326344,-34.958525373672664
24.519316483380415,-34.98670358734993
24.550807809440094,-35.015549318913685
24.582307043965162,-35.045087546906
24.613814202444384,-35.07534325883722
24.64532930039559,-35.10634146211999
24.676852353365803,-35.138107195974094
24.708383376931305,-35.170665544293925
24.73992238669776,-35.20404164947345
24.77146939830024,-35.23826072718546
24.803024427403415,-35.273348082114765
24.83458748970158,-35.309329124648464
24.86615860091879,-35.34622938852785
24.897737776808903,-35.38407454947201
24.929325033155745,-35.42289044478422
24.96092038577316,-35.46270309395726
24.99252385050514,-35.50353872029743
25.02413544322586,-35.5454237735901
25.055755179839856,-35.58838495383424
25.08738307628208,-35.63244923607799
25.11901914851801,-35.67764389639166
25.150663412543715,-35.72399653901834
25.182315884386014,-35.771535124749605
25.213976580102536,-35.8202880005763
25.245645515781842,-35.870283930672855
25.277322707543476,-35.921552128776256
25.30900817153814,-35.974122292030614
25.340701923947748,-36.02802463637236
25.37240398098555,-36.083289933538765
25.404114358896177,-36.139949549790565
25.43583307395584,-36.198035486447424
25.467560142472365,-36.25758042234273
25.499295580785326,-36.31861775831421
25.531039405266085,-36.38118166385573
25.562791632318,-36.44530712606817
25.594552278376465,-36.51103000105503
25.626321359909035,-36.57838706792399
25.65809889341548,-36.64741608556661
25.689884895427976,-36.718155852402894
25.72167938251116,-36.79064626929181
25.75348237126225,-36.86492840582696
25.78529387831112,-36.94104457025019
25.817113920320462,-37.01903838324053
25.848942513985858,-37.098954855848916
25.88077967603592,-37.1808404718774
25.912625423232324,-37.2647432750212
25.94447977237001,-37.350712961118376
25.976342740277243,-37.438800975879175
26.00821434381574,-37.52906061849702
26.040094599880774,-37.621547151572464
26.071983525401254,-37.716317917818515
26.103881137339897,-37.813432464048596
26.1357874526933,-37.91295267298982
26.167702488492075,-38.01494290350312
26.19962626180091,-38.11947013983705
26.231558789718747,-38.22660415058852
26.263500089378873,-38.33641765808998
26.295450177949032,-38.44898651899522
26.327409072631493,-38.564389916887436
26.35937679066326,-38.682710567785705
26.391353349316113,-38.80403493947912
26.423338765896766,-38.92845348567066
26.455333057746916,-39.05606089595957
26.487336242243458,-39.18695636273603
26.51934833679853,-39.321243866095735
26.55136935885967,-39.45903247790252
26.58339932590988,-39.60043668612991
26.61543825546781,-39.74557674059184
26.647486165087845,-39.89457902110403
26.67954307236024,-40.04757642901765
26.71160899491118,-40.204708802879274
26.743683950403007,-40.36612335871281
26.775767956534242,-40.53197515502214
26.807861031039785,-40.70242758207314
26.839963191690945,-40.87765287425051
26.872074456295664,-41.05783264324994
26.90419484269857,-41.24315842845281
26.93632436878115,-41.433832258940065
26.968463052461793,-41.63006721905628
27.00061091169602,-41.83208800604415
27.03276796447653,-42.04013146374755
27.064934228833387,-42.2544470703707
27.09710972283405,-42.47529735029187
27.129294464583616,-42.70295816931962
27.161488472224878,-42.93771885868435
27.19369176393847,-43.17988209433408
27.22590435794297,-43.42976343321112
27.258126272495073,-43.68769037509017
27.290357525889696,-43.954000774526854
27.322598136460115,-44.229040368898254
27.35484812257806,-44.51315911063826
27.387107502653908,-44.8067058883483
27.419376295136768,-45.11002108443761
27.45165451851465,-45.4234262361351
27.483942191314522,-45.74720982963609
27.51623933210254,-46.08160794935219
27.548545959484127,-46.42677811058932
27.580862092104127,-46.78276411213354
27.61318774864688,-47.1494491529063
27.645522947836465,-47.52649378654859
27.67786770843675,-47.91325461382606
27.71022204925157,-48.30867910854398
27.742585989124816,-48.71117198736058
27.774959546940636,-49.11842970494075
27.807342741623536,-49.527243046110556
27.839735592138542,-49.933274984702784
27.872138117491268,-50.33083398721685
27.90455033672816,-50.71268348013387
27.936972268936575,-51.06995586444134
27.96940393324494,-51.392268275269366
28.001845348822847,-51.66815154775382
28.034296534881282,-51.88587736971844
28.066757510672694,-52.03467525350172
28.09922829549119,-52.106171773409216
28.13170890867261,-52.09571765645369
28.164199369594748,-52.00320205041659
28.19669969767746,-51.833072635988245
28.229209912382828,-51.593554325979525
28.261730033215233,-51.29533757111106
28.294260079721624,-50.95013579776789
28.326800071491576,-50.56945271522518
28.359350028157486,-50.16373549066469
28.391909969394654,-49.74192841198783
28.424479914921513,-49.311344816974305
28.457059884499753,-48.87774592671092
28.489649897934452,-48.44552821197607
28.522249975074217,-48.017949491295575
28.55486013581139,-47.597351874405746
28.587480400082153,-47.185360579930595
28.620110787866718,-46.78305098943887
28.652751319189413,-46.391083726095246
28.685402014118925,-46.00981107647695
28.7180628927684,-45.639359322321845
28.750733975295642,-45.27969160123018
28.783415281903167,-44.930655426033674
28.816106832838503,-44.592018321670096
28.848808648394257,-44.263494365693525
28.8815207489083,-43.94476382176041
28.914243154763895,-43.63548755874464
28.946975886389914,-43.33531755009947
28.979718964260957,-43.043904436550584
29.012472408897548,-42.760902895123756
29.045236240866217,-42.485975374332455
29.078010480779767,-42.218794616502336
29.110795149297385,-41.959045283390786
29.143590267124818,-41.70642492233307
29.176395855014487,-41.46064445077337
29.209211933765747,-41.221428292416746
29.242038524224988,-40.98851426468799
29.27487564728582,-40.76165329195726
29.307723323889217,-40.54060900000926
29.34058157502373,-40.325157232951845
29.373450421725632,-40.11508552300416
29.4063298850791,-39.910192535507306
29.439219986216322,-39.71028750540719
29.472120746317795,-39.515189676878904
29.505032186612375,-39.324727754320385
29.537954328377527,-39.1387393703668
29.570887192939445,-38.957070574656456
29.60383080167327,-38.77957534564524
29.636785176003244,-38.606115126720375
29.669750337402913,-38.43655838708696
29.702726307395228,-38.270780207349375
29.73571310755282,-38.10866188931158
29.768710759498127,-37.95009058925096
29.801719284903587,-37.79495897373775
29.83473870549178,-37.64316489695725
29.867769043035672,-37.49461109843206
29.90081031935875,-37.349204920015254
29.933862556335256,-37.206858041024844
29.966925775890267,-37.06748623041382
30.000000000000004,-36.931009114899986
30.03308525069193,-36.79734996202707
30.066181550044988,-36.666435477172186
30.09928892018976,-36.538195613569876
30.132407383308635,-36.4125633944752
30.16553696163604,-36.28947474663861
30.19867767745862,-36.16886834432212
30.23182955311542,-36.05068546313111
30.26499261099804,-35.9348698429904
30.2981668735509,-35.82136755963406
30.331352363271385,-35.710126904024875
30.36454910271005,-35.601098269161476
30.39775711447079,-35.494234043766255
30.430976421211067,-35.389488512386265
30.464207045642127,-35.28681776147208
30.497449010529145,-35.18617959103104
30.530702338691416,-35.08753343147899
30.56396705300262,-34.99084026534479
30.59724317639098,-34.896062553503626
30.630530731839475,-34.80316416564074
30.663829742385975,-34.71211031466755
30.69714023112357,-34.622867494831596
30.730462221200675,-34.53540342328273
30.763795735821287,-34.449686984870944
30.797140798245117,-34.36568817997088
30.830497431787894,-34.28337807514011
30.86386565982151,-34.20272875643205
30.897245505774258,-34.12371328519906
30.930636993130985,-34.04630565622913
30.96404014543338,-33.970480758073116
30.99745498628013,-33.89621433542783
31.030881539327186,-33.82348295345102
31.064319828287875,-33.752263963889526
31.09776987693323,-33.68253547291424
31.131231709092145,-33.61427631055789
31.1647053486516,-33.54746600166295
31.198190819556842,-33.48208473824913
31.231688145811695,-33.41811335321883
31.265197351478687,-33.35553329532215
31.298718460679325,-33.294326605309564
31.332251497594267,-33.23447589320359
31.3657964864636,-33.17596431662594
31.399353451587036,-33.11877556012046
31.432922417324136,-33.06289381541627
31.466503408094507,-33.0083037625769
31.50009644837809,-32.95499055198792
31.53370156271535,-32.90293978713529
31.567318775707513,-32.85213750813067
31.60094811201676,-32.80257017594369
31.63458959636651,-32.75422465730117
31.668243253541647,-32.70708821021679
31.701909108388715,-32.66114847011821
31.73558718581616,-32.61639343653699
31.769277510794613,-32.57281146033228
31.802980108357065,-32.53039123141856
31.83669500359915,-32.4891217669696
31.870422221679323,-32.44899240007364
31.90416178781918,-32.40999276881401
31.937913727303645,-32.372112805752465
31.971678065481232,-32.33534272779329
32.00545482776425,-32.29967302640602
32.039244039629104,-32.26509445818786
32.07304572661651,-32.2315980357462
32.10685991433177,-32.19917501888296
32.140686628444925,-32.16781690606354
32.174525894691136,-32.13751542615354
32.20837773887084,-32.108262530408005
32.242242186850056,-32.08005038469705
32.276119264560585,-32.05287136195424
32.310008998000306,-32.02671803483277
32.34391141323342,-32.00158316855707
32.37782653639071,-31.977459713955653
32.41175439366974,-31.95434080066374
32.44569501133523,-31.932219730483048
32.479648415719225,-31.911089970886906
32.51361463322137,-31.890945148659778
32.54759369030918,-31.871779043659988
32.581585613518314,-31.8535855826946
32.61559042945285,-31.83635883349677
32.64960816478551,-31.820092998794173
32.68363884625795,-31.804782410460078
32.71768250068103,-31.790421523735468
32.751739154935095,-31.7770049115143
32.78580883597025,-31.76452725868105
32.819891570806554,-31.752983356492038
32.85398738653441,-31.74236809699093
32.888096310314786,-31.732676467449373
32.92221836937948,-31.72390354482343
32.956353591031395,-31.716044490217325
32.99050200264485,-31.709094543344808
33.02466363166585,-31.70304901697961
33.058838505612385,-31.697903291386055
33.09302665207462,-31.69365280872041
33.127228098715314,-31.690293067394094
33.161442873270026,-31.687819616390644
33.19567100354743,-31.686228049524928
33.22991251742956,-31.68551399963869
33.264167442872164,-31.685673132720225
33.29843580790497,-31.686701141940347
33.332717640632,-31.68859374159526
33.36701296923175,-31.691346660945918
33.40132182195768,-31.694955637944826
33.43564422713836,-31.699416412840577
33.46998021317784,-31.70472472164949
33.50432980855591,-31.710876289485
33.53869304182842,-31.71786682373414
33.57306994162762,-31.725692007071157
33.60746053666243,-31.73434749029685
33.6418648557187,-31.74382888499439
33.67628292765961,-31.754131755989295
33.710714781425935,-31.76525161360377
33.74516044603636,-31.777183905693676
33.77961995058778,-31.789924009457053
33.81409332425562,-31.80346722300303
33.84858059629421,-31.81780875666947
33.88308179603701,-31.832943724078042
33.917596952896965,-31.84886713291462
33.952126096366854,-31.865573875424236
33.98666925601959,-31.883058718608183
34.02122646150857,-31.901316294111837
34.05579774256791,-31.920341087791776
34.09038312901291,-31.940127428951
34.12498265074029,-31.96066947922953
34.159596337728566,-31.981961221141674
34.19422422003831,-32.00399644624663
34.22886632781258,-32.02676874294368
34.26352269127722,-32.050271483880806
34.298193340741165,-32.074497812967955
34.33287830659685,-32.09944063198509
34.367577619320436,-32.125092586777846
34.402291309472304,-32.15144605303191
34.4370194076973,-32.17849312162123
34.471761944725095,-32.206225583523135
34.50651895137052,-32.23463491429742
34.541290458534,-32.26371225812593
34.576076497201804,-32.29344841141152
34.610877098446466,-32.323833805937674
34.64569229342709,-32.354858491591024
34.680522113389756,-32.38651211865115
34.715366589667845,-32.41878391965699
