proposal,topology,active_edges,dimension,motifs,exact_reference,training_score,validation_score,generalization_gap,period_train,period_validation,amplitude_train,amplitude_validation,participation_validation,failure_fraction_validation,requested_evaluations,actual_evaluations,wall_seconds
142,200012012,5,16,mixed-cycle,,1.430973916733,3.326090672384,1.895116755651,24.658646677899,42.312604464846,20.166666666667,18.400000000000,1.000000000000,0.000000000000,192000,192000,108.239424356
143,010022220,5,16,toggle-core,,1.539924977120,3.116232675839,1.576307698718,25.092084161217,40.166604104053,31.500000000000,23.800000000000,1.000000000000,0.000000000000,192000,192000,93.732877431
144,200022212,6,18,repressilator+toggle-core,,0.368109003613,0.673460807833,0.305351804221,25.524925282735,25.122094785523,120.833333333333,110.933333333333,1.000000000000,0.000000000000,192000,192000,110.178223690
145,200022021,5,16,mixed-cycle+toggle-core,,1.486071133801,3.209979536863,1.723908403061,33.158409351847,45.588011628182,33.166666666667,32.266666666667,1.000000000000,0.000000000000,192000,192000,91.328049611
146,220212020,6,18,toggle-core,,0.925122886903,2.717716587014,1.792593700111,25.836889994511,45.061844296272,33.166666666667,31.533333333333,1.000000000000,0.000000000000,192000,192000,72.500329933
147,220002022,5,16,other,,1.683447732310,3.067373144966,1.383925412656,24.115745619835,38.635596212925,17.500000000000,17.533333333333,1.000000000000,0.000000000000,192000,192000,71.594978900
148,010202222,6,18,repressilator+toggle-core,,0.366076047598,0.869697938004,0.503621890407,25.651825158141,25.064978655715,110.166666666667,106.066666666667,1.000000000000,0.000000000000,192000,192000,86.836852250
149,210022012,6,18,repressilator,,0.354407426917,0.907493003451,0.553085576534,25.496909208376,22.776230843447,99.000000000000,85.933333333333,1.000000000000,0.000000000000,192000,192000,88.747209655
150,222000002,4,14,other,,1.806116227503,3.165867398355,1.359751170852,24.989874976234,37.473704260280,18.333333333333,16.866666666667,1.000000000000,0.000000000000,192000,192000,41.751752343
151,010022022,5,16,repressilator+toggle-core,,0.366210870114,0.649765351078,0.283554480964,25.687905318827,26.251787094376,103.500000000000,108.866666666667,1.000000000000,0.000000000000,192000,192000,74.378151310
152,001022022,5,16,repressilator+toggle-core,,0.359252806717,0.715620214417,0.356367407700,25.601841978385,24.760503874663,124.833333333333,115.133333333333,1.000000000000,0.000000000000,192000,192000,73.414135883
153,222000222,6,18,toggle-core,,1.617714102610,2.835992094508,1.218277991898,24.652440060183,36.483663762825,25.500000000000,28.466666666667,1.000000000000,0.000000000000,192000,192000,76.859358726
154,200012022,5,16,mixed-cycle,,1.311134568071,2.711912895509,1.400778327438,29.036583082190,34.356902472746,31.500000000000,31.066666666667,1.000000000000,0.000000000000,192000,192000,65.330500770
155,220002002,4,14,other,,1.728070193320,2.906592101639,1.178521908319,24.241788780491,36.938677808360,30.500000000000,28.800000000000,1.000000000000,0.000000000000,192000,192000,45.071950458
156,200021012,5,16,mixed-cycle,,1.197630339592,2.112097936486,0.914467596894,28.415413925454,29.100003988158,19.666666666667,15.933333333333,1.000000000000,0.000000000000,192000,192000,145.644313671
157,201022012,6,18,repressilator,,0.377192880025,0.719010338868,0.341817458844,25.722997899188,25.961817495804,124.666666666667,118.533333333333,1.000000000000,0.000000000000,192000,192000,98.062754580
158,222000000,3,12,other,,1.743970995856,3.203485407314,1.459514411459,23.896964693702,43.065195570212,18.666666666667,19.200000000000,1.000000000000,0.000000000000,192000,192000,35.065869001
159,100022012,5,16,repressilator,,0.371412956519,0.594694468880,0.223281512361,25.431827562994,26.169823463899,118.333333333333,119.400000000000,1.000000000000,0.000000000000,192000,192000,78.246128323
160,010021222,6,18,mixed-cycle+toggle-core,,1.436657825440,2.928299680404,1.491641854964,25.135258447000,33.433945368401,30.166666666667,30.666666666667,1.000000000000,0.000000000000,192000,192000,112.887927178
161,000022012,4,14,repressilator,,0.365057557706,0.507782733477,0.142725175771,25.779235266053,25.914679812698,114.166666666667,115.600000000000,1.000000000000,0.000000000000,192000,192000,54.499154981
162,022002222,6,18,toggle-core,,1.591899664472,3.294346324519,1.702446660047,23.899268682123,45.379713656683,21.000000000000,17.800000000000,1.000000000000,0.000000000000,192000,192000,71.465093560
163,000222012,5,16,repressilator+toggle-core,,0.371001635373,0.675302253991,0.304300618618,25.609968727240,25.969609006899,121.166666666667,119.733333333333,1.000000000000,0.000000000000,192000,192000,67.819966803
164,002022012,5,16,repressilator,,0.368178847237,0.640580119468,0.272401272231,25.718092381558,24.865895830317,117.166666666667,118.400000000000,1.000000000000,0.000000000000,192000,192000,67.524632063
165,000022002,3,12,repressilator,,0.354034187899,0.587004174291,0.232969986391,25.792609683807,25.447844957205,131.166666666667,125.133333333333,1.000000000000,0.000000000000,192000,192000,38.080942610
166,000122012,5,16,repressilator,,0.355273216253,0.669943276420,0.314670060167,25.615054337811,25.500237319328,128.333333333333,123.733333333333,1.000000000000,0.000000000000,192000,192000,79.838472555
167,022202210,6,18,mixed-cycle+toggle-core,,1.428347857695,3.194522320445,1.766174462750,23.757972852794,40.887640935110,21.166666666667,18.000000000000,1.000000000000,0.000000000000,192000,192000,86.113112823
168,000102212,5,16,goodwin-like+toggle-core,,0.476295946654,1.043462386854,0.567166440201,25.762372198916,23.839810800238,56.666666666667,55.066666666667,1.000000000000,0.000000000000,192000,192000,68.921445496
169,200020022,4,14,toggle-core,,1.613402902485,3.256958135681,1.643555233196,23.248305466540,34.139945277130,20.500000000000,17.266666666667,1.000000000000,0.000000000000,192000,192000,60.194613907
170,100022022,5,16,repressilator+toggle-core,,0.362934708078,0.678603481597,0.315668773519,25.454523340930,24.913235687525,119.333333333333,112.933333333333,1.000000000000,0.000000000000,192000,192000,71.490629889
171,200112022,6,18,mixed-cycle,,1.035470055478,2.132645789877,1.097175734399,25.804727269483,31.466858317085,20.000000000000,20.933333333333,1.000000000000,0.000000000000,192000,192000,107.186129584
172,222020202,6,18,toggle-core,,1.519017201853,3.060856970316,1.541839768464,25.435571503699,37.829562461959,31.000000000000,31.133333333333,1.000000000000,0.000000000000,192000,192000,67.057896224
173,022220002,5,16,other,,1.437537702275,2.746424340580,1.308886638305,23.371070734937,28.754070435026,27.166666666667,28.800000000000,1.000000000000,0.000000000000,192000,192000,81.696419940
174,200102022,5,16,other,,1.420564876063,2.681985032935,1.261420156872,26.049791800068,32.863708916472,27.666666666667,21.866666666667,1.000000000000,0.000000000000,192000,192000,82.099524044
175,200122020,5,16,toggle-core,,1.049716988534,2.587137416311,1.537420427777,24.964030804479,34.439398336346,48.833333333333,40.333333333333,1.000000000000,0.000000000000,192000,192000,99.442992810
176,020222220,6,18,repressilator+toggle-core,,0.363634073775,0.907256198579,0.543622124804,25.717477831306,23.432077154081,77.500000000000,69.333333333333,1.000000000000,0.000000000000,192000,192000,76.775188856
177,202220220,6,18,repressilator+toggle-core,,0.388926859956,0.844987453787,0.456060593830,25.710016406199,27.202617002669,151.833333333333,154.000000000000,1.000000000000,0.000000000000,192000,192000,64.458406264
178,022021022,6,18,mixed-cycle+toggle-core,,1.349034613199,3.336783833350,1.987749220151,24.873702584254,38.012283238086,27.500000000000,25.200000000000,1.000000000000,0.000000000000,192000,192000,115.658703434
179,100012010,4,14,other,,1.693703728263,3.421830809173,1.728127080910,30.328963736392,51.160475151664,16.500000000000,16.466666666667,1.000000000000,0.000000000000,192000,192000,130.587675842
180,000000221,3,12,other,,1.060758397100,2.610367698101,1.549609301001,25.321506216698,31.586329498702,39.166666666667,34.400000000000,1.000000000000,0.000000000000,192000,192000,53.343990512
181,000220220,4,14,repressilator+toggle-core,,0.369101105341,0.522219962557,0.153118857216,25.803767605086,25.952838026841,131.000000000000,129.933333333333,1.000000000000,0.000000000000,192000,192000,47.019077969
182,000222220,5,16,repressilator+toggle-core,,0.350042246012,0.687611964199,0.337569718187,25.769636618678,26.612990845458,102.166666666667,104.866666666667,1.000000000000,0.000000000000,192000,192000,68.085931729
183,200220220,5,16,repressilator+toggle-core,,0.374488051984,0.594941028837,0.220452976853,25.812411603250,25.454483354373,148.666666666667,146.933333333333,1.000000000000,0.000000000000,192000,192000,57.925235044
184,000221220,5,16,repressilator+toggle-core,,0.373000536150,1.024949405135,0.651948868985,25.464814945812,23.534529436020,78.666666666667,71.466666666667,1.000000000000,0.000000000000,192000,192000,62.119277999
185,001220220,5,16,repressilator+toggle-core,,0.370692850413,0.639741196114,0.269048345701,25.678160599870,24.933487968971,109.666666666667,104.066666666667,1.000000000000,0.000000000000,192000,192000,72.395620244
186,002220220,5,16,repressilator+toggle-core,,0.381468374278,0.711472144415,0.330003770138,25.675803342719,26.148279177097,112.833333333333,112.400000000000,1.000000000000,0.000000000000,192000,192000,59.182614583
187,002022200,4,14,other,,1.672549040259,3.197688390066,1.525139349807,24.766106651246,43.038328054945,29.000000000000,28.733333333333,1.000000000000,0.000000000000,192000,192000,53.981210273
188,000200220,3,12,repressilator,repressilator,0.369042387425,0.608833844965,0.239791457540,25.501979641696,25.141136027699,111.000000000000,111.133333333333,1.000000000000,0.000000000000,192000,192000,37.629495384
189,000220210,4,14,mixed-cycle,,1.122824391290,2.392746485058,1.269922093768,24.791698773974,27.018704492265,22.833333333333,17.866666666667,1.000000000000,0.000000000000,192000,192000,56.001747398
190,000220020,3,12,toggle-core,,1.346457558655,2.755959406404,1.409501847749,25.632419810662,39.043664852640,36.000000000000,40.866666666667,1.000000000000,0.000000000000,192000,192000,40.376638090
191,200002022,4,14,other,,1.729545761060,3.249620783830,1.520075022769,23.738015806174,43.161378570567,24.166666666667,23.933333333333,1.000000000000,0.000000000000,192000,192000,84.834146333
192,000220221,5,16,repressilator+toggle-core,,0.362858134621,0.664832903051,0.301974768430,25.771428129873,24.974912146372,156.000000000000,147.000000000000,1.000000000000,0.000000000000,192000,192000,79.177735145
193,010022012,5,16,repressilator,,0.358156719531,0.804981947679,0.446825228147,25.629528845390,26.273177262803,101.166666666667,95.066666666667,1.000000000000,0.000000000000,192000,192000,72.933141958
194,010202211,6,18,mixed-cycle+toggle-core,,0.949559491413,1.745684845391,0.796125353978,24.725483610878,30.090683298264,32.166666666667,29.066666666667,1.000000000000,0.000000000000,192000,192000,111.805319352
195,010020222,5,16,toggle-core,,1.298731217506,3.269290181517,1.970558964012,24.583805924039,33.595669508979,29.500000000000,27.266666666667,1.000000000000,0.000000000000,192000,192000,96.131369761
196,200122002,5,16,repressilator,,0.381581568679,0.602243480806,0.220661912127,25.537171302712,25.837968123136,154.666666666667,150.666666666667,1.000000000000,0.000000000000,192000,192000,64.362920675
197,201212020,6,18,toggle-core,,1.055278865780,1.937025443020,0.881746577240,24.021383273040,28.769573363678,52.166666666667,42.800000000000,1.000000000000,0.000000000000,192000,192000,105.444702239
198,000022112,5,16,repressilator,,0.368903487250,0.820996910426,0.452093423177,25.844857823198,22.922195053082,107.000000000000,99.200000000000,1.000000000000,0.000000000000,192000,192000,74.937365804
199,022202022,6,18,toggle-core,,1.690471572066,2.656850758206,0.966379186139,24.393984577387,28.318316742219,25.000000000000,20.733333333333,1.000000000000,0.000000000000,192000,192000,74.435442239
200,000020220,3,12,toggle-core,,1.647630682305,3.151393714287,1.503763031982,24.571448429589,44.299664550824,24.500000000000,27.000000000000,1.000000000000,0.000000000000,192000,192000,41.827738796
