n_atoms,dimension,parameterization,optimizer,seed,best_energy,target_energy,gap,target_relative_gap,success,within_1_percent,within_5_percent,within_10_percent,population_size,nominal_full_generations_per_restart,restarts,pair_traversals,pair_terms_evaluated,objective_calls,gradient_calls,wall_seconds,measured_pair_seconds,estimated_optimizer_overhead_seconds,overlap_pairs,projected_candidates,reference_structure_audited
55,159,fixed-frame,lbfgs-multistart,9356486868317781128,-2.70651860049046093e2,-2.79248469999999998e2,8.59660995095390490e0,3.07848059147966154e-2,false,false,true,true,,,4,7489,11121165,7489,14532,0.127695988,0.060199147,0.067496841,1785,0,true
55,159,fixed-frame,lbfgs-multistart,15344896877483144765,-2.63733152696476395e2,-2.79248469999999998e2,1.55153173035236023e1,5.55609751542187613e-2,false,false,false,true,,,4,7170,10647450,7187,13734,0.122427573,0.058649949,0.063777624,1679,0,true
55,159,fixed-frame,lbfgs-multistart,16858060321842103884,-2.61429971740910048e2,-2.79248469999999998e2,1.78184982590899494e1,6.38087587698867170e-2,false,false,false,true,,,4,2724,4045140,2736,5052,0.044643261,0.022177008,0.022466253,1846,0,true
55,159,fixed-frame,lbfgs-multistart,17087425938534002878,-2.68208777345249359e2,-2.79248469999999998e2,1.10396926547506382e1,3.95335833165017456e-2,false,false,true,true,,,4,3275,4863375,3293,6071,0.038648798,0.019675572,0.018973226,1943,0,true
55,159,fixed-frame,lbfgs-multistart,18292828579292461595,-2.62297332619704491e2,-2.79248469999999998e2,1.69511373802955063e1,6.07027045852588099e-2,false,false,false,true,,,4,7306,10849410,7313,14085,0.148573475,0.063323971,0.085249504,1620,0,true
55,159,fixed-frame,random,1487862586726741835,3.68237117326348340e1,-2.79248469999999998e2,3.16072181732634817e2,1.13186719244203848e0,false,false,false,false,,,,20000,29700000,20000,0,0.342438263,0.194879671,0.147558592,0,0,true
55,159,fixed-frame,random,2765697318890495683,-1.81433283445153570e1,-2.79248469999999998e2,2.61105141655484658e2,9.35028011632381251e-1,false,false,false,false,,,,20000,29700000,20000,0,0.399070908,0.202677125,0.196393783,0,0,true
55,159,fixed-frame,random,4439734757201113907,-1.83817837032142535e1,-2.79248469999999998e2,2.60866686296785758e2,9.34174093404292472e-1,false,false,false,false,,,,20000,29700000,20000,0,0.371860154,0.217475451,0.154384703,0,0,true
55,159,fixed-frame,random,4480850950451826366,-2.63238281335482718e1,-2.79248469999999998e2,2.52924641866451736e2,9.05733312939733359e-1,false,false,false,false,,,,20000,29700000,20000,0,0.348490726,0.182862007,0.165628719,0,0,true
55,159,fixed-frame,random,9265646381143836605,-2.34051245717018084e1,-2.79248469999999998e2,2.55843345428298193e2,9.16185307759423750e-1,false,false,false,false,,,,20000,29700000,20000,0,0.309794286,0.172053402,0.137740884,0,0,true
55,159,fixed-frame,random,9356486868317781128,-1.42889677488381350e0,-2.79248469999999998e2,2.77819573225116187e2,9.94883063191415840e-1,false,false,false,false,,,,20000,29700000,20000,0,0.299562754,0.165291354,0.134271400,0,0,true
55,159,fixed-frame,random,15344896877483144765,-1.06844805087489263e1,-2.79248469999999998e2,2.68563989491251050e2,9.61738445661854624e-1,false,false,false,false,,,,20000,29700000,20000,0,0.539639460,0.302129416,0.237510044,0,0,true
55,159,fixed-frame,random,16858060321842103884,-1.59091334256450203e1,-2.79248469999999998e2,2.63339336574355002e2,9.43028753476626069e-1,false,false,false,false,,,,20000,29700000,20000,0,0.303974246,0.170955305,0.133018941,0,0,true
55,159,fixed-frame,random,17087425938534002878,-1.63502617088401081e1,-2.79248469999999998e2,2.62898208291159904e2,9.41449055356184838e-1,false,false,false,false,,,,20000,29700000,20000,0,0.378311131,0.212747446,0.165563685,0,0,true
55,159,fixed-frame,random,18292828579292461595,5.08948118317345788e0,-2.79248469999999998e2,2.84337951183173459e2,1.01822563677134359e0,false,false,false,false,,,,20000,29700000,20000,0,0.415111199,0.239157599,0.175953600,0,0,true
55,165,free,basin-hopping,4773657909067814169,-2.55085933841280479e2,-2.79248469999999998e2,2.41625361587195187e1,8.65270135901533149e-2,false,false,false,true,,,5,20000,29700000,20003,38449,0.235414743,0.112281374,0.123133369,4523,0,true
55,165,free,basin-hopping,6689891048696985090,-2.22720388823098830e2,-2.79248469999999998e2,5.65280811769011677e1,2.02429331759279352e-1,false,false,false,false,,,5,20000,29700000,20003,38576,0.224722135,0.106169999,0.118552136,3049,0,true
55,165,free,basin-hopping,6924010277989202646,-2.24532421899786328e2,-2.79248469999999998e2,5.47160481002136692e1,1.95940368447546615e-1,false,false,false,false,,,5,20000,29700000,20003,38556,0.222080915,0.105353918,0.116726997,3006,0,true
55,165,free,basin-hopping,7328677105447600177,-2.62695861992654613e2,-2.79248469999999998e2,1.65526080073453841e1,5.92755548753602299e-2,false,false,false,true,,,5,17812,26450820,17821,34143,0.192224250,0.092939175,0.099285075,3961,0,true
55,165,free,basin-hopping,7864081664548081831,-2.59271933826425027e2,-2.79248469999999998e2,1.99765361735749707e1,7.15367793190593709e-2,false,false,false,true,,,5,18443,27387855,18443,35549,0.220140672,0.106731220,0.113409452,3058,0,true
55,165,free,basin-hopping,7955940764409777316,-2.64142918821397416e2,-2.79248469999999998e2,1.51055511786025818e1,5.40935861836685516e-2,false,false,false,true,,,5,17908,26593380,17909,34313,0.203347882,0.097554845,0.105793037,3470,0,true
55,165,free,basin-hopping,8335261214550714471,-2.62267791080685299e2,-2.79248469999999998e2,1.69806789193146983e1,6.08084940243887387e-2,false,false,false,true,,,5,17950,26655750,17975,34112,0.189394076,0.092119496,0.097274580,3697,0,true
55,165,free,basin-hopping,8638575829898871528,-2.61171567438778254e2,-2.79248469999999998e2,1.80769025612217433e1,6.47341149665806304e-2,false,false,false,true,,,5,17911,26597835,17911,34236,0.214549385,0.100881690,0.113667695,3941,0,true
55,165,free,basin-hopping,12222677779089720353,-2.63172414502709387e2,-2.79248469999999998e2,1.60760554972906107e1,5.75690011740820282e-2,false,false,false,true,,,5,17668,26236980,17668,34012,0.278315262,0.129258901,0.149056361,3216,0,true
55,165,free,basin-hopping,14386783963371075810,-2.60438861551492266e2,-2.79248469999999998e2,1.88096084485077313e1,6.73579642119712663e-2,false,false,false,true,,,5,17706,26293410,17711,34010,0.193374414,0.093326048,0.100048366,3080,0,true
55,165,free,bite-retry,4773657909067814169,-5.58087121225714000e1,-2.79248469999999998e2,2.23439757877428605e2,8.00146757751004301e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.188876031,0.107645255,0.081230776,780625,0,true
55,165,free,bite-retry,6689891048696985090,-6.38620285294493470e1,-2.79248469999999998e2,2.15386441470550665e2,7.71307507864056219e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.181937758,0.105262224,0.076675534,818865,0,true
55,165,free,bite-retry,6924010277989202646,-6.51160199038824601e1,-2.79248469999999998e2,2.14132450096117537e2,7.66816914327650756e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.183411156,0.105098131,0.078313025,848626,0,true
55,165,free,bite-retry,7328677105447600177,-6.69050652267971913e1,-2.79248469999999998e2,2.12343404773202792e2,7.60410271086544465e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.173850951,0.101431686,0.072419265,879324,0,true
55,165,free,bite-retry,7864081664548081831,-5.90145821558156953e1,-2.79248469999999998e2,2.20233887844184295e2,7.88666408249915518e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.185608472,0.105346720,0.080261752,842307,0,true
55,165,free,bite-retry,7955940764409777316,-6.32155857658930245e1,-2.79248469999999998e2,2.16032884234106973e2,7.73622445394622882e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.187079609,0.108591111,0.078488498,867353,0,true
55,165,free,bite-retry,8335261214550714471,-6.53274321329316621e1,-2.79248469999999998e2,2.13921037867068321e2,7.66059838634275514e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.177737437,0.102963789,0.074773648,863560,0,true
55,165,free,bite-retry,8638575829898871528,-6.42039466364689133e1,-2.79248469999999998e2,2.15044523363531084e2,7.70083085373864717e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.177733508,0.103815491,0.073918017,853677,0,true
55,165,free,bite-retry,12222677779089720353,-5.91648647969290096e1,-2.79248469999999998e2,2.20083605203070988e2,7.88128240069035924e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.209763239,0.122064828,0.087698411,874134,0,true
55,165,free,bite-retry,14386783963371075810,-6.45787051154649419e1,-2.79248469999999998e2,2.14669764884535056e2,7.68741060191073022e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.180215698,0.104146212,0.076069486,847038,0,true
55,165,free,cma-retry,4773657909067814169,-3.19065734322181171e1,-2.79248469999999998e2,2.47341896567781873e2,8.85741277536030491e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.819854192,0.110085627,1.709768565,52153,0,true
55,165,free,cma-retry,6689891048696985090,-3.34186023093929663e1,-2.79248469999999998e2,2.45829867690607045e2,8.80326641326296455e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.758648899,0.106999753,1.651649146,54788,0,true
55,165,free,cma-retry,6924010277989202646,-2.11906612024334677e1,-2.79248469999999998e2,2.58057808797566508e2,9.24115390131113434e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,2.115891486,0.121020599,1.994870887,50157,0,true
55,165,free,cma-retry,7328677105447600177,-2.63439993690834484e1,-2.79248469999999998e2,2.52904470630916535e2,9.05661078934171249e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.719652005,0.104747215,1.614904790,49223,0,true
55,165,free,cma-retry,7864081664548081831,-3.47433772963103209e1,-2.79248469999999998e2,2.44505092703689684e2,8.75582568827287355e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.945196199,0.114812776,1.830383423,41892,0,true
55,165,free,cma-retry,7955940764409777316,-2.82281490263072783e1,-2.79248469999999998e2,2.51020320973692719e2,8.98913863247640110e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.883179092,0.113088939,1.770090153,45590,0,true
55,165,free,cma-retry,8335261214550714471,-2.86948216453271563e1,-2.79248469999999998e2,2.50553648354672845e2,8.97242689833440576e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.737418788,0.105949730,1.631469058,46982,0,true
55,165,free,cma-retry,8638575829898871528,-4.16476917636971464e1,-2.79248469999999998e2,2.37600778236302858e2,8.50857941088461023e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.968976751,0.116599858,1.852376893,45728,0,true
55,165,free,cma-retry,12222677779089720353,-2.59431859618754572e1,-2.79248469999999998e2,2.53305284038124540e2,9.07096407862591159e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,2.006850775,0.119799614,1.887051161,55080,0,true
55,165,free,cma-retry,14386783963371075810,-2.46129905514309115e1,-2.79248469999999998e2,2.54635479448569072e2,9.11859891116213017e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,2.009227548,0.116196120,1.893031428,44778,0,true
55,165,free,crfmnes-retry,4773657909067814169,-1.16921684066179537e2,-2.79248469999999998e2,1.62326785933820474e2,5.81298747791959114e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.175358730,0.111746135,0.063612595,14499,0,true
55,165,free,crfmnes-retry,6689891048696985090,-1.23435753381953020e2,-2.79248469999999998e2,1.55812716618046977e2,5.57971603633305446e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.162175453,0.103899221,0.058276232,15833,0,true
55,165,free,crfmnes-retry,6924010277989202646,-1.15806169060631802e2,-2.79248469999999998e2,1.63442300939368181e2,5.85293451883078131e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.178517018,0.113732750,0.064784268,16376,0,true
55,165,free,crfmnes-retry,7328677105447600177,-1.15834381797029295e2,-2.79248469999999998e2,1.63414088202970703e2,5.85192420939569358e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.160465473,0.102672726,0.057792747,17086,0,true
55,165,free,crfmnes-retry,7864081664548081831,-1.32565617745455512e2,-2.79248469999999998e2,1.46682852254544486e2,5.25277192224345879e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.165661435,0.106991349,0.058670086,15625,0,true
55,165,free,crfmnes-retry,7955940764409777316,-1.22577088593463884e2,-2.79248469999999998e2,1.56671381406536113e2,5.61046516768869408e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.161450035,0.103722641,0.057727394,16267,0,true
55,165,free,crfmnes-retry,8335261214550714471,-1.18885561505278503e2,-2.79248469999999998e2,1.60362908494721495e2,5.74266023712579288e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.164506961,0.104489622,0.060017339,16442,0,true
55,165,free,crfmnes-retry,8638575829898871528,-1.19366845086703265e2,-2.79248469999999998e2,1.59881624913296719e2,5.72542527854482897e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.167348635,0.106526110,0.060822525,14390,0,true
55,165,free,crfmnes-retry,12222677779089720353,-1.13053792717563155e2,-2.79248469999999998e2,1.66194677282436828e2,5.95149822244099735e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.209114311,0.131786433,0.077327878,15508,0,true
55,165,free,crfmnes-retry,14386783963371075810,-1.34700239252533947e2,-2.79248469999999998e2,1.44548230747466050e2,5.17633026771699201e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.171731637,0.110439436,0.061292201,16243,0,true
55,165,free,de-retry,4773657909067814169,-1.40634105031140422e2,-2.79248469999999998e2,1.38614364968859576e2,4.96383614810349982e-1,false,false,false,false,2475,2,4,20000,29700000,20164,0,20.134864544,0.277280173,19.857584371,4808,0,true
55,165,free,de-retry,6689891048696985090,-1.36419794088796664e2,-2.79248469999999998e2,1.42828675911203334e2,5.11475231757593241e-1,false,false,false,false,2475,2,4,20000,29700000,20097,0,22.445804048,0.334187201,22.111616847,5340,0,true
55,165,free,de-retry,6924010277989202646,-1.35534475714554532e2,-2.79248469999999998e2,1.43713994285445466e2,5.14645592455512668e-1,false,false,false,false,2475,2,4,20000,29700000,20129,0,19.367639654,0.269532640,19.098107014,3989,0,true
55,165,free,de-retry,7328677105447600177,-1.52439679434445907e2,-2.79248469999999998e2,1.26808790565554091e2,4.54107378155211017e-1,false,false,false,false,2475,2,4,20000,29700000,20056,0,22.820920986,0.333253367,22.487667619,3852,0,true
55,165,free,de-retry,7864081664548081831,-1.44602408801266250e2,-2.79248469999999998e2,1.34646061198733747e2,4.82172959439075011e-1,false,false,false,false,2475,2,4,20000,29700000,20124,0,19.987561969,0.285261555,19.702300414,5265,0,true
55,165,free,de-retry,7955940764409777316,-1.43830269536881758e2,-2.79248469999999998e2,1.35418200463118239e2,4.84938021193520752e-1,false,false,false,false,2475,2,4,20000,29700000,20103,0,19.973770696,0.308539599,19.665231097,4107,0,true
55,165,free,de-retry,8335261214550714471,-1.40388291285410958e2,-2.79248469999999998e2,1.38860178714589040e2,4.97263883718285171e-1,false,false,false,false,2475,2,4,20000,29700000,20063,0,22.407019196,0.276702478,22.130316718,4478,0,true
55,165,free,de-retry,8638575829898871528,-1.52080210607134660e2,-2.79248469999999998e2,1.27168259392865338e2,4.55394650480503371e-1,false,false,false,false,2475,2,4,20000,29700000,20118,0,20.117538087,0.168404264,19.949133823,5055,0,true
55,165,free,de-retry,12222677779089720353,-1.44087286430180114e2,-2.79248469999999998e2,1.35161183569819883e2,4.84017633363648836e-1,false,false,false,false,2475,2,4,20000,29700000,20139,0,18.593202840,0.226972699,18.366230141,5941,0,true
55,165,free,de-retry,14386783963371075810,-1.49116933377841548e2,-2.79248469999999998e2,1.30131536622158450e2,4.66006265395683128e-1,false,false,false,false,2475,2,4,20000,29700000,20018,0,19.788829987,0.253141135,19.535688852,4250,0,true
55,165,free,lbfgs-multistart,4773657909067814169,-2.60023725960407774e2,-2.79248469999999998e2,1.92247440395922240e1,6.88445814567658076e-2,false,false,false,true,,,4,7960,11820600,7970,15129,0.093757772,0.045192812,0.048564960,1791,0,true
55,165,free,lbfgs-multistart,6689891048696985090,-2.63797590884165402e2,-2.79248469999999998e2,1.54508791158345957e1,5.53302194129643640e-2,false,false,false,true,,,4,3746,5562810,3759,6882,0.038509296,0.019593029,0.018916267,2007,0,true
55,165,free,lbfgs-multistart,6924010277989202646,-2.64154534735882294e2,-2.79248469999999998e2,1.50939352641177038e1,5.40519891268077604e-2,false,false,false,true,,,4,1837,2727945,1854,3302,0.020621824,0.010772055,0.009849769,1823,0,true
55,165,free,lbfgs-multistart,7328677105447600177,-2.63689682344976291e2,-2.79248469999999998e2,1.55587876550237070e1,5.57166442309377993e-2,false,false,false,true,,,4,1664,2471040,1669,3092,0.017773331,0.009012203,0.008761128,2215,0,true
55,165,free,lbfgs-multistart,7864081664548081831,-2.66174197766425891e2,-2.79248469999999998e2,1.30742722335741064e1,4.68194946012563881e-2,false,false,true,true,,,4,1863,2766555,1867,3489,0.020349911,0.010210097,0.010139814,1948,0,true
55,165,free,lbfgs-multistart,7955940764409777316,-2.65519872925265588e2,-2.79248469999999998e2,1.37285970747344095e1,4.91626581686711098e-2,false,false,true,true,,,4,2187,3247695,2208,3784,0.022971162,0.012380767,0.010590395,1926,0,true
55,165,free,lbfgs-multistart,8335261214550714471,-2.65357477526800437e2,-2.79248469999999998e2,1.38909924731995602e1,4.97442026206967591e-2,false,false,true,true,,,4,6440,9563400,6445,12396,0.068071878,0.033099553,0.034972325,2085,0,true
55,165,free,lbfgs-multistart,8638575829898871528,-2.63057667306213261e2,-2.79248469999999998e2,1.61908026937867362e1,5.79799154988628468e-2,false,false,false,true,,,4,6580,9771300,6591,12489,0.068981078,0.034163267,0.034817811,2098,0,true
55,165,free,lbfgs-multistart,12222677779089720353,-2.67610624884165077e2,-2.79248469999999998e2,1.16378451158349208e1,4.16755913321026281e-2,false,false,true,true,,,4,1740,2583900,1759,3017,0.026439544,0.013725958,0.012713586,2110,0,true
55,165,free,lbfgs-multistart,14386783963371075810,-2.63958649663805886e2,-2.79248469999999998e2,1.52898203361941114e1,5.47534614466969535e-2,false,false,false,true,,,4,6752,10026720,6774,12784,0.083911725,0.041971524,0.041940201,1735,0,true
55,165,free,random,4773657909067814169,-1.66000899584956091e-1,-2.79248469999999998e2,2.79082469100415040e2,9.99405544103482590e-1,false,false,false,false,,,,20000,29700000,20000,0,0.233288156,0.135084976,0.098203180,0,0,true
55,165,free,random,6689891048696985090,1.84841407555313744e1,-2.79248469999999998e2,2.97732610755531368e2,1.06619245131596019e0,false,false,false,false,,,,20000,29700000,20000,0,0.302412628,0.183402118,0.119010510,0,0,true
55,165,free,random,6924010277989202646,1.54564170883794176e1,-2.79248469999999998e2,2.94704887088379394e2,1.05535005111533620e0,false,false,false,false,,,,20000,29700000,20000,0,0.274416035,0.162933576,0.111482459,0,0,true
55,165,free,random,7328677105447600177,-2.47124868055695863e1,-2.79248469999999998e2,2.54535983194430401e2,9.11503591029273696e-1,false,false,false,false,,,,20000,29700000,20000,0,0.372105317,0.222905322,0.149199995,0,0,true
55,165,free,random,7864081664548081831,-8.77907871551379770e0,-2.79248469999999998e2,2.70469391284486221e2,9.68561766102017385e-1,false,false,false,false,,,,20000,29700000,20000,0,0.388628204,0.226993831,0.161634373,0,0,true
55,165,free,random,7955940764409777316,-9.53710551376066462e0,-2.79248469999999998e2,2.69711364486239347e2,9.65847241656290323e-1,false,false,false,false,,,,20000,29700000,20000,0,0.683408031,0.397740044,0.285667987,0,0,true
55,165,free,random,8335261214550714471,-5.64550618710967900e-1,-2.79248469999999998e2,2.78683919381289002e2,9.97978321533109947e-1,false,false,false,false,,,,20000,29700000,20000,0,0.310880699,0.181172095,0.129708604,0,0,true
55,165,free,random,8638575829898871528,7.65347030599093348e0,-2.79248469999999998e2,2.86901940305990934e2,1.02740738492136030e0,false,false,false,false,,,,20000,29700000,20000,0,0.256627843,0.144601628,0.112026215,0,0,true
55,165,free,random,12222677779089720353,-3.76494615098192824e1,-2.79248469999999998e2,2.41599008490180722e2,8.65175764401433289e-1,false,false,false,false,,,,20000,29700000,20000,0,0.451586133,0.242963989,0.208622144,0,0,true
55,165,free,random,14386783963371075810,1.68946035740944822e1,-2.79248469999999998e2,2.96143073574094501e2,1.06050025475195797e0,false,false,false,false,,,,20000,29700000,20000,0,0.432606997,0.267953601,0.164653396,0,0,true
75,219,fixed-frame,basin-hopping,2910522129518853000,-3.75260370132793753e2,-3.97492330999999979e2,2.22319608672062259e1,5.59305403736361090e-2,false,false,false,true,,,5,17921,49730775,17925,34489,0.433776688,0.245950866,0.187825822,6444,0,true
75,219,fixed-frame,basin-hopping,4731736691415956141,-3.77241036347349109e2,-3.97492330999999979e2,2.02512946526508699e1,5.09476361511258247e-2,false,false,false,true,,,5,17962,49844550,17962,34722,0.466618294,0.260923362,0.205694932,5454,0,true
75,219,fixed-frame,basin-hopping,7407323647264859716,-3.75404414552353273e2,-3.97492330999999979e2,2.20879164476467054e1,5.55681574838904416e-2,false,false,false,true,,,5,18018,49999950,18027,34602,0.379483913,0.220901943,0.158581970,5725,0,true
75,219,fixed-frame,basin-hopping,8872592126365022774,-2.86575302223731853e2,-3.97492330999999979e2,1.10917028776268126e2,2.79041933959395361e-1,false,false,false,false,,,5,20000,55500000,20003,38498,0.506399120,0.306592879,0.199806241,5028,0,true
75,219,fixed-frame,basin-hopping,10755073629183295884,-3.79709184697509613e2,-3.97492330999999979e2,1.77831463024903655e1,4.47383381152336376e-2,false,false,true,true,,,5,18084,50183100,18090,34785,0.306908552,0.175782007,0.131126545,7083,0,true
75,219,fixed-frame,basin-hopping,11513381819083278912,-3.73320826099327803e2,-3.97492330999999979e2,2.41715049006721756e1,6.08099905723015755e-2,false,false,false,true,,,5,18065,50130375,18065,34855,0.469806651,0.267077944,0.202728707,5316,0,true
75,219,fixed-frame,basin-hopping,11826906021640961783,-3.73949441052492773e2,-3.97492330999999979e2,2.35428899475072058e1,5.92285387953993200e-2,false,false,false,true,,,5,18552,51481800,18574,35641,0.587017844,0.351638036,0.235379808,5328,0,true
75,219,fixed-frame,basin-hopping,11991622382020256984,-3.79633256905068890e2,-3.97492330999999979e2,1.78590740949310884e1,4.49293551148565173e-2,false,false,true,true,,,5,18181,50452275,18191,34933,0.459065674,0.259724583,0.199341091,9922,0,true
75,219,fixed-frame,basin-hopping,13031615034431741802,-3.82717497316119477e2,-3.97492330999999979e2,1.47748336838805017e1,3.71701100413947411e-2,false,false,true,true,,,5,18282,50732550,18292,35019,0.559905282,0.316430262,0.243475020,6187,0,true
75,219,fixed-frame,basin-hopping,13221001052841687732,-3.78756961028793739e2,-3.97492330999999979e2,1.87353699712062394e1,4.71339155753579542e-2,false,false,true,true,,,5,17766,49300650,17766,34310,0.501337636,0.294385242,0.206952394,5793,0,true
75,219,fixed-frame,bite-retry,2910522129518853000,-7.87591847306593706e1,-3.97492330999999979e2,3.18733146269340637e2,8.01859863478323720e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.476907400,0.312049058,0.164858342,1406728,0,true
75,219,fixed-frame,bite-retry,4731736691415956141,-7.19124522694690853e1,-3.97492330999999979e2,3.25579878730530879e2,8.19084679977211683e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.567452202,0.342260980,0.225191222,1406419,0,true
75,219,fixed-frame,bite-retry,7407323647264859716,-7.42400032184189484e1,-3.97492330999999979e2,3.23252327781581016e2,8.13229092919483310e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.346437802,0.208496376,0.137941426,1348996,0,true
75,219,fixed-frame,bite-retry,8872592126365022774,-6.25991893733825648e1,-3.97492330999999979e2,3.34893141626617421e2,8.42514724206383292e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.443575364,0.286635268,0.156940096,1375512,0,true
75,219,fixed-frame,bite-retry,10755073629183295884,-7.16282328066979659e1,-3.97492330999999979e2,3.25864098193302027e2,8.19799711288774602e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.342548425,0.210866658,0.131681767,1309086,0,true
75,219,fixed-frame,bite-retry,11513381819083278912,-6.36629407774814879e1,-3.97492330999999979e2,3.33829390222518498e2,8.39838568413835640e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.515044100,0.306371889,0.208672211,1346121,0,true
75,219,fixed-frame,bite-retry,11826906021640961783,-7.07348110271581589e1,-3.97492330999999979e2,3.26757519972841806e2,8.22047356613886060e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.492796136,0.297934461,0.194861675,1347413,0,true
75,219,fixed-frame,bite-retry,11991622382020256984,-6.59523827564598406e1,-3.97492330999999979e2,3.31539948243540152e2,8.34078854828371963e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.522593579,0.308546364,0.214047215,1401801,0,true
75,219,fixed-frame,bite-retry,13031615034431741802,-7.54647603378960241e1,-3.97492330999999979e2,3.22027570662103926e2,8.10147883487352005e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.565870674,0.354328770,0.211541904,1359450,0,true
75,219,fixed-frame,bite-retry,13221001052841687732,-7.73705222085595636e1,-3.97492330999999979e2,3.20121808791440401e2,8.05353421501458944e-1,false,false,false,false,,,4,20000,55500000,20000,0,0.492637773,0.301479669,0.191158104,1411395,0,true
75,219,fixed-frame,cma-retry,2910522129518853000,-2.92203034650903675e1,-3.97492330999999979e2,3.68272027534909626e2,9.26488384337934900e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,6.533390608,0.275957269,6.257433339,78149,0,true
75,219,fixed-frame,cma-retry,4731736691415956141,-2.46544003313729760e1,-3.97492330999999979e2,3.72837930668626996e2,9.37975154717203830e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.434226474,0.313315721,7.120910753,78703,0,true
75,219,fixed-frame,cma-retry,7407323647264859716,-3.27349826067038663e1,-3.97492330999999979e2,3.64757348393296127e2,9.17646253641296372e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.178364584,0.308545481,6.869819103,79175,0,true
75,219,fixed-frame,cma-retry,8872592126365022774,-3.15572638126929341e1,-3.97492330999999979e2,3.65935067187307027e2,9.20609125380351112e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,6.246285540,0.271690407,5.974595133,85909,0,true
75,219,fixed-frame,cma-retry,10755073629183295884,-3.48437113178207269e1,-3.97492330999999979e2,3.62648619682179230e2,9.12341173400347261e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.183501242,0.295362978,6.888138264,79379,0,true
75,219,fixed-frame,cma-retry,11513381819083278912,-2.75397720039275846e1,-3.97492330999999979e2,3.69952558996072412e2,9.30716218009429830e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.791952866,0.344692238,7.447260628,81182,0,true
75,219,fixed-frame,cma-retry,11826906021640961783,-3.13925550053585880e1,-3.97492330999999979e2,3.66099775994641391e2,9.21023495154278615e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.704763291,0.322583430,7.382179861,80674,0,true
75,219,fixed-frame,cma-retry,11991622382020256984,-3.11305687238117379e1,-3.97492330999999979e2,3.66361762276188244e2,9.21682592855327942e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.287519697,0.299663467,6.987856230,84073,0,true
75,219,fixed-frame,cma-retry,13031615034431741802,-2.54119325106931839e1,-3.97492330999999979e2,3.72080398489306788e2,9.36069376617247983e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.600776264,0.300311901,7.300464363,85264,0,true
75,219,fixed-frame,cma-retry,13221001052841687732,-3.02125904357664723e1,-3.97492330999999979e2,3.67279740564233521e2,9.23992016752226419e-1,false,false,false,false,20,250,4,20000,55500000,20088,0,7.600010506,0.321123308,7.278887198,80287,0,true
75,219,fixed-frame,crfmnes-retry,2910522129518853000,-1.43313383722725945e2,-3.97492330999999979e2,2.54178947277274034e2,6.39456229602764492e-1,false,false,false,false,16,312,4,20000,55500000,20032,0,0.388269049,0.274561393,0.113707656,30794,0,true
