sample,feasible,forward_distance_m,lateral_drift_m,mechanical_work_j,descriptor_duty_factor,descriptor_body_height_std_mm,minimum_torso_height_m,terrain_contact_steps,constraint_fall_m,constraint_drift_m,score,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10,decision_11,decision_12,decision_13,decision_14,decision_15,decision_16,decision_17,decision_18,decision_19,decision_20,decision_21,decision_22,decision_23,decision_24
31,1,0.4891066646211973,0.002818399822033979,0.2548758795261798,0.8444444444444444,92.03493750033459,0.2771252615086445,684,-0.12712526150864453,-0.49718160017796603,-0.4885969128621449,1.9475088819368997,0.6936210498567685,0.2406304060319342,0.29378286277549337,0.7551650523629966,1.6547310614006694,0.0663829783076465,0.34470206604755926,-0.8011990435211724,-0.23628304942567246,0.019246784586282664,-0.45777919497999164,0.393420567301321,0.22004543854058786,-1.640456039856413,0.11747808170081109,0.10742449422047216,0.6612077188907839,-0.1213859160767295,0.2931948103636785,0.7245648083909351,-0.3298100206535738,0.015533449316383497,0.922946973498024,-0.239750812329584
32,1,0.38671749754431367,0.1543538924475083,0.10257568942505478,0.9944444444444445,79.0070167314735,0.3133156287306835,720,-0.16331562873068353,-0.3456461075524917,-0.38651234616546354,2.6194792345489164,0.6002932013376319,-2.5128669052533565,-0.30873960569118947,0.6189247568105728,-0.8321546592090812,0.1704836979625628,0.0947149703209508,1.9466208086358785,-0.5844085003780934,0.42971872904706826,-2.1006027141420613,-0.021340442864064002,0.7688169523624285,-1.6698008291370412,-0.5719329638166999,0.41645451496064817,-1.707073454946427,0.10450182209438974,0.07821945562733142,-2.0862094114832015,-0.16745174474866936,0.08198902128070103,2.6732055143090196,0.08458826391113738
33,1,0.3859274241860071,0.18356756401526753,0.20310754259210975,0.9836805555555556,83.27655779277622,0.3130499740939133,720,-0.16304997409391328,-0.3164324359847325,-0.3855212091008229,2.1751851140013834,0.44392811999033466,0.8796054804794773,0.5846510549774141,0.5965212470514738,0.1981462849437423,-0.22806937100345775,0.5389596569992184,-2.259423135165262,0.681669249308524,0.29765420865102715,-0.5092071511565859,0.6899322278563144,0.6957184449624694,-1.646455205961472,-0.2721643599128743,0.6199294334382931,-0.40793245360786523,0.4703837491327544,0.1839871057636592,0.9269618694263544,-0.12572720015865058,0.7649949870636523,-0.15900757623935213,0.4470659278715433
34,0,0.8276764050478771,0.12021995121590509,0.8972822027754447,0.1440972222222222,142.4209249265566,0.10328786274734948,210,0.04671213725265051,-0.3797800487840949,1046.7121372526506,1.0387449751343343,0.33378842301800626,-1.4084310810800618,-0.570542888159404,0.2220530010773361,2.8531442785617793,0.1968721416050645,0.7671644629548264,-1.092862315243372,-0.46297162041055806,0.20695227528979956,1.092909982290002,-0.3142239056021171,0.5664851491319216,2.2005235711421873,-0.11215872905544516,0.029743841865275303,0.7795746325810384,-0.16653103461240704,0.696243422656142,-0.18874900539525985,0.13391350499765964,0.6229301735339209,2.333607784961469,0.1813034375352962
35,1,0.4344741638528754,0.0985600058289825,0.2325789028186376,0.9131944444444444,97.34249242121102,0.3118574859754161,720,-0.16185748597541613,-0.4014399941710175,-0.43400900604723813,1.1764299133021823,0.7789644533021629,-0.7357278667316294,-0.0026543863414313362,0.19637463476608863,-3.1073842198925448,0.6734919061920835,0.760717608021879,0.38011859988605234,0.3336330322583426,0.47080916588568117,-0.3355902544866458,-0.572753917702423,0.7790862659712957,-2.762094110945199,-0.5791993620519523,0.7732914995296758,-1.9625815442809038,0.582033075724573,0.7594115210552448,-2.551853846421807,0.4287850669868797,0.45039442411750286,-2.43002287120535,0.39760484928031914
36,0,0.9579485550814055,0.23064410431158833,0.6642023446884687,0.20868055555555556,190.41653425928905,0.1032088163215102,291,0.04679118367848979,-0.2693558956884117,1046.7911836784897,1.1431876282545455,0.6166404782335206,2.7618013326799025,0.5112827790368831,0.562393335672985,-1.1893242738101033,0.37649570728654436,0.7958792789305597,-2.9320956746830937,0.6278109382202269,0.721084679282018,2.65391731072686,0.5177899407124799,0.22796579882496806,-2.3303705286656156,-0.36115534818994843,0.4775337407161957,2.756613630247826,0.5429932803322434,0.4284732945586557,0.6343194924809032,0.6579038025939928,0.41598534170336027,-1.841141491197024,0.5933486088552956
37,0,0.9102008085631058,0.23962616413996476,0.8724032212952489,0.253125,172.29897652005897,0.10362122619925379,374,0.046378773800746204,-0.26037383586003526,1046.378773800746,2.8939839055398786,0.02740798771796591,-1.494213282590347,-0.4454574712705677,0.25315051023165414,0.619741894827003,0.6541140899334249,0.03165540595123595,-1.3568071341169408,-0.3691499623372505,0.38410484929084404,0.8752747210789922,-0.3858836080541478,0.16705023670538888,-0.16133710146146152,-0.31359629417352863,0.38877914202985775,1.8670240485823149,0.5256784618343334,0.5982480776728123,-0.6445006408033671,0.2977439693673125,0.4390892389520401,1.9902413605573885,0.3240598699146293
38,1,0.3851473651660205,0.04403858106628976,0.09403885074192803,0.9902777777777778,77.3839758851593,0.3466915039409529,720,-0.1966915039409529,-0.4559614189337102,-0.3849592874645366,2.802780593062104,0.699173929945347,1.7741712351728394,0.12382019612649497,0.1883478872377615,2.7390755702008205,0.6047258434826116,0.7783427087542543,0.21128929208913005,0.41063599222078506,0.08029690364845284,-1.533381395120085,0.37863920243602955,0.006417431797195495,-1.5860159108586451,-0.2555990473727976,0.7171314975131452,-2.3831009515715014,-0.5300739945682056,0.27190186887817935,-2.8997874431774076,-0.48009781268123586,0.7031992817281325,-2.3632172223416292,0.08586970984750375
39,0,0.8863542638557127,0.002067791888467031,0.7887487669375636,0.16597222222222222,158.7702627156046,0.10288114520892731,239,0.04711885479107268,-0.497932208111533,1047.1188547910726,2.269416775242563,0.7752119168583457,1.9388159555180815,-0.17766030582285708,0.07659428496282664,-1.585298236488287,0.7783453995375341,0.16963268108500343,-2.8758315413039854,0.22788941438489418,0.1504560876909051,-0.6146296122772497,0.09373774829505266,0.42697179853477163,0.7406826806908762,-0.09132388729991125,0.7687370177744627,2.2705236818827608,0.05047782250110422,0.11597548195593808,3.1053719947298184,0.06921963548887211,0.02552844978082147,-2.143508356895157,0.6944246647727864
40,0,0.7445317122999405,0.00007644239953319681,0.8204087332903585,0.14305555555555555,126.19677614066383,0.10310714422701317,206,0.046892855772986825,-0.4999235576004668,1046.8928557729869,1.0246890058398206,0.0700617831266686,-1.2253740066694947,-0.06627087982063506,0.08516788760298333,2.3588071034445406,-0.46172930000274925,0.1442213479870401,-2.970380111053921,0.4863066807323245,0.4679875525858333,2.0005277088930526,-0.02832206937195758,0.3962775908073164,-1.642562749141914,-0.21184772191367662,0.3184640010868678,2.6041452204519837,-0.06709899513214079,0.15671624521281036,-1.6126519118198803,0.7109719458422415,0.18199676901175854,-2.8341653453922144,0.7946449701530208
