candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
148,0,15.623451462858087,1.622174976730619,0.1589397876674541,0.274771021675207,0.6221280645605322,0.13779922366666658,0.04801477377654663,0.5416666666666666,0.016,0.10651206286903347,-1.3604671835158488,44,1031,172669.4,110,1780,0.20198522622345338,-0.99911,5,50,1.269690426,,10,10,48,4,0.8998987785002437,0.9463045975242863,0.7142160264620507,1
149,0,15.054661065812843,0.790772619512886,0.15361975795641009,0.3348762838612788,0.6877886676916218,0.1157256272592596,0.1902123730378578,0.4411134903640257,0.07783333333333334,0.2038437225666931,-0.5251932245863571,261,877,474640.4,810,8505,0.05978762696214221,-0.9957475,5,675,7.084469434,,135,5,16,8,0.7064383537774666,0.7956620985183702,2.0545295524160374,1
150,0,15.032500400992898,0.8326974249975363,0.1434029217920679,0.3308946229519619,0.6876193754458827,0.08048918833333381,0.19575253924284394,0.4520255863539446,0.07816666666666666,0.18317434621179876,-0.5288967789693371,257,871,304811.2,216.6,2368,0.05424746075715606,-0.998816,5,80,1.849555589,,16,23,58,24,0.9038071257818956,0.8079165685934089,1.5605166308046128,1
151,0,15.239333272645714,0.45543430849266914,0.14267349997459705,0.3603248737541613,0.7034659934788213,0.08719958847736707,0.1440443213296399,0.5131578947368421,0.050666666666666665,0.12184975016359206,-0.794361707806588,148,927,6040592.2,1629.8,57996,0.1059556786703601,-0.971002,5,405,9.171569974,,81,23,12,17,0.8970432201984593,0.45608322296981324,2.523091835207701,0
152,0,15.084208618906102,0.45532081823083553,0.13592286364188985,0.3671273832575211,0.713327759740595,0.04344965936792414,0.18282548476454294,0.5051020408163265,0.06533333333333333,0.16474282114117256,-0.6573991105245327,194,885,1931366,1166,18656,0.06717451523545706,-0.990672,5,530,7.510658843,,106,10,37,3,0.6853579706800395,0.6971687494677997,1.9030130629772675,0
153,0,15.815510557964274,2.493700475212874,0.1804996390010114,0.1805,0.5,0.180499,0,0,0,0.00000000000000000007877406409464993,-3.0350292822023683,0,1083,103012.8,345,805,0.25,-0.9995975,5,575,2.182437917,,115,2,17,17,0.7030284322035056,0.45137659164264854,1.5517487498775777,1
154,0,15.815510557964274,0.5273957132863052,0.15333936591870118,0.32181213463711095,0.6674161346120296,0.11308012153846123,0,0,0,0.05086682998647015,-3.0350292822023683,0,1083,5387865.4,1872,352404,0.25,-0.823798,5,780,8.321349083,,156,11,3,5,0.7065719943326583,0.3388617178934564,0.8405278222997117,1
155,0,15.712094122137865,0.47546217820573483,0.1415986334241912,0.348420149119146,0.6973406751521236,0.0763507262673988,0.02585410895660203,0.6222222222222222,0.0075,0.10088862781285124,-1.7683914130944873,17,1055,5944730.2,3226,1213394,0.22414589104339797,-0.39330299999999996,5,910,14.386667489,,182,17,1,52,0.6946609358998459,0.7850998990944087,0.7656782801393663,1
156,0,15.601290798038143,0.5458962351854444,0.14008283801714133,0.34602798705146637,0.7015722301375502,0.06875879573809564,0.05355493998153278,0.6304347826086957,0.015333333333333332,0.1200787589255093,-1.4670793164255218,34,1025,869798.4,560,10808,0.19644506001846723,-0.994596,5,280,2.155224451,,56,9,37,18,0.7481019431195566,0.4875637759032012,1.498059233770515,0
157,0,15.785963004871014,0.811842946150415,0.14860873296328017,0.3097684951214146,0.6693711173344555,0.1025830208333338,0.007386888273314866,0.5,0.0026666666666666666,0.09028564361150718,-2.0775697618910454,8,1075,435470.8,264,6144,0.24261311172668512,-0.996928,5,120,0.803667983,,24,10,26,60,0.6979760751096423,0.3425721148952221,1.1741478093085944,0
158,0,15.815510557964274,0.7283965166884759,0.16374059172465558,0.2972058317507579,0.6500679516351866,0.14442031804545558,0,0,0,0.03551095607371569,-3.0350292822023683,0,1083,1709771.8,1316.4,203192,0.25,-0.898404,5,440,2.471597342,,88,14,2,55,0.481436123963385,0.3201545115004401,0.5148627019962626,1
159,0,15.556969468398254,0.4418890618877553,0.137698849823113,0.36265631905362145,0.7059010600905784,0.05599881796690493,0.06463527239150507,0.5691056910569106,0.0205,0.10823621928670214,-1.2736441951743487,53,1013,7101882,2554,61617,0.18536472760849493,-0.9691915,5,705,10.745944439,,141,19,19,29,0.8672874185623156,0.39131600691694324,2.153218845604747,0
160,0,15.815510557964274,2.4634202085771624,0.18033418551706373,0.18050092336103415,0.4991664023529275,0.1799706492056737,0,0,0,0.0043194291184987885,-3.0350292822023683,0,1083,58760.6,188,705,0.25,-0.9996475,5,235,1.080111749,,47,3,1,13,0.9576422336976338,0.453950784768672,0.5084231026092918,0
161,1,0.4961437999288924,0.4961437999288924,0.14954146167952403,0.3537347334911262,0.6994023223177883,0.08224195084615372,0.3157894736842105,0.3890784982935154,0.1465,0.22054375967718456,-0.1396216296126379,537,741,1006999.2,832,26520,-0.06578947368421051,-0.98674,5,520,4.379141407,,104,7,2,32,0.778182139084574,0.5915361382043568,2.8151915487260815,1
162,0,15.815510557964274,0.4445816464071731,0.13929835412245772,0.33488840475040954,0.6811844861074258,0.03229376498800956,0,0,0,0.07290596967681895,-3.0350292822023683,0,1083,6919814.4,2635.2,355284,0.25,-0.822358,5,695,5.2563408240000005,,139,18,3,41,0.7994247476666999,0.2552573009564579,1.327802828130139,0
163,0,15.785963004871014,0.485363873488204,0.14299244766669197,0.3312547145630181,0.6781390096844929,0.07360831266666652,0.007386888273314866,0.5714285714285714,0.0023333333333333335,0.09081237751109843,-2.1867142313161136,6,1075,7227013.8,2370.6,462400,0.24261311172668512,-0.7688,5,500,16.369581237,,100,23,2,12,0.9637455803524315,0.7128457928419544,0.5119228762764177,0
164,0,15.08790206304276,0.43860435035961914,0.13531150828969268,0.3713267385702503,0.7152917563596327,0.03445406090813647,0.1819021237303786,0.5038363171355499,0.06516666666666666,0.16273775669502696,-0.6578890084692084,194,886,2687406,1707,21336,0.06809787626962141,-0.989332,5,635,9.591129353,,127,14,39,26,0.6899361279333303,0.686143969450575,1.975725018988529,0
165,0,15.815510557964274,2.0878173393775357,0.1747917953342568,0.23327690196591058,0.5687208210307729,0.1728740908333335,0,0,0,0.02973094084660382,-3.0350292822023683,0,1083,241258,238.8,1940,0.25,-0.99903,5,100,0.566808112,,20,19,63,31,0.6484689964597778,0.4682149905217996,0.59809320753612,0
166,1,0.8366094329277995,0.8366094329277995,0.17193774922872584,0.33501518621495957,0.6952615635617736,0.14116633066666684,0.3739612188365651,0.35968028419182946,0.18766666666666668,0.2884425650784779,0.026667423289137435,721,678,208255.6,354,3717,-0.12396121883656508,-0.9981415,5,295,3.009795929,,59,5,59,2,0.9221316934944888,0.8603194588402598,2.697202586015298,0
167,1,0.48629287214829947,0.48629287214829947,0.15559720939776522,0.3526960037701467,0.695900141799861,0.13611695906432827,0.2917820867959372,0.43828016643550627,0.12016666666666667,0.14182407597216495,-0.2768351864543178,405,767,932087.4,749.8,7125,-0.0417820867959372,-0.9964375,5,285,1.348034236,,57,21,49,4,0.6432042227787171,0.3043232548401211,3.356175317056594,0
168,0,15.146997169229278,0.9890422169136579,0.1483488580004632,0.2836416782820784,0.6564787100212559,0.07508287783333333,0.16712834718374883,0.39433551198257083,0.0765,0.17411146843799957,-0.5100835470399082,278,902,131628.8,72,4088,0.08287165281625117,-0.997956,5,40,0.313271866,,8,8,3,3,0.6028444209689386,0.5527232693113447,1.980806023221297,1
169,1,0.4673746024045657,0.4673746024045657,0.14972152330876295,0.36397669155681894,0.7127637339390672,0.11195917001338651,0.32779316712834716,0.4127906976744186,0.14333333333333334,0.17107738142974063,-0.15857701147817552,505,728,14726757.4,3486,745257,-0.07779316712834716,-0.6273715,5,1245,21.019760979,,249,13,2,8,0.6238231081961961,0.7496388861388954,3.213095506530536,1
170,0,15.645612127678032,0.4619573404898637,0.14341146566667423,0.2858228521704046,0.6586462704721084,0.05012665849999861,0.04247460757156048,0.42201834862385323,0.018166666666666668,0.11284292593468664,-1.2100173795285518,63,1037,2662374.2,589.8,37225,0.20752539242843954,-0.9813875,5,125,2.767757532,,25,23,5,4,0.7766867269433673,0.31568751752683816,1.7180785095737998,1
