point_id,feasible,selected,objective_target_error,objective_input_energy,objective_peak_joint_force,decision_arm_length,decision_counterweight_mass,decision_projectile_mass,decision_sling_length,decision_initial_arm_angle,decision_release_angle,decision_joint_damping,decision_pivot_friction
137,1,0,15.882752273489832,223.36323144682171,101.90768266005955,2.0011224103226493,20.041723910990193,0.5021657829183359,3.520595288539857,-0.8853300879357038,0.55,0.00021901235170357358,0.0002852807033500715
138,1,0,15.890402015831729,223.80281103341878,101.89831016524731,2.0052368204770534,20.039962900699592,0.5021657829183359,3.520595288539857,-0.8853300879357038,0.5460183668560104,0.00021901235170357358,0.0004425098043952221
139,1,0,16.02467182835581,228.25378325056226,84.18894450515359,2.003311893407723,20.00013332309193,0.6586648170165583,4.396984369861483,-0.9523031779986674,0.55,0.03101896849709157,0.08947583033313541
140,1,0,16.20357681139687,222.5533115300305,99.52356802686823,2.000703077600079,20.004773436880427,0.5042685831276641,3.473448585474026,-0.8809239180531856,0.5493320483607826,0.012322859056418278,0.0008782557787830429
141,1,0,16.276322283781365,231.84461928264864,76.70076957188344,2.0023341616973878,20.00006606289488,0.5020879330918153,4.946299781212057,-1.0050870368873084,0.5446947891987475,0.19031834039686463,0.018247614673152952
142,1,0,16.37347720204216,235.14203210734368,72.0750995475085,2.0000272040865394,20.00027550371152,0.6607468248505319,4.369948138562176,-1.0604507919603463,0.549999134026386,0.030942927795408415,0.1725573336050797
143,1,0,16.536326851538956,243.94712992358106,70.54596949482442,2.0010336614535724,20.000283025327324,0.5005128986088629,4.039291359554526,-1.227701761423754,0.03498695422826714,0.29890214664867376,0.01286661499316484
144,1,0,16.731278126894626,226.7559489383439,83.50530559834316,2.026609492779131,20.000151574950344,0.5045563716080013,3.6867095333180178,-0.8980568311195722,0.55,0.10892290927201748,0.03234144429092091
145,1,0,16.74351663226964,246.0845781647828,67.16664269531496,2.0143601356018683,20.012522608749478,0.5012434426219756,5.944914139383853,-1.236321628459828,0.127954552686711,0.2640423291461709,0.10551050667447726
146,1,0,16.828642205990924,227.96758613963596,75.90291052993004,2,20.00013332309193,0.6586648170165583,4.396984369861483,-0.9535562983470474,0.5449480055670319,0.03101896849709157,0.1725573336050797
147,1,0,17.020064230803698,227.6450280849941,76.1863822866408,2.0031526110466817,20.00013332309193,0.6586648170165583,4.396984369861483,-0.944249350202858,0.5486803031580293,0.03101896849709157,0.1725573336050797
148,1,0,17.154963658437367,219.6729495131164,99.56554242460842,2.000703077600079,20.004773436880427,0.5042685831276641,3.473448585474026,-0.845649571135734,0.5493320483607826,0.012322859056418278,0.0008782557787830429
149,1,0,17.563719456402875,220.48800791587328,95.69730684877044,2.0000336790295963,20.07187163931996,0.5017181428197481,3.2227303969087737,-0.847469947758408,0.55,0.00025884838008305433,0.05993630528967786
150,1,0,17.6987247158836,224.47703914073054,79.36425929716958,2.0066359322549454,20.040322161289886,0.5697900378884426,3.5869197501462207,-0.8917883462566931,0.5499985827550344,0.10969180787453754,0.06909861728265189
151,1,0,17.733025505257714,243.24155610367626,71.3864050895584,2.001540102719443,20.000070625641253,0.5019560490645922,4.21202752799123,-1.2100474530839886,0.5446947891987475,0.19031834039686463,0.02033009511257882
152,1,0,17.86208214463296,218.6323939798042,98.58261979060374,2.0003283774207663,20.05149889154803,0.5017161970017394,3.5383961405661926,-0.8277195588161375,0.5499943369347371,0.01531892130501153,0.012806328054282182
153,1,0,17.984173324062084,221.87331714814715,83.95940268974799,2.001009166606612,20.000035228217886,0.502937148356549,3.104650968780142,-0.8726938755275744,0.5384100031652004,0.11308648989047215,0.015974649137604824
154,1,0,18.200881206222533,225.42995785622287,77.23991842188015,2.0001481671408605,20.001119259784936,0.5226847569127231,3.1432269075419565,-0.9190874613889691,0.5492369159742705,0.1824815148698859,0.00038439296970510517
155,1,0,18.139825366862063,262.3396317907618,66.76235255856707,2.147843770998857,20.002732552454322,0.500907245887662,5.665967383075792,-1.2380508441341482,0.07007713032714102,0.26422909115335635,0.11406129347200489
156,1,0,18.311900475553134,218.44971765061413,98.87840017837138,2.0161497228676195,20.07186407494835,0.5040625872502621,3.393226135455375,-0.8031951831319487,0.5497020778847943,0.011272343223092063,0.013738263717949766
157,1,0,18.59373256022072,221.1984956791186,85.21214609139946,2.018753081768762,20.007110654743606,0.5025231333822349,3.0999979938206774,-0.8399338256912723,0.5065633678490173,0.10626435528713118,0.021341019873133006
158,1,0,18.778372349584238,224.47703914073054,74.070614021927,2.0066359322549454,20.040322161289886,0.5697900378884426,3.5869197501462207,-0.8917883462566931,0.5499985827550344,0.20024715646206942,0.06909861728265188
159,1,0,18.892653915020297,220.04701206385326,85.41208272436279,2.018753081768762,20.007110654743606,0.5025231333822349,3.099997993820678,-0.8264297010330232,0.5065633678490173,0.10626435528713118,0.021341019873133013
160,1,0,18.9397301777683,217.71654182063688,84.65731649619592,2.001009166606612,20.000040237878395,0.502937148356549,3.104650968780142,-0.8226862177737265,0.5384100031652004,0.11308648989047215,0.015974649137604824
161,1,0,18.982636832874256,216.78693073163703,85.69656425109575,2.001009166606612,20.000040237878395,0.5003180889183674,3.2728523485628265,-0.8118714753735597,0.5384100031652004,0.10734772032592939,0.015974649137604824
162,1,0,19.033764404622694,220.975101244389,81.21199808871431,2.0144151776026202,20.007110654743606,0.5042685831276641,3.0999979938206774,-0.8429217681578435,0.5065633678490171,0.11048680053947013,0.06689847525934003
163,1,0,19.190848042217894,257.17013606857057,66.16095852109886,2.105807411658592,20.000000059840247,0.5009301924182252,5.665967383075792,-1.238050844134148,0.09291217659397732,0.26422909115335635,0.11406129347200489
164,1,0,19.273533399064764,214.75900166282008,98.58286696766022,2.005020456925715,20.05262441936081,0.5017161970017394,3.4666048901958617,-0.7775573132797424,0.5499941777836876,0.01553007266330067,0.013246866613503161
165,1,0,19.427023196197247,212.4314405115368,100.14504110362213,2.000028078107525,20.000097368846248,0.5305227799138716,3.2188195109924953,-0.7638849091024116,0.55,0.0033657675042944035,0.0008204822401993717
166,1,0,19.60104063285891,211.5330281760618,100.73803168707673,2.0009069510215305,20.003009195294446,0.5046346424836144,3.144381134797068,-0.752673462842752,0.5499960938170788,0.001025616335102196,0.001853407298756854
167,1,0,19.8204548551128,246.57938107447646,66.66997223982695,2.0146226118852297,20.01285752454106,0.5000996233202568,5.944914139383853,-1.2475410709103807,0.13509280873047624,0.26320064435534685,0.10551050667447726
168,1,0,19.92488790996287,213.39133864494252,95.87603662915534,2.020711537651694,20.002966125226948,0.5569344871807113,3.1461464335319236,-0.7501395781256601,0.5482831641920587,0.007372008077313169,0.030764657986448646
169,1,0,20.017999998616652,212.00038776135725,94.87732360846287,2.0102351265267875,20.002949496588155,0.5005138018106727,3.146146433531924,-0.7470638701183239,0.5482831641920587,0.023937231941401037,0.030764657986448642
170,1,0,20.097992868682738,248.95854462907826,66.3771803691013,2.0385677609777506,20.000000059840247,0.5009301924182252,5.665967383075792,-1.2380508441341482,0.09291217659397732,0.26422909115335635,0.11406129347200489
171,1,0,20.12109949342271,257.0033299304916,65.92525355154788,2.1033913088335856,20.000690278206676,0.5009245817433765,5.241617241072763,-1.240829782528015,-0.05110225547122871,0.29890214664867376,0.10740609496009565
172,1,0,20.422458635013243,210.16573141946253,93.93546916822945,2.0009069510215305,20.003009195294446,0.5585230733485287,3.1378923195742083,-0.7378655366828135,0.55,0.041871564720414256,0.0018534072987568548
173,1,0,20.547556122494314,209.2766749801393,94.12514358222082,2.000053003447234,20.000012194201183,0.5014085071758108,2.948789922607114,-0.729631513496477,0.5403035690563139,0.047254076354418334,0.000291468779482371
174,1,0,20.717886487596093,209.158466881716,94.66760076849782,2.0080075568283204,20.001218101927584,0.5016932741240965,3.159440116562868,-0.7194289782257699,0.55,0.04503946363941974,0.0013910151909664213
175,1,0,20.92747785164938,211.33354969350904,80.02194974448177,2.0001481671408605,20.00013034164393,0.5226256522099908,3.1052288019923964,-0.751704740780759,0.5499126676326931,0.1824815148698859,0.0003512528410415938
176,1,0,20.92107133866721,207.9721113720088,99.5497332399873,2.011534310644044,20.00032327485791,0.5016386131733286,2.9500468058000595,-0.7032856179968201,0.5487649308901308,0.005083185608346447,0.004386802913644822
177,1,0,20.923407551338116,207.33107798110822,99.70234442437959,2.001912057282496,20.034512062014294,0.5016386131733286,2.950046805800059,-0.7032856179968201,0.5487649308901308,0.005083185608346447,0.004957332616655541
178,1,0,21.076994172375777,210.60934702096623,80.53598775212268,2.0010699230733913,20.000185119027662,0.5029962530592813,3.142649074329702,-0.7427837858262694,0.5482418688890504,0.17104592284161896,0.015974649137604824
179,1,0,21.221879727107247,206.2567025048944,96.36087241113493,2.001223508536496,20.0008970568108,0.5130042919908568,3.1558505502532235,-0.6964674357651277,0.5494110898289285,0.024711859808768284,0.009723077066539243
180,1,0,21.47708115040715,214.22474486193116,74.02858798900508,2.0000325597631283,20.05262441936081,0.5017161970017394,3.2079803262661475,-0.7775573132797425,0.5499941777836876,0.3285409502179911,0.013246866613503161
181,1,0,21.697546090083826,209.46970144588792,79.64243774320259,2.000848057014413,20.001134720825803,0.5022439788283394,2.773661904054816,-0.7306794075040719,0.549999999877973,0.18777130766159933,0.0010431064366876845
182,1,0,21.79920059764646,204.12418437298743,100.42798798047622,2.0080075568283204,20.000241656752152,0.5000462519565461,3.159440116562868,-0.6676019255309262,0.55,0.0028233123724935028,0.00003671215983878928
183,1,0,21.896132723293533,203.38483330622893,99.99653423693816,2.003587512337793,20.034512062014294,0.5003479535056796,2.95004680580006,-0.6611606025408628,0.5487649308901306,0.000037332856351657284,0.0074057079503301315
184,1,0,21.925801402712434,206.18874825395721,97.47816026681139,2.001223508536496,20.0008970568108,0.5128007059148131,3.1558505502532235,-0.6957626368716677,0.44819566571125696,0.024711859808768284,0.009723077066539243
185,1,0,22.132620007388027,205.251331559377,85.80276910402523,2.0087852650515057,20.00115654202265,0.5115514634636766,2.917890722677429,-0.6781331034265272,0.5499999585522108,0.11808414493686281,0.004412745121123052
186,1,0,22.298619924688328,202.7395987377554,91.456579314797,2,20.000004426760665,0.5014628948452338,2.948789922607114,-0.6618531600408178,0.55,0.042788467539123194,0.04200402134238407
187,1,0,22.359403467915797,204.67215702356992,83.33436738854373,2.001009166606611,20.00338933496073,0.5227827974506448,3.104650968780142,-0.6801023284399819,0.5499344476062122,0.11308648989047215,0.052802028197841314
188,1,0,22.43029611208084,204.54570779624174,81.14756181331718,2.0000932983212376,20.000185119027655,0.5029962530592813,3.142649074329702,-0.6801023284399819,0.5492586959477896,0.17104592284161896,0.015974649137604824
189,1,0,22.5666609745318,202.0487218946295,98.46766099019253,2.0204891765056177,20.009986524709866,0.5003476802116427,2.9683570792333978,-0.6334960218425698,0.549383328383411,0.0077211233759609255,0.009153094333040304
190,1,0,22.60312075497115,201.83380221152106,99.00650261712934,2.020489176505618,20.034416762222797,0.5003479535056796,2.968357079233398,-0.6289963146216051,0.5482839340698973,0.003894036540563022,0.009153094333040304
191,1,0,22.7322017253479,199.59930715387696,98.82509195669533,2.001332263645657,20.002264378432223,0.5003479535056796,2.9667866438449,-0.6289963146216051,0.5449870873690743,0.003894036540563025,0.010993600778405319
192,1,0,22.814938764946973,200.23012896240192,97.67610900920718,2.0003927561947057,20.000000100526158,0.5846813750460241,3.1852675238293795,-0.636372729825343,0.5492904017817819,0.010871781598113028,0.0020773875817458043
193,1,0,23.124866915291303,201.89195332819438,85.68338861247771,2.017916950426385,20.000328895393803,0.5000755205148684,3.182270794732336,-0.6354349584426942,0.55,0.1263880703909987,0.008035286705473495
194,1,0,23.160838182315153,200.37341967412436,85.5655988512386,2.002739154829155,20.000328895393807,0.5000755205148684,3.182270794732336,-0.6354349584426942,0.55,0.1263880703909987,0.008459964534476394
195,1,0,23.32886990942619,199.93829962634484,95.4611073685592,2.000388210508765,20.00001871079501,0.5771262733821637,2.4621563466365473,-0.6334893041872474,0.5492904017817817,0.014345113739379065,0.00951145296342619
196,1,0,23.52763240983477,197.1394702592693,97.89306724004192,2.0080075568283204,20.000241656752152,0.5000840237598698,3.159440116562868,-0.5988610346597864,0.55,0.018096875301341596,0.000020550220192191992
197,1,0,23.666224554314326,197.96466672016385,90.39908430299812,2.0087096081795615,20.000115041852496,0.5701978221609398,3.151299756651909,-0.6061512841803851,0.5460361135407579,0.07312406019058942,0.00005320029521138636
198,1,0,23.852388989495093,197.96466672016385,85.69362175855336,2.0087096081795615,20.000115041852496,0.6209265182729478,3.151299756651909,-0.6061512841803851,0.55,0.11229000712866463,0.00013932203293101023
199,1,0,23.860252803706132,195.72946185179126,96.62575052652284,2.001816848446025,20.088567328830123,0.5305227799138716,2.8648049651597045,-0.5829294304201811,0.5499357813374866,0.024006723411688746,0.0014756114044970625
200,1,0,24.010120919302377,197.4373165719612,84.54532434319587,2.003358687092886,20.000115041852496,0.5666301991802063,3.1998667402725296,-0.6061512841803851,0.5460361135407579,0.07312406019058942,0.08822707534411134
201,1,0,24.09095447803563,196.17181081244118,86.32563571344502,2.0087852650515057,20.00115654202265,0.5115514634636766,2.9178907226774284,-0.5887874721409615,0.5499999585522108,0.11808414493686281,0.004412745121123052
202,1,0,24.15454651857631,193.8425920447062,97.10389948852865,2.0065709678448957,20.00000019303114,0.5602224959004056,2.935850504452505,-0.5688586007541101,0.55,0.010871781598113028,0.00223102989283952
203,1,0,24.340839296858608,244.1071744053372,65.76465706070489,2.002358421675413,20.000163586984776,0.5004464391036669,4.535748629400654,-1.227701761423754,0.057756435140714574,0.29890214664867376,0.10116914357091097
204,1,0,24.52109156347125,193.83259072798205,97.9407432126304,2.006467454481532,20.00000003603406,0.5602224959004056,2.927159104673713,-0.5688586007541101,0.47589002853963547,0.010871781598113028,0.00223102989283952
205,1,0,24.467580180254714,242.81137108214745,68.44536785190346,2.001564304206805,20.000383732786673,0.5007197151900334,4.538075917527205,-1.200322440529025,0.507977237469355,0.20854771063770816,0.10116914357091095
206,1,0,24.654381432413523,194.7998507904684,87.7389876733098,2.0041869397802725,20.187498965542254,0.5815361714740791,2.8847598657309472,-0.563005141469235,0.55,0.10526371634437995,0.0026988101134346396
207,1,0,24.67186240957959,194.3662808146735,87.48050304236968,2.004186939780273,20.14256723996683,0.581536171474079,2.8847598657309472,-0.563005141469235,0.55,0.10526371634437995,0.002698810113434643
208,1,0,24.836958707805337,190.51919998109022,97.2210251270622,2.0065709678448957,20.000000053889465,0.5415359692502892,2.935850504452505,-0.5378498051114518,0.5407364142522295,0.010871781598113028,0.0020773875817458043
209,1,0,24.96003517689728,192.47200205690427,81.55680647092612,2.004194588790548,20.001157679924432,0.500088274254606,2.996522194827539,-0.5580279794211415,0.55,0.18622444366341417,0.002051835919331428
210,1,0,24.975032194669346,189.15218039533693,98.08199717001229,2.0007335175302474,20.001249155281805,0.5012752856050143,2.99445594473263,-0.5302235041433239,0.55,0.004046012652548926,0.009441301627371196
211,1,0,25.136078947111148,188.92851972342882,96.67987734829586,2.0065709678448957,20.000000053889465,0.5602224959004056,2.935850504452505,-0.5232110340306664,0.55,0.010871781598113028,0.0026299444989562604
212,1,0,25.32528350678661,190.79715793070756,86.53348155704525,2.010088530295083,20.08847001387334,0.5601670609495861,2.787687835175075,-0.5296002826533555,0.5498980370156366,0.11588942045317502,0.0002510994466187362
213,1,0,25.785106094568352,186.68579459444547,92.02167333850392,2.010072796427133,20.00191711278199,0.5000589872446017,2.617418842041203,-0.4996730913834835,0.5279842188385931,0.02484485494820149,0.05276842777946859
214,1,0,26.124365182935218,186.28797881835882,88.97265803481844,2.027113699406546,20.033304367209958,0.5034616174546094,2.942093344383043,-0.4794437832648204,0.5499322733738681,0.08895666598424135,0.00506490294941081
215,1,0,26.180014883828214,185.16053537064613,89.20903471204862,2.0148452960846495,20.033304367209958,0.5034616174546094,2.942093344383043,-0.4794437832648204,0.5499322733738681,0.08895666598424135,0.0020785970620794125
216,1,0,26.19193143685952,185.16053537064613,89.04304691024454,2.0148452960846495,20.033304367209958,0.5034616174546094,2.9420933443830424,-0.47944378326482046,0.5499322733738681,0.08895666598424136,0.00506490294941081
217,1,0,26.530295604256708,185.47028167957248,81.59774550387806,2.019256238429279,20.03348890391539,0.5051908809438881,2.7852674158973727,-0.4785802227689038,0.5482858075319039,0.061897655191408496,0.17362842533370282
218,1,0,26.721446892780975,183.39816335211566,80.0925680029115,2,20.0003998405942,0.5839251347292167,2.6663866262604903,-0.47858022276890383,0.5449480055670319,0.061897655191408496,0.17546893177906786
219,1,0,26.931238245088192,183.54837368453474,77.99207465518491,2.0144621787472987,20.00021174578125,0.5357166014688886,2.955784568939622,-0.4681491291833495,0.55,0.06978990946966751,0.22865998334074475
220,1,0,26.911723231534936,180.75395840832164,98.2539724383487,2.0001821745937196,20.000375306367744,0.5005293292900769,3.668459586089714,-0.4548554938562824,0.5496163190675188,0.0038708471021990636,0.0007634769550295961
221,1,0,27.304268447191696,190.20410234620994,72.58135270764478,2.0206115326549554,20.000149116124987,0.5909647413727324,2.9932978112584383,-0.5227758987856654,0.502476115619634,0.026126756115532286,0.5699043716969622
222,1,0,27.45971968133102,182.07197840729123,95.21206028197031,2.0004543946293474,20.000186510219734,0.5031356002359756,4.427214209959313,-0.4663669695031242,0.5471649465787781,0.02523482888265066,0.017559844283815004
223,1,0,27.573778226768493,187.8137812712757,74.02021587753073,2.020089589710225,20.00371255616377,1.7250999986107667,2.9368251262509903,-0.5012979230681731,0.55,0.12595823939770795,0.0023990363953969585
224,1,0,27.58745237004449,177.04957761374968,84.95662052018503,2.017697749736554,20.003380400761845,0.5215337501678006,2.717747775404998,-0.4086665698808289,0.5437763684547495,0.12215017823464637,0.014357730197456009
225,1,0,27.60832056246101,175.22942772398605,96.25869843532023,2.0065728409585217,20.051629765726467,0.5215337501678006,2.717747775404998,-0.39774648554015557,0.5216211612249539,0.0006628232760251505,0.014357730197456009
226,1,0,27.736942188461338,182.09046956275253,78.83284142491141,2.0000286097402133,20.070507243869127,1.71336145309441,3.2102620222083385,-0.46119590804694915,0.5470051660137791,0.020714426743671313,0.06719737673317797
227,1,0,27.812185173470926,245.52943587037183,65.3934013007758,2.006532563348652,20.000000059840247,0.5000671648236961,4.955587176191033,-1.2499994212401968,0.1323961561915572,0.26422909115335635,0.11512590112366206
228,1,0,28.27785090252891,173.54864724887992,78.7810852112775,2.0065709678448957,20.000059576346622,0.5415359692502895,2.877688033353177,-0.38718008863839226,0.55,0.010679316724233515,0.2844847622426002
229,1,0,28.376763860588962,169.9822385926451,96.15713089196352,2.0080075568283204,20.000237229991487,0.5000462519565461,3.159440116562868,-0.3557487654901085,0.55,0.004060119803811983,0.00003671215983878928
230,1,0,28.447413380488953,171.6407944007788,87.18160142649432,2.0175776922662583,20.001139444699668,0.5014421294134936,3.3484350239583263,-0.36283807793869777,0.5499999027332348,0.1037080589475757,0.0014257707596827124
231,1,0,28.542249119908462,168.62499188656614,89.47706964805793,2,20,0.5014628948452338,2.9487899226071135,-0.3500000000000001,0.55,0.044025274970441675,0.04200402134238407
232,1,0,28.66184960514193,243.24511117147304,67.95274571179772,2.0011444972526347,20.000104338634987,0.5020001539937788,4.392679879937838,-1.2112042281769506,0.5345599293840064,0.2969393889615334,0.041737126578533686
233,1,0,29.02289344788694,177.3708290806431,69.44722712493224,2.0000208433334636,20.001034907093022,1.3507213093451846,4.13177879537978,-0.4251530432710875,0.44594952246110664,0.029809590572698885,0.38101429554442034
234,1,0,29.038696257195006,177.15153011589018,69.45021743678548,2.0000208433334636,20.0015244806405,1.3507213093451846,4.13177879537978,-0.4231989945791684,0.44594952246110664,0.029809590572698885,0.38101429554442034
235,1,0,29.030113735661647,174.78763985590888,76.99457790264037,2.018881508532534,20.003462154760808,0.6218155479270893,4.48246234026781,-0.38841171111931583,0.55,0.03158859246172291,0.2946365276112154
236,1,0,29.348613343722047,172.20473395845067,70.47815972443978,2.018881508532534,20.000147218038435,1.741194653226311,4.482462340267811,-0.36673577001461544,0.5474902463209796,0.021226693000097996,0.20830609797889515
237,1,0,29.608035504727603,169.0524981062113,69.42203111009849,2.004966748832654,20.001034907093022,1.3507213093451844,4.13177879537978,-0.35000000000000003,0.549818918004201,0.029809590572698885,0.32531844741313953
238,1,0,29.566538125182092,171.45827758129494,85.05564970914172,2.000030944320175,20.00102345303035,1.7100713591301173,4.384576910692039,-0.3740308624691116,0.3883748568069094,0.0025554096357764742,0.05500346189902561
239,1,0,30.00178583749067,185.66516959718803,68.9139998294174,2.0000912743111368,20.000366980450387,1.71336145309441,2.4295801458525332,-0.49895474727810574,0.5470051660137791,0.011948840943572181,0.2481858483540766
240,1,0,30.234775263175685,178.33089853113262,68.22199443185998,2.007465660315148,20.000001047017115,1.9546187357571925,2.05269739697091,-0.4278462218521342,0.32835552764539067,0.01469207798625266,0.24846416462453352
241,1,0,30.366888514638166,183.91635988849396,68.00199226860029,2.007465660315148,20.000001047017115,1.9546187357571925,2.0526973969709106,-0.4771262449984559,0.32835552764539067,0.008527842138385144,0.24846416462453352
242,1,0,30.595262235452047,170.47140004416255,68.73412877666048,2.0068894161879953,20.001088090359374,1.766432667417754,1.8170907709830848,-0.36063468729976056,0.3802014388915448,0.05107099494941725,0.245023212038395
243,1,0,30.635668362042477,170.47140004416255,68.40186556270962,2.0068894161879953,20.001088090359374,1.766432667417754,1.8170907709830848,-0.36063468729976056,0.3802014388915448,0.07292069841112792,0.245023212038395
244,1,0,30.951755866872933,169.81617596404226,68.37698684090203,2.0107393764329697,20.00008977844545,1.8534446414925312,1.7928054565648779,-0.3524039719723773,0.39927374839202556,0.06977560534616462,0.2475063500134279
245,1,0,31.185678480148123,169.24504223650146,68.2727442571889,2.004220869280824,20.000005340590576,1.9526240663801677,1.7928054565648783,-0.35223546550049,0.4026302093524922,0.06977560534616462,0.2475063500134279
246,1,0,31.44063853650444,169.07983170008546,68.78703123161951,2.0000286097402125,20.053660039123006,1.7394203962739825,1.8252169855377212,-0.35,0.5470622587208032,0.0013389178183855713,0.2851646051986778
247,1,0,31.89199794140255,169.4740192669248,68.27235721783703,2.006932443793708,20.000005340590576,1.9526240663801677,1.7928054565648783,-0.35223546550049006,0.5169818388453693,0.06977560534616462,0.2475063500134279
248,1,0,32.14499276583295,183.56996536241826,67.42821513368415,2.000275588383202,20.001592788481343,1.6955679446576466,1.5985192945357172,-0.4797968311766321,0.5153446639946289,0.040218908055734914,0.23663624062221844
249,1,0,32.303402148093554,172.8998717877518,67.68060208645268,2.000028609740213,20.00102345303035,1.71336145309441,1.533604916489423,-0.38639536770336824,0.5470051660137791,0.010804526309557305,0.2851646051986778
250,1,0,32.68460446702706,177.84967438104346,67.3742055999159,2.0048937398270157,20.002316963149,1.92855979257762,1.6316716311800725,-0.4254608523862453,0.549507006109651,0.010543245053659889,0.24846416462453352
251,1,0,32.684604467027064,177.84967438104343,67.37420560064234,2.0048937398270157,20.002316963148996,1.92855979257762,1.631671631180073,-0.42546085238624526,0.549507006109651,0.010543245053659894,0.24846416462453355
252,1,0,32.97169975953142,178.03514713814457,67.02471332809237,2.006109644631504,20.000005340590576,1.9546187357571925,1.4758206823718505,-0.4263168086079323,0.5169818388453693,0.0013758957603583477,0.2475063500134279
253,1,0,32.97353665190295,178.03514713814457,67.0236550112523,2.006109644631504,20.000005340590576,1.9546187357571925,1.4758206823718503,-0.4263168086079323,0.5169818388453693,0.0010585505868788703,0.2475063500134279
254,1,0,33.41550270712042,181.00102956965407,66.92456764480278,2.014666527882297,20.000007669750715,1.9546187357571925,1.3855445898476972,-0.445560870586873,0.5212414782312105,0.0011849891661254164,0.2475063500134279
255,1,0,33.42411035462574,180.23226478557396,66.88035128460895,2.006109644631504,20.000007669750715,1.9546187357571925,1.3855445898476972,-0.445560870586873,0.5212414782312104,0.0011849891661254164,0.2475063500134279
