angle_deg,nominal_db,envelope_min_db,envelope_max_db
32.888096310314786,-29.313725131580483,-36.98277160702534,-17.62581888144762
32.92221836937948,-29.227060689973598,-36.94513142905171,-17.606445324480543
32.956353591031395,-29.145089878407056,-36.89465014726589,-17.58810985644037
32.99050200264485,-29.067655120969043,-36.83255962131593,-17.57079762961727
33.02466363166585,-28.994608941034535,-36.76010293873284,-17.554494153288683
33.058838505612385,-28.925813178803047,-36.678507598408785,-17.539185280208404
33.09302665207462,-28.861138284531727,-36.5889633804222,-17.524857193607954
33.127228098715314,-28.800462678922543,-36.492605055593714,-17.51149639468581
33.161442873270026,-28.743672173222823,-36.390499748822144,-17.49908969056126
33.19567100354743,-28.69065944254061,-36.28363853231023,-17.487624182670515
33.22991251742956,-28.64132354668662,-36.17293168278018,-17.477087255584355
33.264167442872164,-28.595569493549092,-36.05920697560904,-17.46746656622704
33.29843580790497,-28.553307840610586,-35.94321038918413,-17.458750033477703
33.332717640632,-28.514454330733294,-35.82560863526521,-17.450925828135926
33.36701296923175,-28.478929558793045,-35.7069929986722,-17.44398236323474
33.40132182195768,-28.446658666130276,-35.58788404867414,-17.437908284684035
33.43564422713836,-28.41757106013239,-35.46873686525878,-17.432692462229692
33.46998021317784,-28.39160015655584,-35.34994649960165,-17.42832398071305
33.50432980855591,-28.368683142459496,-35.231853455870265,-17.424792131616762
33.53869304182842,-28.348760757850194,-35.11474903933371,-17.422086404883945
33.57306994162762,-28.331777094340787,-35.082663210432365,-17.42019648099763
33.60746053666243,-28.317679409299533,-35.13943004603309,-17.419112223308517
33.6418648557187,-28.306417954124793,-35.18509409444736,-17.418823670599373
33.67628292765961,-28.297945815419094,-35.21935771365416,-17.419321029875544
33.710714781425935,-28.292218767954672,-35.24200304396236,-17.420594669370338
33.74516044603636,-28.289195138436444,-35.25289792063603,-17.422635111756207
33.77961995058778,-28.288835679159217,-35.251999686118786,-17.425433027551648
33.81409332425562,-28.291103450744757,-35.23935669590028,-17.42897922871501
33.84858059629421,-28.29596371321894,-35.21510743500329,-17.433264662416658
33.88308179603701,-28.30338382475732,-35.17947729268955,-17.43828040498122
33.917596952896965,-28.313333147487608,-35.13277316918654,-17.44401765599212
33.952126096366854,-28.32578295979151,-35.07537619853687,-17.450467732551054
33.98666925601959,-28.340706374596877,-35.0077329567661,-17.457622063685257
34.02122646150857,-28.35807826319272,-34.93034557850083,-17.465472184895738
34.05579774256791,-28.37787518414036,-34.843761225854415,-17.474009732840358
34.09038312901291,-28.40007531688481,-34.748561342530515,-17.48322644014529
34.12498265074029,-28.42465839970426,-34.64535108841314,-17.493114130339205
34.159596337728566,-28.45160567166035,-34.534749292237855,-17.503664712904712
34.19422422003831,-28.48089981823691,-34.41737918994057,-17.514870178441655
34.22886632781258,-28.51252492037558,-34.293860141456676,-17.526722593937283
34.26352269127722,-28.546466406635844,-34.25886759541393,-17.53921409813858
34.298193340741165,-28.582711008222947,-34.218562803743595,-17.552336897022197
34.33287830659685,-28.62124671664118,-34.17307728314549,-17.5660832593576
34.367577619320436,-28.662062743742368,-34.122558250548764,-17.580445512359564
34.402291309472304,-28.705149483949135,-34.067167191810334,-17.59541603742592
34.4370194076973,-28.7504984784403,-34.007078315751116,-17.610987265956926
34.471761944725095,-28.798102381093592,-33.94247692705047,-17.627151675253
34.50651895137052,-28.84795492598345,-33.87355775131228,-17.643901784487277
34.541290458534,-28.900050896235896,-33.80052324434502,-17.661230150750054
34.576076497201804,-28.95438609404321,-33.72358191552526,-17.679129365162126
34.610877098446466,-29.010957311640325,-33.642946692213265,-17.697592049054318
34.64569229342709,-29.069762303042776,-33.55883334875378,-17.716610850210728
34.680522113389756,-29.13079975634131,-33.471459019824636,-17.73617843917314
34.715366589667845,-29.19406926634185,-33.38104081397207,-17.756287505604355
34.750225753682464,-29.25957130733256,-33.28779453925986,-17.776930754708612
34.785099636942675,-29.327307205747264,-33.19193354920979,-17.798100903706843
34.819988271046014,-29.397279112483528,-33.093667713722105,-17.819790678365237
34.85489168767875,-29.469489974617296,-32.99320251653039,-17.841992809575377
34.88980991861636,-29.54394350623911,-32.89073827801219,-17.86470002998462
34.924742995723726,-29.620644158113855,-32.78646949987749,-17.887905070674957
34.95969095095571,-29.69959708584632,-32.68058432638446,-17.911600657890045
34.9946538163574,-29.78080811620133,-32.57326411529497,-17.935779509808356
35.02963162406454,-29.864283711200585,-32.464683110723975,-17.9604343333622
35.06462440630386,-29.950030929581256,-32.35500820934279,-17.985557821101803
35.09963219539351,-30.0380573851597,-32.24439881101604,-18.011142648103558
35.134655023743434,-30.12837120159987,-32.13300674483203,-18.037181468922263
35.16969292385574,-30.220980963034112,-32.02097626159215,-18.063666914586825
35.20474592832505,-30.315895659926326,-31.90844408410394,-18.090591589639246
35.239814069839,-30.41312462950435,-31.795539507034523,-18.11794806921711
35.2748973811785,-30.51267749001375,-31.682384538596736,-18.145728896179126
35.30999589521824,-30.614564067968317,-31.569094076911846,-18.173926578274514
35.34510964492698,-30.7187943174793,-31.45577611451277,-18.20253358535612
35.38023866336804,-30.82537823064842,-31.41816734774633,-18.23154234663815
35.415382983699665,-30.934325737896703,-31.382857297065563,-18.26094524799885
35.450542639175424,-31.045646596978816,-31.348251186612295,-18.290734629329105
35.48571766314456,-31.15935026929616,-31.314329817828362,-18.320902781927703
35.520908089052526,-31.275445781971385,-31.281074994739928,-18.351441945944597
35.55611395044127,-31.393941573980083,-31.248469510408473,-18.382344307872962
35.59133528094973,-31.514845324454257,-31.21649713259861,-18.41360199809184
35.626572114314165,-31.638163761069936,-31.185142588711564,-18.445207088460258
35.66182448436864,-31.763902446217447,-31.15439155002798,-18.477151589965317
35.69709242504543,-31.892065538408776,-31.124230615301194,-18.509427450424923
35.73237597037542,-32.022655526128425,-31.094647293739204,-18.54202655224806
35.7676751544885,-32.15567293105182,-31.065629987411512,-18.574940710253873
35.802990011614085,-32.29111597726845,-31.037167973115935,-18.608161669552356
35.83832057608143,-32.428980222832784,-31.009251383739006,-18.632991288103117
35.87366688232016,-32.56925814964718,-30.981871189143234,-18.64770953734948
35.90902896486057,-32.711938707348864,-30.95501917661405,-18.662368325770725
35.944406858334204,-32.85700680653994,-30.928687930898416,-18.676958879408282
35.97980059747422,-33.00444275637494,-30.90287081386817,-18.69147257408288
36.015210217115836,-33.1542216412154,-30.8775619438396,-18.705900941464876
36.05063575219671,-33.306312630788526,-30.85275617458236,-18.720235675128503
36.08607723775751,-33.460678218081384,-30.828449074049256,-18.734468636575702
36.121534708942264,-33.61727337907331,-30.80463690285984,-18.748591861214425
36.15700820099884,-33.776044648407584,-30.78131659256975,-18.76259756427626
36.19249774927937,-33.936929105267815,-30.758485723758035,-18.776478146658096
36.22800338924073,-34.09985326410943,-30.736142503963762,-18.79022620067247
36.26352515644501,-34.264731865570354,-30.714285745504387,-18.80383451569101
36.299063086559954,-34.43146656393233,-30.69291484320575,-18.81729608366553
36.33461721535936,-34.59994450901549,-30.672029752074902,-18.830604104511373
36.37018757872364,-34.77003682248803,-30.651630964944854,-18.843751991337754
36.40577421264026,-34.94159697137156,-30.631719490120176,-18.856733375509773
36.44137715320417,-35.11445904519103,-30.612296829051214,-18.86954211152739
36.476996436618286,-35.28843594788425,-30.593364954063127,-18.88217228170664
36.512632099193986,-35.463317521437695,-30.5749262861653,-18.894618200648935
36.54828417735158,-35.638868625382244,-30.55698367296469,-18.906874419484428
36.5839527076208,-35.81482720492808,-30.539540366705392,-18.918935729876303
36.6196377266412,-35.99090239070742,-30.522600002454983,-18.93079716777298
36.65533927116277,-36.16677268486162,-30.506166576456366,-18.94245401689607
36.691057378046295,-36.34208430145797,-30.4902444246621,-18.953901811952502
36.72679208426399,-36.51644974368756,-30.47483820146592,-18.965136341559848
36.7625434268998,-36.68944671552089,-30.459952858644655,-18.9761536508747
36.798311443150084,-36.86061748072882,-30.445593624520832,-18.9869500439149
36.834096170323996,-37.029468796336594,-30.431765983354822,-18.997522085566864
36.86989764584403,-37.19547255922865,-30.418475654972816,-19.0078666032705
36.90571590724648,-37.3580673119218,-30.405728574634328,-19.017980688375
36.94155099218202,-37.516660754286676,-30.393530873141287,-19.027861697159622
36.97740293841616,-37.67063339980243,-30.381888857187725,-19.03750725151483
37.013271783829765,-37.81934349528416,-30.370808989947,-19.04691523927978
37.049157566419545,-37.96213328970377,-30.36029787189126,-19.05608381423347
37.08506032429864,-38.098336689164356,-30.35036222183498,-19.065011395737823
37.120980095697085,-38.22728827084002,-30.422659055541107,-19.07369666803181
37.15691691896236,-38.34833355000625,-30.500871961593777,-19.082138579177098
37.19287083255987,-38.460840304454265,-30.579872191743206,-19.09033633965646
37.22884187507355,-38.564210665277436,-30.659640043400852,-19.09828942062726
37.264830085206334,-38.65789359016135,-30.74015460050269,-19.105997551833525
37.300835501780746,-38.74139725457344,-30.821393650287394,-19.113460719180875
37.33685816373934,-38.81430083809053,-30.903333596088824,-19.12067916197969
37.37289811014538,-38.87626515730168,-30.985949366081265,-19.127653369862795
37.40895538018326,-38.92704161079594,-31.069214317939725,-19.13438407938489
37.44503001315914,-38.966478959293184,-31.15310013940684,-19.14087227031179
37.481122048501426,-38.994527563589855,-31.23757674479208,-19.147119161608387
37.51723152576138,-39.011240837802376,-31.322612167468563,-19.153126207135127
37.55335848461365,-39.01677383364611,-31.408172448479252,-19.15889509106329
37.58950296485687,-39.01137903803557,-31.494221521419966,-19.164427723020513
37.62566500641411,-38.995399624740294,-31.58072109382696,-19.169726232978036
37.6618446493336,-38.96926053600174,-31.667630525369987,-19.174792965892337
37.69804193378918,-38.93345787010373,-31.75490670323102,-19.17963047611393
37.73425690008096,-38.88854710896155,-31.842503915141144,-19.18424152157681
37.77048958863578,-38.835130734375085,-31.930373720648575,-19.188629057782236
37.80674004000794,-38.773845756232674,-32.01846482130777,-19.192796231591224
37.84300829487965,-38.705351618126535,-32.1067229306002,-19.19674637483999
37.879294394061745,-38.630318865313384,-32.19509064454073,-19.200482997793202
37.91559837849411,-38.54941886718451,-32.28350731406913,-19.204009782449795
37.95192028924644,-38.463314791078915,-32.37190892049384,-19.20733057571646
37.988260167518746,-38.37265393434399,-32.46022795542331,-19.210449382463636
38.02461805464199,-38.278061442696,-32.5483933068097,-19.213370358479217
38.06099399207862,-38.18013537850558,-32.6363301529232,-19.216097803334907
38.097388021423306,-38.079443053884475,-32.7239598662719,-19.21863615317994
38.133800184403434,-37.97651850995096,-32.81119992969407,-19.220989973477053
38.1702305228798,-37.87186100386178,-32.89796386704929,-19.223163951695064
38.20667907884713,-37.765934356874006,-32.98416119114058,-19.225162889972268
38.24314589443483,-37.659167017374166,-33.13033085158711,-19.226991697764685
38.279631011907526,-37.551952700046726,-33.30767434006199,-19.228655384492534
38.31613447366575,-37.44465147396134,-33.48548106889167,-19.23015905219835
38.35265632224647,-37.337591186500724,-33.66351805068789,-19.23150788822932
38.38919660032384,-37.23106912527511,-33.841526954054494,-19.232707157956305
38.425755350709814,-37.12535383539946,-34.01922251184463,-19.23376219754133
38.46233261635476,-37.02068702398956,-34.196291042672705,-19.234678406764903
38.498928440348095,-36.91728549699845,-34.37238914959683,-19.235461241924014
38.53554286591901,-36.81534308529804,-34.547142671842245,-19.236116208811136
38.57217593643708,-36.71503252712758,-34.720145977594605,-19.23664885578394
38.6088276954129,-36.61650728268483,-34.89096169755095,-19.237064766934857
38.64549818649878,-36.51990326382846,-35.05912100907698,-19.23736955536922
38.68218745348944,-36.42534046771951,-35.224124588230914,-19.237568856599903
38.71889554032263,-36.33292450791942,-35.385444350027974,-19.23766832206592
38.755622491079826,-36.242748040129726,-35.542526094402824,-19.237673612781972
38.79236834998696,-36.15489208257825,-35.694793164488054,-19.23759039312499
38.82913316141496,-36.06942723315687,-35.841651203290034,-19.237424324763644
38.86591696988063,-35.986414786938184,-35.98249406310916,-19.2371810607358
38.902719820047224,-35.905907758746224,-36.11671087828695,-19.236866239678548
38.939541756725156,-35.82795181614173,-36.24369425619811,-19.236485480214892
38.97638282487271,-35.75258612856406,-36.362849475356136,-19.236044375500555
39.01324306959677,-35.67984413854262,-36.473604506148384,-19.2355484879339
39.05012253615349,-35.609754260891684,-36.57542059389729,-19.23500334403149
39.08702126994906,-35.54234051567301,-36.66780307207128,-19.234414429471197
39.12393931654036,-35.47762310051048,-36.75031201301401,-19.23378718430454
39.16087672163571,-35.41561890756353,-36.82257228239574,-19.233126998339166
39.19783353109564,-35.35634199016969,-36.884282548752495,-19.232439206692295
39.234809790933575,-35.29980398383755,-36.935222816164966,-19.231729085515212
39.27180554731653,-35.246014485938105,-36.97526009847391,-19.23100184788885
39.30882084656598,-35.194981398118244,-37.00435193581663,-19.230262639889812
39.34585573515847,-35.14671123513135,-37.02254756315672,-19.229516536826058
39.38291025972646,-35.10120940347544,-37.02998666676973,-19.22876853964112
39.419984467059,-35.05848045293571,-37.026895796900135,-19.228023571485295
39.45707840410255,-35.01852830385309,-37.01358263071292,-19.227286474452203
39.49419211796177,-34.98135645268401,-36.99042838782424,-19.226562006478602
39.53132565590017,-34.94696815818183,-36.95787878213263,-19.225854838405315
39.56847906534098,-34.9153666103087,-36.916433942950036,-19.225169551196753
39.60565239386794,-34.88655508378933,-36.86663775405595,-19.224510633316548
39.642845689226014,-34.860537078033936,-36.8090670435392,-19.22388247825631
39.680058999322235,-34.83731644499122,-36.74432101538402,-19.223289382214737
39.71729237222643,-34.81689750634101,-36.673011252830506,-19.22273554192383
39.754545856172115,-34.79928516129749,-36.59575255141802,-19.222225052619187
39.79181949955722,-34.784484986171854,-36.51315476379268,-19.22176190615093
39.82911335094496,-34.772503326727964,-36.42581576517786,-19.221349989231992
39.866427459064525,-34.7633473842619,-36.334315582643065,-19.22099308182028
39.90376187281207,-34.75702529624694,-36.23921167600881,-19.22069485563123
39.941116641251405,-34.75354621229786,-36.14103531484835,-19.220458872777307
39.97849181361491,-34.75292036613235,-36.04028896468695,-19.22028858453077
40.015887439304265,-34.755159144138915,-35.937444575292574,-19.22018733020632
40.053303567891405,-34.76027515109483,-35.83294265340046,-19.220158336159944
40.09074024911931,-34.76828227351692,-35.72719199951125,-19.220204714900593
40.128197532902824,-34.77919574107579,-35.6205699916831,-19.220329464311025
40.165675469329564,-34.793032186447284,-35.51342330675811,-19.220535466974514
40.20317410866075,-34.80980970392601,-35.40606897969218,-19.2208254896039
40.240693501332075,-34.829547907078705,-35.29879571334033,-19.22120218256972
40.27823369795462,-34.85226798566249,-35.19186536321819,-19.22166807952401
40.31579474931562,-34.87799276198514,-35.08551453369436,-19.22222559711677
40.35337670637946,-34.90674674683539,-34.97995623328771,-19.222877034801623
40.39097962028852,-34.93855619505289,-34.87538154695165,-19.223624574728014
40.42860354236409,-34.97344916075321,-34.77196129225924,-19.224470281716542
40.46624852410717,-35.01145555215673,-34.66984763422562,-19.225416103314913
40.50391461719953,-35.05260718590016,-34.56917564013234,-19.226463869931475
40.54160187350451,-35.09693784062887,-34.47006476123893,-19.227615295043805
40.57931034506802,-35.14448330957566,-34.372620232774665,-19.228871975479663
40.61704008411932,-35.19528145172684,-34.27693438722737,-19.230235391767845
40.65479114307212,-35.249372241050445,-34.297535587612145,-19.231706908556585
40.692563574525416,-35.306797813120426,-34.331813041307896,-19.233287775097246
40.730357431264466,-35.36760250829886,-34.36156206515176,-19.23497912579105
40.76817276626168,-35.43183291043952,-34.386654072290874,-19.236781980796895
40.80600963267766,-35.49953787983918,-34.40697455472449,-19.238697246698216
40.8438680838621,-35.57076857888379,-34.422424363627485,-19.240725717227093
40.881748173354794,-35.64557848850389,-34.432920851017016,-19.242868074043887
40.919649954886516,-35.72402341315864,-34.43839884637231,-19.245124887570707
40.95757348238012,-35.80616147159632,-34.43881144490164,-19.247496617877186
40.99551880995147,-35.89205307008223,-34.43413058815985,-19.24998361561724
41.0334859919104,-35.98176085411077,-34.42434742253771,-19.25258612301534
41.071475082761744,-36.075349633826676,-34.409472426559084,-19.255304274901114
41.10948613720635,-36.17288627742694,-34.38953530373868,-19.25813809979118
41.14751921014207,-36.2744395656771,-34.36458464370382,-19.261087521017156
41.18557435666482,-36.38007999932099,-34.33468736011964,-19.264152357898816
41.2236516320695,-36.48987954954039,-34.29992791942529,-19.267332326961547
41.261751091851124,-36.603911339691685,-34.2604073792609,-19.270627043197468
41.299872791705866,-36.72224924422701,-34.2162422595661,-19.274036021369206
41.33801678753203,-36.844967387969014,-34.16756327249197,-19.277558677355973
41.37618313543111,-36.97213952561548,-34.114513939445565,-19.281194329541183
41.414371891708946,-37.10383827745654,-34.057249124715504,-19.284942200241215
41.45258311287666,-37.24013419265758,-33.995933515252204,-19.288801417174874
41.49081685565183,-37.38109460597598,-33.93074007537973,-19.292771014973052
41.52907317695949,-37.526782247324974,-33.86184850358751,-19.296849936728464
41.56735213393327,-37.677253556006164,-33.789443716260536,-19.30103703558499
41.605653783916495,-37.83255664258797,-33.71371438039083,-19.305331076366482
41.643978184463265,-37.99272883117,-33.63485151414854,-19.309730737244823
41.68232539333951,-38.15779370305087,-33.55304717083455,-19.314234611447095
41.720695468524234,-38.3277575495963,-33.468493218328746,-19.318841209001626
41.759088468210535,-38.50260512746773,-33.38138022282603,-19.323548958523
41.79750445080679,-38.68229459362445,-33.29189644251241,-19.328356209035693
41.83594347493772,-38.86675148125248,-33.20022693396213,-19.33326123183646
41.874405599445645,-39.055861562076316,-33.10655277148457,-19.338262222395343
41.91289088339158,-39.249462427125344,-33.0110503774602,-19.343357302295143
41.95139938605639,-39.447333609720886,-32.91389095987579,-19.34854452120948
41.98993116694194,-39.649185075314875,-32.81524005181413,-19.35382185891917
42.02848628577237,-39.8546439188225,-32.715257146543976,-19.359187227366967
42.06706480249517,-40.06323914958748,-32.61409542106828,-19.364638472750567
42.10566677728246,-40.27438451835275,-32.51190154049192,-19.370173377653618
42.144292270532105,-40.487359464139345,-32.40881553532233,-19.37578966321475
42.182941342869015,-40.701288449513456,-32.304970743783265,-19.3814849913344
42.22161405514632,-40.91511923031624,-32.20049381136125,-19.387256966919075
42.2603104684466,-41.12760099002536,-32.184677520883454,-19.39310314016302
42.29903064408311,-41.33726377319226,-32.183148242723824,-19.399021008866765
42.33777464360105,-41.54240127568393,-32.18368782570389,-19.405008020792362
42.37654252877883,-41.74105976220602,-32.1862943900014,-19.411061576054752
42.41533436162928,-41.9310366084483,-32.19096654336933,-19.41717902954888
42.45415020440094,-42.109892566777624,-32.197703380383835,-19.423357693411983
42.49299011957938,-42.27498211606638,-32.20650447983174,-19.42959483952039
42.53185416988846,-42.42350589686608,-32.21736990022265,-19.43588770202025
42.570742418291616,-42.552587951086906,-32.23030017338904,-19.44223347989127
42.609654927993134,-42.65937805479118,-32.24529629611172,-19.448629339542805
42.64859176243957,-42.74117584649527,-32.262359719684454,-19.455072417441162
42.687552985320984,-42.79556907355909,-32.28149233730608,-19.461559822767263
42.72653866057233,-42.82057391613128,-32.302696469160836,-19.468088640103495
42.76554885237471,-42.814762170043764,-32.32597484502121,-19.47465593214844
42.80458362515684,-42.777359289190606,-32.35133058417576,-19.481258742458447
42.84364304359634,-42.708299683416975,-32.378767172454396,-19.4878940982143
42.88272717262116,-42.60823114772237,-32.40828843608768,-19.494559013011788
42.92183607741086,-42.47846775824754,-32.439898512102076,-19.501250489674394
42.960969823398145,-42.32089819628626,-32.47360181490966,-19.507965523086433
43.00012847627014,-42.13786237830172,-32.50940299871092,-19.514701103044942
43.03931210196989,-41.93201222024837,-32.54730691527954,-19.521454217128202
43.0785207666977,-41.70617208405333,-32.587318566645685,-19.528221853579094
43.11775453691263,-41.46321160078016,-32.629443052140545,-19.535001004201025
43.157013479333926,-41.20593931353254,-32.67368550919916,-19.54178866726427
43.19629766094247,-40.93702113725872,-32.720051047252795,-19.548581850420415
43.23560714898219,-40.658923875239815,-32.76854467396675,-19.555377573622387
43.27494201096162,-40.37388139873488,-32.81917121299803,-19.56217287204772
43.31430231465531,-40.08387963232715,-32.871935212357094,-19.5689647990223
43.35368812810539,-39.79065599309025,-32.9268408423614,-19.575750428941912
43.39309951962297,-39.49570910970066,-32.983891782060255,-19.582526860188878
43.432536557789774,-39.20031520900687,-33.043091092895295,-19.58929121804076
43.47199931145959,-38.90554827504752,-33.104441078233975,-19.596040657568352
43.511487849759845,-38.61230180746999,-33.167943127275656,-19.597023211029278
43.55100224209313,-38.32131064774533,-33.23359754168378,-19.559327270732084
43.59054255813874,-38.033171866602046,-33.301403343136386,-19.52160597936205
43.630108867854304,-37.74836410976644,-33.37135805981879,-19.48386659489013
43.66970124147733,-37.467265093366734,-33.44345748970059,-19.44611628932883
43.7093197495268,-37.19016714418267,-33.5176954382488,-19.408362148186434
43.74896446280478,-36.91729081343106,-33.59406342803066,-19.37061116998678
43.788635452398026,-36.648796674218566,-33.67255037745397,-19.332870265852865
43.828332789679656,-36.3847954572721,-33.753142245685204,-19.29514625915281
43.86805654631077,-36.125356698867115,-33.83582164057893,-19.257445885206177
43.90780679424199,-35.870516077827574,-33.920567386252316,-19.21977579104931
43.94758360571536,-35.62028161136684,-34.00735404675531,-19.182142535257427
43.98738705326581,-35.37463886680142,-34.096151402125074,-19.144552587822538
44.027217209723,-35.13355533070299,-34.18692387299529,-19.10701233008472
44.067074148212846,-34.89698406080821,-34.279629889861326,-19.069528054715477
44.10695794215942,-34.66486673011572,-34.374221203111084,-19.032105965751445
44.146868665286576,-34.43713615775023,-34.470642130039764,-18.994752178676805
44.18680639161973,-34.213718407700185,-34.568828735305225,-18.957472720552314
44.226771195487544,-33.994534524566426,-34.66870794168825,-18.920273530190034
44.2667631515238,-33.77950196497058,-34.770196568643655,-18.883160458371314
44.306782334669094,-33.568535774204534,-34.87320029701298,-18.846139268106953
44.34682882017269,-33.36154954991218,-34.97761255948441,-18.809215634937694
44.386902683594236,-33.15845622795398,-35.08331335799487,-18.772395147273667
44.4270040008057,-32.95916871996684,-35.19016801135359,-18.735683306770426
44.467132847993135,-32.76360042737846,-35.29802583900897,-18.699085528741396
44.50728930165855,-32.57166565260601,-35.40671879017325,-18.662607142603626
44.54747343862172,-32.38327992480898,-35.516060031544626,-18.626253392356837
44.58768533602213,-32.198360254715325,-35.62584251171596,-18.590029437092706
44.62792507132085,-32.01682533067958,-35.73583752608838,-18.553940351534454
44.668192722302436,-31.8385956661257,-35.84579331276665,-18.51799112660395
44.708488367076775,-31.66359370687139,-35.955433717485576,-18.482186670016084
44.74881208408114,-31.491743905424855,-36.064456974039636,-18.446531806897863
44.78916395208208,-31.322972768185892,-36.17253465579135,-18.411031280431857
44.829544050177375,-31.15720888049792,-36.279310863349764,-18.37568975252199
44.869952457797986,-30.994382913684923,-36.38440172300334,-18.34051180448078
44.91038925471014,-30.834427617517527,-36.48739527937242,-18.30550193773636
44.95085452101726,-30.677277800983425,-36.58785187320875,-18.270664574558374
44.99134833716202,-30.52287030375382,-36.68530510033576,-18.236004058801264
45.03187078392833,-30.371143960338067,-36.77926344918553,-18.20152465666411
45.072421942443505,-30.22203955857817,-36.869212710942,-18.1672305574652
45.113001894180215,-30.075499793857617,-36.95461924654112,-18.13312587443094
45.15361072095868,-29.93146922015827,-37.03493417741465,-18.099214645497558
45.194248504948625,-29.789894198903283,-37.109598540834305,-18.065500834124634
45.234915328671576,-29.650722846356498,-37.17804941547569,-18.03198833011933
45.27561127500288,-29.513904980212725,-37.239726978541015,-17.998680950470657
45.31633642717391,-29.379392065891917,-37.29408240363623,-17.965582440192122
45.35709086877416,-29.247137162959127,-37.3405864509238,-17.9326964731726
45.39787468375353,-29.117094872005165,-37.37873854142878,-17.900026653033912
45.438687956424474,-28.989221282258345,-37.40807605048576,-17.86757651399453
45.47953077146425,-28.863473920138944,-37.428183506701686,-17.83534952173828
45.520403213917064,-28.7398116989226,-37.4387013482825,-17.80334907428766
45.561305369196475,-28.61819486963734,-37.43933387350539,-17.77157850288045
45.602237323087586,-28.498584973287574,-37.4298560305995,-17.740041072849127
45.64319916174932,-28.380944794471652,-37.41011872638888,-17.708739984502394
45.68419097171674,-28.26523831643611,-37.38005239215433,-17.677678374007964
45.725212839903406,-28.151430677591563,-37.339668625858565,-17.646859314275826
45.766264853603715,-28.039488129501592,-37.28905982604809,-17.61628581584162
45.807347100495264,-27.92937799634185,-37.2283968363148,-17.58596082774927
45.84845966864116,-27.821068635818108,-37.15792472111255,-17.5558872384323
45.889602646492555,-27.714529401522576,-37.077956885136956,-17.526067876593228
45.93077612289099,-27.609730606704016,-36.988867821932004,-17.49650551208058
45.971980187070834,-27.50664348941948,-36.89108482768145,-17.467202856762892
46.01321492866173,-27.405240179034273,-36.785079040893145,-17.438162565399345
46.05448043769116,-27.3054936640308,-36.67135616827857,-17.40938723650609
46.09577680458686,-27.207377761090097,-36.55044723447381,-17.380879413218597
46.13710412017939,-27.110867085402155,-36.42289965295304,-17.35264158414871
46.1784624757046,-27.01593702216606,-36.2892688632178,-17.32467618423673
46.21985196280631,-26.92256369923652,-36.15011072084531,-17.296985595597505
46.26127267353881,-26.830723960876366,-36.005974767567906,-17.26957214836069
46.3027247003695,-26.740395342572576,-35.8573984525271,-17.2424381215044
46.344208136181464,-26.651556046876,-35.70490232634811,-17.21558574368226
46.38572307427616,-26.5641849202235,-35.548986188589865,-17.189017194043174
46.427269608376115,-26.478261430704286,-35.39012613724715,-17.162734603043766
46.46884783262755,-26.393765646732067,-35.228772446179846,-17.13674005325325
46.510457841603106,-26.310678216585643,-35.06534818187206,-17.11103558015023
46.55209973030463,-26.228980348781775,-34.90024846360693,-17.085623172911305
46.59377359416587,-26.148653793246464,-34.73384026963422,-17.06050477519131
46.63547952905531,-26.06968082325018,-34.56646269481918,-17.035682285894893
46.67721763127888,-25.992044218074888,-34.39842757132133,-17.011157559939154
46.718987997582886,-25.915727246382247,-34.23002037193545,-16.98693240900736
46.76079072515683,-25.840713650252525,-34.06150132490651,-16.963008602293364
46.802625911636255,-25.766987629865497,-33.893106678592574,-16.9393878672366
46.84449365510562,-25.69453382879649,-33.725050063758744,-16.91607189024768
46.88639405410129,-25.623337319900475,-33.55752391016481,-16.893062317424214
46.928327207614444,-25.55338359175861,-33.39070088223804,-16.870360755256716
46.970293215094046,-25.484658535664707,-33.224735305873836,-16.8479687713249
47.012292176449826,-25.417148433126492,-33.059764564718066,-16.825887894983694
47.054324192055326,-25.350839943860656,-32.895910449697475,-16.804119618039188
47.09638936275093,-25.285720094260288,-32.733280450103386,-16.78266539541439
47.13848778984694,-25.22177626631477,-32.57196897828548,-16.761526645804796
47.18061957512666,-25.1589961869624,-32.412058523057645,-16.7407047523235
47.22278482084955,-25.097367917857238,-32.25362072934934,-16.720201063135843
47.264983629754326,-25.036879845533445,-32.0967174035413,-16.700016892083806
47.3072161050622,-24.977520671949314,-31.94140144537812,-16.680153519299715
47.34948235048001,-24.919279405395645,-31.787717708441505,-16.660612191809513
47.3917824702035,-24.86214535175277,-31.635703791949545,-16.641394124125437
47.43411656892059,-24.80610810608195,-31.665146897847187,-16.62250049882807
47.47648475181462,-24.751157544536895,-31.77672908143084,-16.603932467137795
47.51888712456765,-24.69728381658268,-31.88676930042601,-16.585691149475743
47.56132379336389,-24.644477337508725,-32.02019895860391,-16.567777636013957
47.60379486489298,-24.592728781223975,-32.153178473321724,-16.55019298721498
47.64630044635347,-24.542029073323064,-32.285585442829145,-16.532938234360866
47.68884064545613,-24.492369384412427,-32.41729008211621,-16.516014380071628
47.73141557042753,-24.443741123684898,-32.54815509496507,-16.499422398812865
47.77402533001351,-24.396135932734197,-32.67803559324942,-16.483163237393
47.81667003348264,-24.349545679598968,-32.80677907201127,-16.467237815449952
47.85934979062978,-24.30396245302704,-32.93422544937358,-16.45164702592711
47.902064711779744,-24.25937855695191,-33.060207180755164,-16.436391735538965
