angle_deg,uniform_db,optimized_db,chebyshev_reference_db
43.35368812810539,-22.14217860421156,-39.79065599309025,-33.27744280529482
43.39309951962297,-22.27849521461096,-39.49570910970066,-33.40668060309055
43.432536557789774,-22.41811387337939,-39.20031520900687,-33.53948939858233
43.47199931145959,-22.56113581860457,-38.90554827504752,-33.67597700929959
43.511487849759845,-22.707668171282766,-38.61230180746999,-33.81625778822534
43.55100224209313,-22.857824381646342,-38.32131064774533,-33.96045312998501
43.59054255813874,-23.011724719201176,-38.033171866602046,-34.108692028056865
43.630108867854304,-23.169496811697897,-37.74836410976644,-34.26111168926796
43.66970124147733,-23.331276239003188,-37.467265093366734,-34.41785821275683
43.7093197495268,-23.497207188705225,-37.19016714418267,-34.57908734165498
43.74896446280478,-23.667443181301522,-36.91729081343106,-34.74496529700551
43.788635452398026,-23.842147874007317,-36.648796674218566,-34.91566970491956
43.828332789679656,-24.02149595362223,-36.3847954572721,-35.091390629731606
43.86805654631077,-24.205674130549472,-36.125356698867115,-35.27233172800163
43.90780679424199,-24.39488224801935,-35.870516077827574,-35.45871154069583
43.94758360571536,-24.589334522906444,-35.62028161136684,-35.6507649438556
43.98738705326581,-24.789260937309386,-35.37463886680142,-35.84874478162695
44.027217209723,-24.994908803410006,-35.13355533070299,-36.05292370984021
44.067074148212846,-25.206544528146818,-34.89698406080821,-36.263596283538746
44.10695794215942,-25.42445560910652,-34.66486673011572,-36.48108132821101
44.146868665286576,-25.648952898950274,-34.43713615775023,-36.70572464225217
44.18680639161973,-25.880373182915292,-34.213718407700185,-36.93790208774024
44.226771195487544,-26.119082122793206,-33.994534524566426,-37.17802313842433
44.2667631515238,-26.365477631732645,-33.77950196497058,-37.42653496853271
44.306782334669094,-26.619993757786894,-33.568535774204534,-37.683927184400154
44.34682882017269,-26.883105171088275,-33.36154954991218,-37.95073732409363
44.386902683594236,-27.155332370836746,-33.15845622795398,-38.227557279612526
44.4270040008057,-27.437247755255907,-32.95916871996684,-38.515040833809074
44.467132847993135,-27.72948273201453,-32.76360042737846,-38.813912552528414
44.50728930165855,-28.032736090740222,-32.57166565260601,-39.12497833530218
44.54747343862172,-28.347783916342753,-32.38327992480898,-39.44913801018461
44.58768533602213,-28.675491396449534,-32.198360254715325,-39.78740046717584
44.62792507132085,-29.016826974516153,-32.01682533067958,-40.140901970052795
44.668192722302436,-29.372879431007743,-31.8385956661257,-40.51092848288413
44.708488367076775,-29.744878651041834,-31.66359370687139,-40.89894311600359
44.74881208408114,-30.13422107644611,-31.491743905424855,-41.30662016805395
44.78916395208208,-30.542501170299904,-31.322972768185892,-41.73588776277201
44.829544050177375,-30.97155068319896,-31.15720888049792,-42.18898182352498
44.869952457797986,-31.423488164232488,-30.994382913684923,-42.668515207584285
44.91038925471014,-31.90078210153727,-30.834427617517527,-43.17756741522794
44.95085452101726,-32.40633245846156,-30.677277800983425,-43.719802689059804
44.99134833716202,-32.94357743674416,-30.52287030375382,-44.29962801790513
45.03187078392833,-33.516635454242405,-30.371143960338067,-44.92240840541251
45.072421942443505,-34.130497265853165,-30.22203955857817,-45.59476626820398
45.113001894180215,-34.79129110493783,-30.075499793857617,-46.325007788794785
45.15361072095868,-35.50665690922587,-29.93146922015827,-47.123746858929245
45.194248504948625,-36.286288354259135,-29.789894198903283,-48.004847829274595
45.234915328671576,-37.14274196579004,-29.650722846356498,-48.98690502079145
45.27561127500288,-38.09268866590611,-29.513904980212725,-50.09567341499783
45.31633642717391,-39.15893411848164,-29.379392065891917,-51.36829411115941
45.35709086877416,-40.37385499401388,-29.247137162959127,-52.86118488503229
45.39787468375353,-41.785639045336175,-29.117094872005165,-54.66622778703296
45.438687956424474,-43.47061976059456,-28.989221282258345,-56.948586071156264
45.47953077146425,-45.56062440342076,-28.863473920138944,-60.05397074648167
45.520403213917064,-48.314556311582955,-28.7398116989226,-64.93344047272127
45.561305369196475,-52.36335184316938,-28.61819486963734,-77.10322160377457
45.602237323087586,-60.16991580899191,-28.498584973287574,-70.83137558459227
45.64319916174932,-67.02595228934497,-28.380944794471652,-62.924809081511306
45.68419097171674,-54.5689896478789,-28.26523831643611,-58.857706365026985
45.725212839903406,-49.65780438372324,-28.151430677591563,-56.100633108869395
45.766264853603715,-46.54522483389282,-28.039488129501592,-54.012982613402
45.807347100495264,-44.26310372151326,-27.92937799634185,-52.33299049562121
45.84845966864116,-42.46149022179345,-27.821068635818108,-50.927681181585555
45.889602646492555,-40.973664318448975,-27.714529401522576,-49.72017059464052
45.93077612289099,-39.70703747287561,-27.609730606704016,-48.66197382365003
45.971980187070834,-38.60482468402806,-27.50664348941948,-47.720539575928846
46.01321492866173,-37.62967486749134,-27.405240179034273,-46.87295274137236
46.05448043769116,-36.75570410426283,-27.3054936640308,-46.1024702324582
46.09577680458686,-35.96423437677376,-27.207377761090097,-45.39648594286395
46.13710412017939,-35.241344510481085,-27.110867085402155,-44.74527095076658
46.1784624757046,-34.576380568340056,-27.01593702216606,-44.14115952791072
46.21985196280631,-33.961007236288495,-26.92256369923652,-43.57800409431186
46.26127267353881,-33.388580311922524,-26.830723960876366,-43.05079906382744
46.3027247003695,-32.85371809523175,-26.740395342572576,-42.55541442861607
46.344208136181464,-32.352000515632,-26.651556046876,-42.08840277329696
46.38572307427616,-31.879752871434942,-26.5641849202235,-41.64685669594231
46.427269608376115,-31.43388714195405,-26.478261430704286,-41.2283016180314
46.46884783262755,-31.01178340603141,-26.393765646732067,-40.83061393951696
46.510457841603106,-30.611199786349978,-26.310678216585643,-40.45195767115163
46.55209973030463,-30.230203061616066,-26.228980348781775,-40.0907347539027
46.59377359416587,-29.867114503596916,-26.148653793246464,-39.745545664286524
46.63547952905531,-29.520467098271578,-26.06968082325018,-39.415157851395406
46.67721763127888,-29.188971395272404,-25.992044218074888,-39.09848020852107
46.718987997582886,-28.871487978010045,-25.915727246382247,-38.79454224571031
46.76079072515683,-28.567005071569362,-25.840713650252525,-38.502476961272464
46.802625911636255,-28.274620179061536,-25.766987629865497,-38.22150665089843
46.84449365510562,-27.99352490687646,-25.69453382879649,-37.950931069827305
46.88639405410129,-27.722992336573633,-25.623337319900475,-37.690117494860026
46.928327207614444,-27.462366447177335,-25.55338359175861,-37.43849233169606
46.970293215094046,-27.21105320091589,-25.484658535664707,-37.19553398793665
47.012292176449826,-26.96851298805008,-25.417148433126492,-36.96076678940787
47.054324192055326,-26.7342541894879,-25.350839943860656,-36.733755761743566
47.09638936275093,-26.507827664434856,-25.285720094260288,-36.51410213364016
47.13848778984694,-26.288822008023217,-25.22177626631477,-36.30143944525196
47.18061957512666,-26.076859453366403,-25.1589961869624,-36.095430166570495
47.22278482084955,-25.871592315737992,-25.097367917857238,-35.895762747647815
47.264983629754326,-25.672699895037123,-25.036879845533445,-35.70214903614521
47.3072161050622,-25.47988576744611,-24.977520671949314,-35.514322008660145
47.34948235048001,-25.292875409045187,-24.919279405395645,-35.33203377117781
47.3917824702035,-25.11141410373261,-24.86214535175277,-35.155053791236185
47.43411656892059,-24.935265095595426,-24.80610810608195,-34.98316733032421
47.47648475181462,-24.764207952244192,-24.751157544536895,-34.81617404991227
47.51888712456765,-24.59803711085915,-24.69728381658268,-34.653886768550144
47.56132379336389,-24.436560583011996,-24.644477337508725,-34.49613035081404
47.60379486489298,-24.27959879791024,-24.592728781223975,-34.342740711680015
47.64630044635347,-24.126983566689905,-24.542029073323064,-34.19356392224101
47.68884064545613,-23.978557152876125,-24.492369384412427,-34.04845540464711
47.73141557042753,-23.834171436220693,-24.443741123684898,-33.907279205807654
47.77402533001351,-23.69368715889184,-24.396135932734197,-33.769907340801254
47.81667003348264,-23.55697324447827,-24.349545679598968,-33.636219198128
47.85934979062978,-23.423906181535237,-24.30396245302704,-33.50610099995653
47.902064711779744,-23.294369464477093,-24.25937855695191,-33.37944531138855
47.94481490779082,-23.168253085539714,-24.215786505172364,-33.25615059350655
47.987600490058476,-23.045453072323365,-24.173179016227934,-33.136120795613834
48.03042157051896,-22.92587106610376,-24.1315490084623,-33.019264982626865
48.0732782616531,-22.809413936680937,-24.090889595267303,-32.9054969940585
48.11617067648999,-22.695993430040605,-24.05119408050089,-32.79473513144606
48.159098928610796,-22.585525845537873,-24.01245595407266,-32.686901871438074
48.202063132152496,-22.47793173969157,-23.974668887689596,-32.581923602064876
48.245063401811805,-22.373135654009033,-23.937826730757553,-32.47973037999843
48.28809985284902,-22.271065864546973,-23.901923506431345,-32.38025570683921
48.33117260109194,-22.17165415116726,-23.866953407808857,-32.2834363226852
48.37428176293973,-22.0748355846662,-23.832910794263505,-32.189212015418704
48.41742745536704,-21.980548330149862,-23.79979018791019,-32.097525444311565
48.4606097959279,-21.88873346519886,-23.767586270199473,-32.00832197669242
48.50382890275988,-21.799334811516683,-23.736293878636584,-31.921549536549595
48.547084894588025,-21.71229877888789,-23.705908003619463,-31.837158464050937
48.590377890729144,-21.62757422039041,-23.676423785392462,-31.75510138506673
48.633708011095884,-21.545112297911633,-23.647836511111553,-31.675333089868644
48.677075376200946,-21.46486635710961,-23.620141612017335,-31.597810420257684
48.72048010716133,-21.38679181104346,-23.593334660711633,-31.522492164443292
48.76392232570256,-21.310846031771735,-23.567411368535133,-31.4493389590622
48.80740215416309,-21.236988249281588,-23.542367583041568,-31.37831319777785
48.85091971549862,-21.16517945717238,-23.518199285566254,-31.309378945956723
48.894475133286456,-21.095382324568476,-23.494902588885324,-31.242501860959017
48.938068531729954,-21.027561113784397,-23.47247373496303,-31.177649117626096
48.98170003566303,-20.961681603306808,-23.450909092783768,-31.114789338579403
49.02536977055467,-20.897711015697965,-23.43020515626721,-31.05389252898497
49.06907786251347,-20.835617950057205,-23.410358542262433,-30.994930015460206
49.1128244382922,-20.775372318711174,-23.391365988620485,-30.937874388835173
49.15660962529253,-20.716945287827954,-23.373224352340934,-30.8826994504959
49.20043355156967,-20.66030922167963,-23.355930607791997,-30.82938016206894
49.24429634583709,-20.605437630297757,-23.339481845000996,-30.777892598219317
49.28819813747127,-20.552305120288523,-23.323875268013225,-30.72821390235575
49.332139056516596,-20.50088734859315,-23.309108193317734,-30.68032224505448
49.376119233690154,-20.451160978996697,-23.29517804833769,-30.634196785025573
49.42013880038668,-20.40310364120273,-23.282082369983314,-30.58981763246143
49.464197888683444,-20.356693892307916,-23.26981880326647,-30.547165814620648
49.50829663134534,-20.31191118052125,-23.25838509997424,-30.50622324350879
49.55243516182987,-20.268735810986772,-23.24777911740093,-30.466972685533236
49.59661361429231,-20.2271489135771,-23.237998817135555,-30.429397733012525
49.640832123590705,-20.187132412538315,-23.22904226390525,-30.393482777437914
49.68509082529124,-20.148668997872182,-23.220907624471433,-30.359212984384282
49.729389855673375,-20.111742098353226,-23.213593166578338,-30.326574269981936
49.77372935173516,-20.076335856084047,-23.207097257952363,-30.295553278864418
49.818109451198566,-20.042435102500388,-23.201418365351188,-30.266137363515433
49.8625302925149,-20.010025335742817,-23.196555053661005,-30.238314564942247
49.90699201487023,-19.979092699319626,-23.1925059850414,-30.21207359461102
49.9514947581909,-19.949623961989325,-23.189269918116196,-30.187403817582275
49.99603866314903,-19.92160649879738,-23.186845707209358,-30.16429523679055
50.0406238711682,-19.895028273206506,-23.185232301625515,-30.142738478418046
50.085250524429036,-19.869877820263415,-23.18442874497321,-30.122724778312637
50.12991876587497,-19.846144230749807,-23.184434174530235,-30.104245969408097
50.17462873921792,-19.823817136269597,-23.18524782065119,-30.087294470107967
50.219380588944254,-19.80288669522578,-23.186869006214643,-30.071863273593546
50.26417446032054,-19.78334357964639,-23.189297146110263,-30.05794593802547
50.309010499399584,-19.76517896282008,-23.192531746764992,-30.04553657760782
50.353888853026284,-19.748384507705428,-23.19657240570713,-30.034629854487555
50.39880966884387,-19.732952356080528,-23.201418811167702,-30.025220971464428
50.44377309529986,-19.71887511840255,-23.207070741718823,-30.017305665491
50.48877928165236,-19.706145864347675,-23.213528065947283,-30.010880201940253
50.533828377976135,-19.69475811400653,-23.220790742164073,-30.005941369628026
50.57892053516908,-19.684705829709827,-23.228858818148286,-30.00248647657237
50.62405590495848,-19.67598340846193,-23.23773243092446,-30.00051334647781
50.669234639907465,-19.66858567496275,-23.247411806573865,-30.000020315936272
50.714456893421435,-19.662507875198536,-23.257897260078106,-30.001006232334326
50.7597228197547,-19.657745670584468,-23.269189195194706,-30.003470452461496
50.80503257401705,-19.654295132644307,-23.281288104364364,-30.007412841816148
50.850386312180454,-19.65215273821229,-23.294194568648724,-30.01283377460598
50.89578419108573,-19.651315365145532,-23.307909257698523,-30.01973413444417
50.94122636844949,-19.651780288535335,-23.32243292975152,-30.02811531574271
50.98671300287095,-19.653545177407786,-23.337766431659055,-30.037979225806804
51.032244253838904,-19.6566080919054,-23.353910698941345,-30.04932828763739
51.077820281738695,-19.660967480942027,-23.37086675587022,-30.062165443448738
51.12344124785941,-19.666622180326236,-23.38863571557966,-30.076494158913523
51.16910731440099,-19.673571411346376,-23.40721878020171,-30.092318428144488
51.2148186444815,-19.68181477981633,-23.426617241029533,-30.109642779432217
51.26057540214435,-19.69135227557731,-23.446832478704735,-30.12847228175172
51.306377752365854,-19.702184272455533,-23.467865963429418,-30.14881255205967
51.35222586106257,-19.714311528675566,-23.489719255202004,-30.17066976340416
51.398119895098915,-19.727735187730286,-23.512394004076125,-30.19405065387126
51.44406002229467,-19.742456779709336,-23.53589195044122,-30.21896253639513
51.49004641143285,-19.758478223090247,-23.560214925325134,-30.245413309463864
51.53607923226737,-19.7758018269958,-23.585364850716562,-30.273411468752073
51.582158655530954,-19.794430293924055,-23.611343739907184,-30.302966119718636
51.628284852943,-19.81436672295769,-23.63815369785231,-30.33408699120872
51.67445799721774,-19.83561461346136,-23.665796921549266,-30.36678445010457
51.72067826207226,-19.858177869275263,-23.694275700431056,-30.401069517070553
51.76694582223471,-19.88206080341812,-23.723592416776786,-30.436953883448624
51.813260853452554,-19.9072681433088,-23.753749546134095,-30.47444992935447
51.859623532501026,-19.933805036523086,-23.78474965775533,-30.51357074304114
51.90603403719151,-19.961677057098814,-23.816595415044127,-30.554330141592786
51.95249254638016,-19.990890212407123,-23.849289576011504,-30.59674269302205
51.99899923997638,-20.021450950607253,-23.88283499373907,-30.64082373984721
52.045554298951764,-20.053366168706912,-23.91723461684939,-30.68658942423745
52.09215790534879,-20.08664322124701,-23.952491489978243,-30.73405671481121
52.13881024228979,-20.121289929638245,-23.988608754250514,-30.783243435194105
52.185511493985864,-20.157314592172327,-24.025589647753918,-30.834168294437468
52.232261845746116,-20.194725994738118,-24.06343750601078,-30.886850919418514
52.279061483986816,-20.233533422271588,-24.102155762443065,-30.94131188934491
52.32591059624069,-20.27374667097378,-24.141747948829845,-30.99757277250459
52.372809371166284,-20.315376061330575,-24.182217695751632,-31.055656165404507
52.41975799855759,-20.358432451974533,-24.22356873302082,-31.115585734465334
52.46675666935357,-20.40292725442843,-24.265804890092472,-31.17738626044337
52.5138055756479,-20.448872448775962,-24.30893009645265,-31.24108368577264
52.56090491069875,-20.49628060030726,-24.352948381979726,-31.306705165034437
52.6080548689388,-20.54516487719111,-24.397863877274006,-31.37427911878052
52.655255645985214,-20.59553906922932,-24.44368081395063,-31.443835290956326
52.702507438649825,-20.64741760775405,-24.490403524890915,-31.51540481019442
52.749810444949325,-20.700815586731732,-24.53803644444531,-31.589020255270064
52.79716486411575,-20.755748785144196,-24.58658410858235,-31.66471572504108
52.84457089660691,-20.812233690722593,-24.636051154977267,-31.742526913224992
52.89202874411699,-20.870287525114435,-24.68644232303175,-31.822491188395063
52.93953860958727,-20.92992827057153,-24.737762453817336,-31.904647679619078
52.987100697217,-20.991174698254703,-24.790016489934693,-31.989037368205043
53.03471521247437,-21.0540463982557,-24.843209475278037,-32.075703186060444
53.08238236210757,-21.11856381144843,-24.897346554695822,-32.1646901212278
53.13010235415599,-21.184748263287744,-24.952432973536038,-32.25604533121121
53.17787539796159,-21.252621999686365,-25.00847407706502,-32.3498182647776
53.22570170418041,-21.322208225108806,-25.065475309746155,-32.446060792981285
53.27358148479408,-21.393531143035265,-25.12344221436601,-32.544827350247964
53.321514953121564,-21.46661599895922,-25.18238043099158,-32.64617508643571
53.36950232383111,-21.5414891260979,-25.24229569574355,-32.750164030898134
53.41754381295215,-21.618177994010367,-25.303193839368213,-32.856857269685804
53.46563963788749,-21.69671126033272,-25.36508078558827,-32.966321137148185
53.51379001742556,-21.777118825861912,-25.42796254921321,-33.078625423347965
53.56199517175284,-21.859431893237865,-25.4918452339871,-33.193843598860724
53.61025532246644,-21.94368302949612,-25.556735030149333,-33.31205305871947
53.658570692586785,-22.02990623278998,-25.62263821168341,-33.43333538747824
53.70694150657042,-22.118137003606996,-25.689561133225777,-33.557776647608705
53.755367990323116,-22.208412420835263,-25.757510226603756,-33.685467693719175
53.80385037121294,-22.300771223071155,-25.826491996972297,-33.81650451540927
53.85238887808362,-22.39525389559332,-25.896513018511573,-33.95098861192433
53.90098374126791,-22.49190276347371,-25.96757992964943,-34.08902740220433
53.94963519260134,-22.59076209134023,-26.039699427767104,-34.23073467439763
53.998343465435916,-22.691878190358842,-26.11287826334392,-34.3762310794705
54.0471087946541,-22.795299533057737,-26.187123233491995,-34.525644674186225
54.09593141668284,-22.901076876685455,-26.262441174830865,-34.67911151948836
54.14481156950796,-23.00926339586188,-26.338838955644384,-34.83677634119125
54.19374949268855,-23.119914825365157,-26.416323467260128,-34.99879326091416
54.2427454273716,-23.23308961398736,-26.494901614585796,-35.165326606397485
54.291799616306726,-23.34884909049318,-26.574580305731175,-35.33655181175725
54.34091230386124,-23.467257642832706,-26.655366440640307,-35.51265641991456
54.39008373603525,-23.58838291188799,-26.737266898650873,-35.693841201419616
54.43931416047701,-23.7122960011796,-26.820288524891033,-35.88032140625528
54.48860382649843,-23.839071704128344,-26.904438115418536,-36.07232816803345
54.53795298509072,-23.968788750653502,-26.98972240099749,-36.270110083384125
54.58736188894043,-24.10153007510779,-27.0761480294017,-36.47393499342158
54.636830792445416,-24.237383107789455,-27.163721546121703,-36.6840919991069
54.68635995173123,-24.37644009256023,-27.25244937334812,-36.900893748343464
54.735949624667434,-24.518798433409618,-27.342337787087242,-37.12467903996131
54.78560007088452,-24.664561073186036,-27.433392892261473,-37.355815798777485
54.83531155179065,-24.813836908129034,-27.525620595627895,-37.59470448701995
54.88508433058884,-24.966741242335925,-27.619026576342314,-37.841782031237116
54.93491867229414,-25.123396286856966,-27.71361625397818,-38.09752636105526
54.98481484375137,-25.28393170877674,-27.809394753800003,-38.362461677858605
55.03477311365273,-25.448485236396564,-27.906366869070418,-38.63716459891705
55.084793752555825,-25.617203327535627,-28.00453702016074,-38.922271357527684
55.13487703290178,-25.790241909003484,-28.103909210212006,-39.2184862847139
55.185023229033796,-25.967767196531142,-28.204486977080748,-39.52659185633018
55.23523261721572,-26.149956605885563,-28.30627334128103,-39.84746066556906
55.28550547565099,-26.336999767607136,-28.409270749619274,-40.18206978133872
55.33584208450166,-26.529099659826723,-28.513481014193562,-40.53151808678682
55.38624272590792,-26.726473876037534,-28.61890524641266,-40.897047372469615
55.43670768400764,-26.929356047574,-28.725543785665536,-41.28006820415764
55.48723724495624,-27.137997444008466,-28.833396122251305,-41.6821919239367
55.5378316969468,-27.352668778847182,-28.94246081415819,-42.1052706168836
55.58849133023055,-27.57366225295037,-29.052735397256964,-42.55144754781158
55.639216437137385,-27.80129387423784,-29.164216288452405,-43.0232215423256
55.690007312096895,-28.03590609974869,-29.27689868131837,-43.523530210572794
55.7408642516594,-28.277870855332488,-29.390776433717072,-44.055859045063464
55.791787554517626,-28.527592999645762,-29.505841946891017,-44.62438668932698
55.84277752152824,-28.785514313273314,-29.62208603549812,-45.2341817964963
55.893834455734044,-29.05211811148333,-29.73949778804875,-45.89147515581415
55.944958662386114,-29.327934601383,-29.858064417196417,-46.6040445016
55.996150448966574,-29.613547132446804,-29.977771099336383,-47.381773093031974
56.047410125211414,-29.909599525358654,-30.098600802964917,-48.237485662595404
56.09873800313375,-30.216804710396183,-30.22053410527542,-49.18824541669633
56.15013439704719,-30.535954966569662,-30.34354899648672,-50.257455494561654
56.20159962358991,-30.867934131209253,-30.467620671443257,-51.4784495518966
56.253134001748606,-31.213732253297565,-30.59272130807728,-52.90105008868479
56.304737852883065,-31.574463302038993,-30.71881983240212,-54.60463217509619
56.35641150075086,-31.951386728458647,-30.84588166979602,-56.72739971373314
56.40815527153261,-32.34593393198168,-30.9738684824636,-59.544265352974435
56.45996949385737,-32.75974103504329,-31.102737893109694,-63.74103932114263
56.51185449882849,-33.1946898605545,-31.23244319504877,-72.17474343809128
56.563810620049686,-33.65295970624501,-31.36293304919995,-76.04536909082326
56.615838193651726,-34.13709352044506,-31.49415116868669,-65.01408059504402
56.667937558319174,-34.65008357097322,-31.626035992081203,-60.30901133120437
56.72010905531774,-35.19548393123955,-31.758520346712057,-57.27539477162178
56.7723530285218,-35.777560533919676,-31.891531103887303,-55.03278415830817
56.82466982444252,-36.40149493263305,-32.02498882839053,-53.25336491616736
56.877059792256205,-37.07366663061815,-32.158807425180534,-51.77861094141625
56.92952328383311,-37.802053389654226,-32.29289378687034,-50.51966890954795
56.98206065376653,-38.5968141212736,-32.42714744628239,-49.42169993237628
57.03467225940256,-39.47116441403157,-32.56146023917602,-48.448466576561415
57.087358460870014,-40.442740873905706,-32.69571598310269,-47.574768228427246
57.1401196211109,-41.53582340888798,-32.829790179280074,-46.78236939253891
57.19295610591118,-42.78515725027536,-32.963549745351784,-46.05764810861465
57.24586828393224,-44.24299274410349,-33.09685278791406,-45.390160015815454
57.298856526742505,-45.993264909184816,-33.22954842471053,-44.77172096949995
57.35192120884973,-48.1838695324915,-33.36147666739255,-44.195798554445645
57.4050627077335,-51.11459217809298,-33.492468376673486,-43.65709551916568
57.45828140387855,-55.560175941720914,-33.62234530251838,-43.151256781900386
57.51157768080824,-65.11165681767055,-33.750920222651594,-42.674658472999376
57.564951925118685,-65.12115980947326,-33.87799719305236,-42.22425290575363
57.61840452651324,-55.588685146162916,-34.003371924188144,-41.797452574979424
57.67193587783774,-51.16210828236938,-34.12683229639595,-41.39204195637228
57.72554637511593,-48.250393682157124,-34.24815902700346,-41.006109475775
57.779236417585736,-46.07879870848421,-34.367126500385524,-40.63799435461671
57.83300640773563,-44.34753825644738,-34.48350377011024,-40.286244591013656
57.886856751342116,-42.90871699885046,-34.59705573957783,-39.949583389313766
57.94078785750724,-41.67840037740077,-34.707544524062,-39.626882078251775
57.99480013869698,-40.604338507463275,-34.81473099282088,-39.31713806860405
58.048894010779975,-39.65178662016079,-34.91837648499044,-39.019456765295146
58.103069893067065,-38.796465271077814,-35.0182446873987,-38.733036612045375
58.15732820835128,-38.02073831910731,-35.1141036563767,-38.45715663929793
58.21166938294839,-37.311390642000305,-35.20572795930042,-38.19116602887844
58.266093846738144,-36.65826379610533,-35.292900905233424,-37.93447531570295
58.32060203320617,-36.05338048924119,-35.37541682794877,-37.686548927727344
58.37519437948643,-35.490361689626155,-35.45308337914479,-37.446898827081995
58.42987132640431,-34.96402631710184,-35.52572378518263,-37.21507906292984
58.48463331852037,-34.47010891460209,-35.59317901752296,-36.990681083550584
58.53948080417492,-34.00505588662248,-35.65530982552803,-36.7733296841197
58.594414235532994,-33.56587544569412,-35.711998580689496,-36.56267948947088
58.64943406863032,-33.15002512643045,-35.7631508837838,-36.358411889274535
58.70454076341967,-32.75532611679246,-35.8086968909906,-36.16023235756216
58.759734783818324,-32.379897082459244,-35.84859232155167,-35.967868100173774
58.81501659775591,-32.022102392642054,-35.88281911785494,-35.78106598315253
58.87038667722318,-31.68051114277594,-35.91138573857037,-35.59959070276946
58.92584549832148,-31.353864380070252,-35.934327076166596,-35.423223164138676
58.981393541313096,-31.04104863709184,-35.951704001281264,-35.25175904053708
59.03703129067229,-30.74107437033092,-35.96360254743561,-35.08500748979759
59.09275923513716,-30.45305825179994,-35.9701327599224,-34.922790007673434
59.14857786776227,-30.17620851587145,-35.97142724185489,-34.76493940101194
59.20448768597239,-29.90981274986388,-35.967639437928966,-34.61129886602982
59.260489191616706,-29.65322765507894,-35.95894170212147,-34.461721159053376
59.3165828910242,-29.40587040859755,-35.94552319916263,-34.31606784881913
59.37276929505964,-29.16721133461964,-35.927587691142506,-34.174208640906116
59.42904891918091,-28.93676765412316,-35.905351260138055,-34.036020766115136
59.485422283496796,-28.71409812789763,-35.879040015476924,-33.901388425680665
59.541889912826,-28.498798443982636,-35.84888783046992,-33.77020228710017
59.598452336756985,-28.290497228745078,-35.81513414848121,-33.64235902515169
59.65511008970894,-28.088852583083494,-35.77802189242008,-33.51776090333243
59.7118637109936,-27.893549062943187,-35.73779550548752,-33.39631539153527
59.768713744878184,-27.7042950374671,-35.694699144617516,-33.27793481626823
59.825660740649276,-27.52082036950508,-35.64897504180992,-33.16253604016276
59.882705252677944,-27.342874372413995,-35.6008620426829,-33.05004016788579
59.93984784048574,-27.170224004586423,-35.5505943262567,-32.94037227589706
59.99708906881199,-27.002652269284553,-35.49840030533632,-32.8334611637829
60.054429507681995,-26.83995679239606,-35.44450170294395,-32.729239125137504
60.11186973247669,-26.68194855490497,-35.389112797092956,-32.62764173619364
60.16941032400319,-26.528450760320318,-35.33243982376037,-32.528607660583376
60.22705186856675,-26.379297820193088,-35.2746805261702,-32.43207846878889
60.284794958043705,-26.234334443260448,-35.216023837366706,-32.337998470986534
60.342640189956015,-26.09341481578216,-35.156649682461854,-32.246314562121874
60.40058816754678,-25.956401862339924,-35.09672888679691,-32.15697607816718
60.45863949985723,-25.82316657781768,-35.036423176483375,-32.06993466262027
60.51679480180487,-25.693587422506425,-34.975885258298305,-31.985144142393214
60.57505469426333,-25.567549773318504,-34.91525896663122,-31.902560412319353
60.63341980414318,-25.444945424995925,-34.854679466056034,-31.822141327585605
60.69189076447456,-25.325672135955998,-34.79427349906238,-31.74384660345668
60.75046821449085,-25.209633214078973,-34.73415966949486,-31.667637721719423
60.8091527997143,-25.096737138307596,-34.67444875326742,-31.593477843326674
60.86794517204275,-24.98689721242059,-34.615244028922056,-31.521331726767393
60.92684598983821,-24.880031247764734,-34.55664162155923,-31.45116565173161
60.985855918016725,-24.776061272100787,-34.49873085456966,-31.382947347677042
61.04497562814016,-24.67491326203841,-34.441594604432495,-31.31664592693776
61.10420579850945,-24.57651689681815,-34.38530965460759,-31.25223182204722
61.1635471142596,-24.480805331442,-34.329947045238,-31.189676726975723
61.22300026745639,-24.387714987369904,-34.275572415990624,-31.128953542006037
61.28256595719481,-24.29718535918972,-34.2222463399058,-31.070036321996028
61.342244889699444,-24.209158835833172,-34.17002464659903,-31.01290022779638
61.40203777842652,-24.12358053505924,-34.118958733566764,-30.95752148061137
61.461945344168,-24.040398150054607,-34.06909586469943,-30.90387731910657
61.521968315157395,-23.9595618071177,-34.020479455402196,-30.851945959084816
61.58210742717785,-23.881023933492443,-33.9731493439728,-30.801706555563246
61.64236342367201,-23.80473913451234,-33.927142049095394,-30.753139167100624
61.70273705585404,-23.730664079292954,-33.88249101347716,-30.70622472223329
61.76322908282365,-23.658757394284848,-33.83922683379362,-30.66094498789044
61.82384027168255,-23.588979564062758,-33.797377477216735,-30.61728253966824
61.88457139765284,-23.521292838785573,-33.75696848488633,-30.57522073385334
61.94542324419782,-23.455661147811263,-33.7180231627478,-30.534743681092003
62.0063966031449,-23.39205001899948,-33.68056276022797,-30.495836221611427
62.06749227481132,-23.330426503275557,-33.64460663725167,-30.45848390190556
62.128711068131814,-23.270759104065966,-33.610172420121415,-30.422672952803946
62.190053800789094,-23.21301771125137,-33.577276146793274,-30.388390268849285
62.2515212993466,-23.157173539311735,-33.54593240208193,-30.355623388913976
62.31311439938419,-23.103199069367534,-33.51615444332455,-30.324360477992066
