rank,loss_mw,voltage_deviation_mpu,lifecycle_cost_musd,security_index,quality,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
77,34.384451529414,29.033401229545,109.639168907390,0.975662712747,0.051214387779,0.999672907534,1.024586140348,0.988937606653,1.015906640776,1.027217248847,1.051880772261,1.044573704851,0.993395101374,1.029522313749,1.000000000000,0.000000000000,1.000000000000,0.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,272.746040565199,0.464045173862,0.499627040226
78,35.069468562458,31.208805907312,101.799269823183,0.996852961368,0.051023678667,1.015319950163,1.014669660975,0.977189270763,1.030466168211,1.046928472135,1.059238346041,1.053358614906,0.966945834004,1.026172396105,0.000000000000,0.000000000000,0.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,264.130545027061,0.430668472175,0.394121875588
79,34.431130900815,27.892384715439,113.177281974996,0.982690087209,0.050885183973,1.000440254279,1.017963217106,0.990814174626,1.004071703335,1.047730636495,1.040327123768,1.031111833849,0.994322565488,1.013617369715,0.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,299.498471007646,0.430780676081,0.474042504931
80,34.057570122368,32.710908589159,100.337781542529,0.997779174286,0.050803079970,1.014322220527,1.026877703204,0.991699088435,1.004612949098,1.046954449529,1.052359553018,1.045112346854,0.994322565488,1.021652363822,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,261.661050961657,0.339926822856,0.477962945113
81,34.380427535103,27.054332818761,114.784289281862,0.996991655545,0.050790195504,1.011342632426,1.012996396235,0.988755492500,1.005674832417,1.027470221692,1.052189608075,1.049081820949,0.993588336830,1.019585852845,-1.000000000000,0.000000000000,-2.000000000000,0.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,299.360247705801,0.449857930462,0.498348183089
82,34.362130909983,28.551088859272,111.779029851435,0.984958197652,0.050726652288,1.014941230601,1.032044780628,0.988932404034,1.004558673511,1.031911573751,1.052359553018,1.039870496070,0.994305863118,1.012461869166,0.000000000000,0.000000000000,0.000000000000,1.000000000000,3.000000000000,2.000000000000,4.000000000000,2.000000000000,299.491010512316,0.420772267067,0.476813648801
83,34.359826031157,28.552041833574,111.891007538725,0.985266839489,0.050684097660,1.014941230601,1.032044780628,0.988932404034,1.004558673511,1.031911573751,1.052359553018,1.039870496070,0.994305863118,1.012461869166,0.000000000000,0.000000000000,0.000000000000,1.000000000000,3.000000000000,2.000000000000,4.000000000000,2.000000000000,300.000000000000,0.420772267067,0.476813648801
84,35.036912041782,29.827608382737,108.404927457595,0.972164623807,0.050668342707,1.011280829310,1.029669085818,0.988953889862,1.037345485166,1.046686352620,0.988728746721,1.045054440607,0.974746037957,1.027821297999,0.000000000000,-2.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.853598184956,0.428283150444,0.499627040226
85,34.580349161110,30.181028535952,108.135978672900,0.975219386739,0.050621610791,1.016687558785,1.026795440893,0.990850418825,1.015761275845,1.027546078802,1.050229784362,1.044501509593,0.977619049221,1.029140747354,1.000000000000,1.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,272.845783702999,0.431510183003,0.499998228203
86,34.040126161396,33.011626275745,100.337781542529,0.997164687251,0.050585564645,1.014322220527,1.026877703204,0.991445815082,1.004612949098,1.046954449529,1.052359553018,1.045112346854,0.994322565488,1.024287000069,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,261.661050961657,0.339926822856,0.477962945113
87,34.886963431999,30.215632801556,107.338616059086,0.979390292657,0.050577801109,1.011280829310,1.030584054036,0.987967578856,1.035012224442,1.027532038980,1.052359553018,1.045112346854,0.973998037476,1.029114476719,1.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,1.000000000000,4.000000000000,2.000000000000,272.784887100081,0.462967005800,0.452560751836
88,34.399504406963,27.700469834545,116.636930150154,0.981492161485,0.050041443713,1.008831314584,1.020200942531,0.985568064638,1.011777476039,1.027799347565,1.042780057488,1.045886889353,0.994312631184,1.019241184492,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,299.678384876847,0.485510420093,0.498360393027
89,34.814804344710,31.662721302365,105.141118258721,0.984471858062,0.050000207549,1.008851827138,1.034385594168,0.977667764890,1.035012224442,1.046792229813,1.051935634756,1.045112346854,0.980619764610,1.028625411855,1.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,1.000000000000,4.000000000000,2.000000000000,272.853223726452,0.463737789596,0.405494298938
90,34.135941818975,31.345307912788,107.394141802898,0.981128618041,0.049980943632,1.014280561497,1.017797234571,0.990831076054,1.004682228638,1.046944817079,1.049324622682,1.044573581265,0.993858043713,1.023998106578,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,269.588701821160,0.430767231780,0.492780185821
91,34.445676659290,32.385080190220,104.062883860648,0.985083779631,0.049946242975,1.015128427990,1.022604058169,0.970951811981,1.042767458909,1.046501088497,1.049187411792,1.039315176840,0.992300364466,1.026397857776,-2.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,271.328964210101,0.426664922021,0.397230586033
92,34.258024428398,28.921762821624,114.312042702475,0.979071711171,0.049833055769,1.014410412034,1.014170325397,0.990676958373,1.021430859314,1.044807950216,1.047785009746,1.029176938545,0.993713062525,1.010705504173,0.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,300.000000000000,0.431358331705,0.500000000000
93,34.249224188140,28.722732469404,113.997111451556,0.995311975821,0.049694858884,1.014838615190,1.024479323659,0.972684993144,1.004631392619,1.044752607171,1.046367942035,1.044855520755,0.995027279570,1.012807475134,-2.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.204340263332,0.435745341068,0.497936820039
94,34.261867504026,29.960343501332,113.583536435697,0.979186627256,0.049183113380,1.008026718422,1.009433980231,0.990076438737,1.004558673511,1.046948810753,1.052359553018,1.045890878140,0.994322565488,1.012461869166,0.000000000000,-1.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,299.491010512316,0.433427589350,0.476905028310
95,35.026736794221,31.019571175498,110.192831583736,0.971207576732,0.049153234819,1.011280829310,1.034543854324,0.990389559644,1.037345485166,1.046896103550,0.988728746721,1.045054440607,0.974746037957,1.029522313749,1.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.853598184956,0.464045173862,0.499627040226
96,34.142679809542,28.886579897269,115.591365014410,0.995421755630,0.049132315546,1.015160489771,1.011670477796,0.989407661673,1.025910419684,1.044661054810,1.045774357967,1.045112346854,0.999682716415,1.013392260093,0.000000000000,0.000000000000,-2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.744554962636,0.464448783550,0.499403606617
97,34.987294412600,31.309053767641,110.112831583736,0.970921157365,0.048973031569,1.011280829310,1.034543854324,0.988953889862,1.037345485166,1.052826672531,0.988728746721,1.045054440607,0.974746037957,1.029522313749,1.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.853598184956,0.464045173862,0.499627040226
98,34.115471997762,29.205042629498,115.591365014410,0.994512785590,0.048904438385,1.015160489771,1.014689544417,0.989407661673,1.025910419684,1.044661054810,1.045774357967,1.045112346854,0.999682716415,1.013392260093,0.000000000000,0.000000000000,-2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.744554962636,0.464448783550,0.499403606617
99,34.155440683776,30.409565214404,112.533759971981,0.993123129792,0.048844275007,1.008770452049,1.026877703204,0.974768760574,1.021208865707,1.039895556377,1.057043021920,1.044321327844,0.992189088111,1.019254458627,0.000000000000,0.000000000000,2.000000000000,0.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,298.353293662217,0.430767231780,0.473497359210
100,34.168575419808,29.613212894464,115.172040188959,0.994496000507,0.048665845941,1.015041160474,1.019657417827,0.990514609539,1.016348269552,1.043745694339,1.052281995335,1.049736901796,0.993575253865,1.010140150079,0.000000000000,0.000000000000,-2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.360247705801,0.457601939322,0.500000000000
101,34.208871588336,30.564417091029,113.503536435697,0.984039532724,0.048624561063,1.014941230601,1.009433980231,0.990076438737,1.004558673511,1.046948810753,1.052359553018,1.045890878140,0.994322565488,1.012461869166,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,299.491010512316,0.433427589350,0.476905028310
102,34.568073432334,34.533096578946,102.668736398024,0.991581316102,0.048502855619,1.015128427990,1.029597329202,0.988673241340,1.042767458909,1.046895334578,1.049187411792,1.039315176840,0.992300364466,1.026397857776,-2.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,271.328964210101,0.463395688172,0.310745406640
103,34.483414819991,32.007376991104,110.617652592515,0.974156138034,0.048447212585,1.008832398549,1.034208017703,0.987568892515,1.008664047302,1.043743819651,1.050624981502,1.045151648201,0.973636946796,1.029467452291,0.000000000000,0.000000000000,3.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,275.964343778216,0.468264021293,0.498846431050
104,34.302175932084,29.508031279113,117.419503461209,0.977658009428,0.048438197205,1.011146336154,1.014811924653,0.985568064638,1.011777476039,1.049860094477,1.042780057488,1.045886889353,0.994312631184,1.012415519462,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,299.678384876847,0.500000000000,0.499032944809
105,34.304172678595,29.500855569029,117.499503461209,0.977605016199,0.048421173509,1.011146336154,1.014811924653,0.985568064638,1.011777476039,1.049860094477,1.042780057488,1.045886889353,0.994312631184,1.012415519462,0.000000000000,-1.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,299.678384876847,0.500000000000,0.499032944809
106,34.139170810652,30.612454151413,114.020833073217,0.986648566338,0.048404998454,1.015160184750,1.022378660012,0.997569724298,1.004631392619,1.044752607171,1.046367942035,1.045882963375,0.995237563014,1.012432785447,-2.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,299.204340263332,0.436199504200,0.497936820039
107,34.264923049147,29.857925522809,116.727116981218,0.977542897841,0.048376960330,1.015049004186,1.014811924653,0.985568064638,1.011777476039,1.049860094477,1.042780057488,1.045886889353,0.994312631184,1.012415519462,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,299.678384876847,0.486743890564,0.499032944809
108,34.211889393888,31.334499336848,114.284630806772,0.976966005064,0.047955214044,1.025730121753,1.022605315651,0.993399374634,1.024685172778,1.044807950216,1.047785009746,1.029176938545,0.993727872574,1.010705504173,0.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,299.834722775017,0.431529666892,0.500000000000
109,34.243199591507,32.903366242459,109.978786597708,0.980316496308,0.047920528214,1.011210570263,1.034676972034,0.988914879049,1.035012224442,1.046954449529,1.052931107058,1.045112346854,0.994139671071,1.014056065975,2.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,4.000000000000,2.000000000000,280.342919012252,0.464603452088,0.471669635284
110,34.519696788575,33.373280763611,108.911925342316,0.973192502167,0.047916827126,1.011280829310,1.034676972034,0.987967578856,1.035012224442,1.046954449529,1.052359553018,1.045112346854,0.973998037476,1.029524410489,1.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,4.000000000000,2.000000000000,272.853598184956,0.464603452088,0.488921223971
111,34.065796435063,31.966950613317,112.553472392526,0.991994386334,0.047683298053,1.014280561497,1.026877703204,0.990831076054,1.021208865707,1.046904181643,1.057043021920,1.044573581265,0.992189088111,1.010982497802,0.000000000000,0.000000000000,2.000000000000,0.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,298.353293662217,0.430767231780,0.474012002165
112,34.458727226342,33.584120836732,109.321991292940,0.973729516085,0.047652795990,1.006663394391,1.034676972034,0.991532054574,1.034833035114,1.046954449529,1.055786274419,1.045112346854,0.974746037957,1.029524410489,1.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,4.000000000000,2.000000000000,272.853598184956,0.464603452088,0.499627040226
113,34.458588431776,33.592300560888,109.321991292940,0.973723407488,0.047646884001,1.006663394391,1.034676972034,0.991532054574,1.034956533466,1.046954449529,1.055786274419,1.045112346854,0.974746037957,1.029524410489,1.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,4.000000000000,2.000000000000,272.853598184956,0.464603452088,0.499627040226
114,34.282142083567,34.537757581089,105.981386872838,0.990216400165,0.047645964060,1.015128427990,1.029597329202,0.988673241340,1.042767458909,1.046895334578,1.049187411792,1.039315176840,0.992300364466,1.026397857776,-2.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,271.328964210101,0.463395688172,0.397230586033
115,34.092352998703,34.176907938813,108.357722070142,0.983040455535,0.047461184328,1.006663394391,1.034380605889,0.988679647749,1.042674796984,1.046896153605,1.052105940180,1.039572507526,0.991673039759,1.026493821627,1.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,272.853598184956,0.440642655046,0.495377753560
116,34.034063788685,34.253259091954,108.357722070142,0.988831871479,0.047296045082,1.006663394391,1.034380605889,0.988679647749,1.042674796984,1.046896153605,1.052105940180,1.039572507526,0.991673039759,1.026493821627,1.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,272.853598184956,0.440642655046,0.495377753560
117,34.264018751221,34.011132745873,110.101379643506,0.971427414617,0.047256894654,1.011280829310,1.027412446224,0.988952694670,1.037345485166,1.052640913120,1.048107300339,1.045054440607,0.974746037957,1.029456228416,1.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.836998771997,0.464045173862,0.499423399545
118,34.001568761157,31.733688780147,115.141365014410,0.994089419002,0.047096071344,1.015160489771,1.036322297751,0.989407661673,1.025910419684,1.044661054810,1.045774357967,1.045112346854,1.004685976960,1.013392260093,0.000000000000,0.000000000000,-2.000000000000,0.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,299.744554962636,0.464448783550,0.499403606617
119,33.907869562051,33.124911881906,112.807988949002,1.000000000000,0.046626630177,1.014280561497,1.026877703204,0.990831076054,1.004682228638,1.046944817079,1.060000000000,1.044573581265,0.994322565488,1.023998106578,0.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.510187100744,0.430767231780,0.474012002165
120,33.976441209557,33.982072016167,114.117210421600,0.988660528489,0.045861730100,1.007303789947,1.032229649872,0.988679647749,1.042674796984,1.046896153605,1.052353212173,1.039587166369,0.991673039759,1.026493821627,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,299.423598859764,0.440642655046,0.495223411040
