point_id,feasible,selected,objective_rms_spot_um,objective_track_length_mm,objective_glass_volume_mm3,constraint_edge_thickness_mm,constraint_efl_mm,constraint_lost_rays,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10
79,1,0,103.45561090072283,58.505116619541404,345.9736940206859,-0.015275944147806753,-0.37758072169138046,0,0.034925187805570926,-0.016236714334155147,-0.05398202949555589,0.03114353235641769,0.0014006899816650519,-0.05901736526394995,1.4585151508080756,1.1347840177283834,1.9788729742577766,1.9856123569225188,2.4364009517581158
80,1,0,104.4620259873185,54.13291003568216,627.9138172067483,-1.1422295998502772,-0.12292124289847095,0,0.042091560944054154,-0.012014856455634222,-0.05480915787326693,0.036275960646033015,0.0016937299321045098,-0.060152857232215945,2.9979377314333817,2.421414448493966,2.7331321555083985,5.5519603853830795,1.687640506102075
81,1,0,104.5076263020103,55.27005988918388,475.4994609398059,-0.20782074767515213,-0.042818472852445666,0,0.04409789556997402,-0.011058299930601985,-0.05487426379207069,0.038536138710307116,0.001295470517156078,-0.06026841966732731,1.7042464923036333,1.774158177412339,2.723797148739427,5.0362092149054565,1.6494462733836457
82,1,0,106.551721696669,57.89886852164383,408.74817189110155,-0.14290188625145128,-0.8790602795834772,0,0.03344681326886273,-0.015522708936222054,-0.05340485139343576,0.03217927831123511,0.0013267604749829624,-0.06075028628151827,1.5582787821731467,1.5642304551662398,2.2431494879802827,4.088639812548021,2.7301836074257553
83,1,0,107.09326042730845,57.127448684810496,398.15098607945555,-0.19571474343651651,-0.36249014748160846,0,0.03526699226460449,-0.015539788065024387,-0.05401395720892018,0.03119949104473707,0.0012737323817842545,-0.05988994172066828,1.6345747471236873,1.4344940852212995,2.1695994077295513,2.933974768167398,2.4445885197222994
84,1,0,107.366439885181,54.08767006408596,586.51629052041,-0.9887920293007573,-0.12592176062357652,0,0.042091560944054154,-0.012014856455634222,-0.05480915787326693,0.036275960646033015,0.001752724232181296,-0.060152857232215945,2.4712167679310175,2.421414448493966,2.7331321555083985,5.5519603853830795,1.687640506102075
85,1,0,108.87643320882565,53.99411687557241,578.0427144211683,-0.9887920293007573,-0.1825953712928623,0,0.042091560944054154,-0.012014856455634222,-0.05480915787326693,0.036275960646033015,0.001752724232181296,-0.060152857232215945,2.4712167679310175,2.421414448493966,2.625243233759622,5.5519603853830795,1.6876405061020747
86,1,0,109.74021800838294,56.462112054211424,426.0607163399408,-0.025024494284423104,-0.0680023626817885,0,0.03506777692466101,-0.015960567328771415,-0.05437585647697894,0.031455498952723385,0.0016420936150473892,-0.060141984425383474,1.4666193657657898,1.993685644232364,2.135078103554987,3.4158622062587596,2.215364526080397
87,1,0,110.92176045458403,53.91288851302818,666.5003568280998,-0.9415831448372447,-0.11143485400616271,0,0.04165576466778277,-0.012825654705916338,-0.054912058644036976,0.03634043308758797,0.0017503976070699502,-0.06020058899938617,2.428538930401489,3.2489921556722194,2.968133022449514,5.782002433762287,1.1697891391945303
88,1,0,111.03603704814095,57.46831265480162,396.25900973048476,-0.37099325004705874,-0.8426719065032984,0,0.0350565301354966,-0.015468533342636578,-0.05487055396204765,0.031199078430812682,0.001967222117933162,-0.05988994172066828,1.8598122634627914,1.3899710272292087,1.9617881451327657,2.9599190947023795,2.3038661533710574
89,1,0,113.72023831665753,55.105881467657696,475.865533811174,-0.035934107362336265,-0.20117763714789305,0,0.04283148526549452,-0.011044515412680984,-0.0532785044660181,0.03866103423458156,0.0012763824402512469,-0.06064180207213421,1.5157732124608736,1.759684392976793,2.9350987148877437,5.206081993592211,1.3847638932250144
90,1,0,114.76269051636449,54.05826930070451,467.10647406767947,-0.10232464010231879,-0.8926457712724059,0,0.04397969475775334,-0.011169821585348589,-0.05476605751980981,0.038215277749787106,0.0012789484146063237,-0.060266557839494916,1.598614136788325,1.775499148193081,2.7237971487394264,5.471514001321647,1.6524168345873083
91,1,0,114.839242873883,56.47993356163154,388.74482784984883,-0.19833110861030723,-0.2621014209763217,0,0.0350565301354966,-0.015539788065024387,-0.05400871254766704,0.031199078430812682,0.001967222117933162,-0.05988994172066828,1.6344977354664523,1.6822495378709592,1.8051929283905928,2.933974768167398,2.27627703137508
92,1,0,118.62827072791069,57.34741842757886,376.4076489753347,-0.171784979958731,-0.6056989002485551,0,0.0350565301354966,-0.015468533342636578,-0.05487055396204765,0.031199078430812682,0.001967222117933162,-0.05988994172066828,1.607056888160184,1.3899710272292087,1.961788145132766,2.9599190947023795,2.146568260788724
93,1,0,118.72973546445873,57.182294947437825,376.345891478448,-0.171784979958731,-0.7849492549898187,0,0.0350565301354966,-0.015468533342636578,-0.05487055396204765,0.031199078430812682,0.0018791305361467083,-0.06009411618008578,1.607056888160184,1.3899710272292087,1.9617881451327657,2.9599190947023795,2.146568260788724
94,1,0,119.27481655750552,56.063442142312525,422.48813771864604,-0.11740599183963707,-0.34076426421938066,0,0.03771175041754736,-0.011274576548379343,-0.05161467243601052,0.03118642146203865,0.001662042976719509,-0.060611615579185915,1.5341134680893593,1.7954956422929875,2.2305300793193235,2.2068783252110205,1.291142007932501
95,1,0,120.55937538465956,56.81830045112649,377.14847741683985,-0.14858248418734354,-0.9918862092994658,0,0.03592801321752882,-0.015582232344439007,-0.0543963885765406,0.03247358027499922,0.0012794437105375736,-0.060170303367782854,1.5964398820628594,1.2341611505525636,2.1364431366701613,3.28075310234406,2.2637221101327185
96,1,0,120.55937538466046,56.81830045112651,377.14847741683786,-0.14858248418734354,-0.9918862092994516,0,0.03592801321752882,-0.015582232344439007,-0.054396388576540604,0.03247358027499922,0.0012794437105375738,-0.060170303367782854,1.5964398820628594,1.2341611505525636,2.136443136670161,3.2807531023440606,2.2637221101327185
97,1,0,122.53162658076933,57.24632732300794,364.10868941272196,-0.171784979958731,-0.4683759199209234,0,0.0350565301354966,-0.015468533342636578,-0.05487055396204765,0.031199078430812682,0.001967222117933162,-0.05988994172066828,1.607056888160184,1.3899710272292087,1.8051929283905925,2.9599190947023795,2.146568260788724
98,1,0,123.12675427528323,56.174967385694245,361.04464444580117,-0.10410268934638789,-0.3682106637241205,0,0.03574458881825634,-0.01600368575911073,-0.05515018982489276,0.031162310282202198,0.0013103729490661165,-0.060250190667467354,1.5549034875217345,1.4027801020425628,1.8099179422947795,2.913614363375228,2.278138924430963
99,1,0,123.57853339065527,55.88323160198376,415.24889959886985,-0.2718457604131832,-0.23483432836594886,0,0.035091779831992694,-0.01563532528257748,-0.05514319503059065,0.0312334535572098,0.0014598935560280906,-0.06093227694889719,1.7096631230524761,1.8298562746438467,1.916777907007336,3.8346699044950294,2.1465501801642057
100,1,0,123.86999432751512,53.679255738355884,472.19887237275157,-0.49518229365215016,-0.11620554794230031,0,0.04209156094405417,-0.011960484642901541,-0.05491275649111181,0.03544892200030892,0.001668687773967712,-0.06027033903974182,1.976925547840441,1.8611488398177176,2.3366388782396403,4.9130010670182065,1.683168608010714
101,1,0,130.3017250686599,55.94687107715101,382.31492714600563,-0.11862580992240823,-0.1342098978190407,0,0.03523547663504692,-0.015622068888743047,-0.054841723679545956,0.0312766160273176,0.0013056842599062906,-0.06088959848008778,1.5581156609044569,1.2895471410920267,2.1905774106373608,3.30608807958232,2.098797486938164
102,1,0,132.30670002826042,56.00582482329006,366.1599591579338,-0.17481593601611278,-0.42676909432624655,0,0.03523569413586752,-0.01600368575911073,-0.05476037693607182,0.03116072690796675,0.0012713836062344661,-0.060250190667467354,1.619101264450843,1.4027801020425628,1.8099179422947795,3.289357702590357,2.2781389244309636
103,1,0,132.91078496755648,55.478469067166884,384.266618324212,-0.21148576473034653,-0.17116397036617315,0,0.03770219283346071,-0.011238331459161262,-0.05436530623545269,0.03121827640200639,0.001362682038143314,-0.06111986635251421,1.6276163460144217,1.1500560523598837,2.2789653893999597,5.045908622794961,2.436465997686799
104,1,0,133.1370683390015,57.17445976879131,339.9965795004948,-0.17340451249757405,-0.3529953337333538,0,0.03492994998489661,-0.015468533342636578,-0.05487055396204765,0.031199078430812682,0.0019526618154251762,-0.05988994172066828,1.607056888160184,1.0820716582074097,1.8051929283905928,2.9599190947023795,2.1921858191661956
105,1,0,134.80065937901335,55.81532466251012,367.1204560024359,-0.11862580992240823,-0.2940535616667148,0,0.03523547663504692,-0.015622068888743047,-0.054841723679545956,0.0312766160273176,0.0013056842599062906,-0.06088959848008778,1.5581156609044569,1.289547141092027,1.997115395424063,3.3060880795823206,2.098797486938164
106,1,0,137.12454883588785,56.74585497320531,351.2615384770564,-0.13190883870781467,-0.7592032435196003,0,0.03419091818094845,-0.015628228928875686,-0.054736987159497354,0.031237466089488596,0.00127108760385036,-0.06060133861253475,1.558116423695664,1.1560700868672027,1.9209018369004935,3.929297595483742,2.407901555208918
107,1,0,137.58226187043587,56.81574287935799,348.76227232785055,-0.13190883870781467,-0.6646908187967853,0,0.03419091818094845,-0.015628228928875686,-0.05482596831088102,0.031235891041644384,0.00127108760385036,-0.06060133861253475,1.558116423695664,1.1236803994441398,1.9209018369004935,3.9292975954837424,2.4103508777514513
108,1,0,154.94931833984225,55.076028631053425,418.0101136678451,-0.41962863734661204,-0.15165913399931696,0,0.03506818598103603,-0.0156339508138486,-0.05514319503059065,0.03237600653029903,0.0012798354100591646,-0.06091956322093747,1.857126832535573,1.28258686608089,2.3431408732338395,5.461107831744836,2.4209503726077957
109,1,0,157.22215353158865,54.63321121078527,439.5659922283645,-0.14978071007863725,-0.170599025469933,0,0.03592801321752882,-0.015582232344439007,-0.054757230829065,0.03247358027499922,0.0012785247781608778,-0.060170303367782854,1.597638107954153,1.9363678596072669,2.2254136574732764,5.493992834563457,2.156331489190035
110,1,0,157.2594120126109,54.86557873616414,403.4143471920989,-0.1482861137221294,-0.4322074386425996,0,0.03592801321752882,-0.015582232344439007,-0.05482206566310729,0.03247200522715501,0.0012785247781608778,-0.0602305849334909,1.5961435115976452,1.5177575696275174,2.1852051632576828,5.024195261607661,2.147773657261891
111,1,0,158.31549015963432,54.59802464903413,433.1105813701655,-0.1497086188119543,-0.20588093957189102,0,0.03592801321752882,-0.015582232344439007,-0.054757230829065,0.03247358027499922,0.0012785247781608778,-0.060170303367782854,1.5975660166874701,1.8944556012678273,2.1852051632576828,5.467242350621254,2.156331489190035
112,1,0,158.75330865931787,54.564074419768204,436.36057649433195,-0.22906837630099486,-0.17811625211692217,0,0.03592801321752882,-0.015582232960706717,-0.05474064460045763,0.03246978047175847,0.0012785247781608778,-0.060170303367782854,1.6769257819151098,1.856607865865493,2.1852051632576828,5.4672423506212535,2.159342659424948
113,1,0,159.36999658799667,55.258140561642215,362.90266430247596,-0.12612761097263614,-0.2436625092601119,0,0.03382222986560826,-0.015958634405242443,-0.053968334434358806,0.031231851685497563,0.0014020631645646027,-0.06090090425848239,1.5517736765063797,1.1156154937339693,2.1234598754525473,3.9754380228950956,1.9883840154482262
114,1,0,163.9122687688246,54.42983032645361,419.78080243146206,-0.1497086188119543,-0.17871770819890997,0,0.03592801321752882,-0.015582232344439007,-0.054757230829065,0.03247358027499922,0.0012819280026874218,-0.060170303367782854,1.5975660166874701,1.7247568545343752,2.1852051632576828,5.4672423506212535,2.156331489190035
115,1,0,166.48198684652326,55.16255046110674,362.90266430247596,-0.12612761097263658,-0.5178426179145958,0,0.03382222986560826,-0.015958634405242443,-0.053968334434358806,0.03123185168549756,0.0014020631645646027,-0.06090090425848238,1.55177367650638,1.1156154937339693,2.1234598754525473,3.975438022895096,1.789048116564457
116,1,0,166.48198684652334,55.16255046110673,362.90266430247596,-0.12612761097263636,-0.5178426179145958,0,0.03382222986560826,-0.015958634405242443,-0.053968334434358806,0.03123185168549756,0.0014020631645646027,-0.06090090425848239,1.5517736765063799,1.1156154937339693,2.1234598754525473,3.975438022895096,1.789048116564457
117,1,0,168.03913717761154,54.340978895752954,419.047468042458,-0.1497580120360984,-0.03411997176681325,0,0.03592978498991524,-0.015582232344439007,-0.05475685537222589,0.03247358027499922,0.0013009239963876072,-0.060170303367782854,1.597638107954153,1.5571877039830007,2.3434975373402653,5.485803501479889,2.145717065480601
118,1,0,168.03913717761253,54.340978895752954,419.0474680424578,-0.1497580120360984,-0.03411997176681325,0,0.03592978498991524,-0.015582232344439008,-0.05475685537222588,0.03247358027499922,0.0013009239963876072,-0.060170303367782854,1.597638107954153,1.5571877039830007,2.3434975373402653,5.485803501479889,2.145717065480601
119,1,0,170.7656974959584,54.143676993523115,405.913614384317,-0.14828611372212963,-0.05922552140864212,0,0.03592801321752882,-0.015582232344439007,-0.05473308451172363,0.03247358027499922,0.0012785247781608778,-0.060230584933490906,1.5961435115976454,1.55014725705058,2.1852051632576828,5.484997721744645,2.1453243347193576
120,1,0,171.1291642081521,53.660371289961155,454.9691721271705,-0.5519049573845509,-0.10720382406381646,0,0.03373404296590621,-0.014051531094233516,-0.05154230317481123,0.03118642146203865,0.0016710515393846609,-0.060611615579185915,1.95248448622409,1.7954956422929875,2.218370182467339,6.02836151528377,1.2911420079325011
121,1,0,171.37769235946095,53.640832510612,454.8628471981805,-0.5515250556029232,-0.0769621314329001,0,0.03373404296590621,-0.014081810432675538,-0.05154230317481123,0.03118642146203865,0.0016710515393846609,-0.06061228505415028,1.95248448622409,1.7943359688529656,2.218370182467339,6.005121431739627,1.2911420079325011
122,1,0,177.59762935876304,54.675436345396356,365.0061071115959,-0.17528658903187,-0.8036289409610688,0,0.03523816538742951,-0.016009236636437316,-0.05436502114223947,0.03115632094467319,0.0016706475338191143,-0.06022910109429219,1.6196732674692944,1.3925197704391898,1.8099179422947795,3.251744232796142,1.3329610329772872
123,1,0,178.37185805752813,54.66502568844578,371.5364201059769,-0.14251427423592822,-0.06255683932525358,0,0.03346503738485131,-0.015535046107818022,-0.053973185255999104,0.03114218246156726,0.0013872367604472599,-0.06058928183769759,1.5582787821731463,1.0872810573885663,2.248697726536707,5.8602062838116,2.41092579803263
124,1,0,178.5110526011997,54.59565219022118,402.33492933986025,-0.055218667635165586,-0.7173924326733641,0,0.03373404296590621,-0.014029958904368683,-0.05171749812352272,0.03118642146203865,0.0016526110190040362,-0.060611615579185915,1.4555275432406365,1.1656141381335114,2.673665216051453,4.916754829079275,1.1167958733845982
125,1,0,178.6288679919015,54.501480688405294,364.9109424839208,-0.17809323172442482,-0.5654523933764963,0,0.03501884270213229,-0.016009236636437316,-0.05436502114223947,0.031156320944673188,0.0020872750688587976,-0.06022910109429219,1.6196732674692944,1.3925197704391898,1.8099179422947795,3.251744232796142,1.3329610329772876
126,1,0,180.44567454224628,53.456941016554964,408.08594245882506,-0.33995564162442693,-0.2629308386804112,0,0.03373404296590621,-0.014051531094233516,-0.05154230317481123,0.03118642146203865,0.0016710515393846609,-0.060611615579185915,1.9524844862240904,1.4801964300040056,1.9367335747699368,5.776442470352169,1.383364009356512
127,1,0,180.61080058814392,53.957079351400125,381.2511764808359,-0.1497086188119543,-0.11587839963871005,0,0.03592801321752882,-0.015582232344439007,-0.054757230829065,0.03247358027499922,0.0012785247781608778,-0.060170303367782854,1.5975660166874701,1.2341611505525636,2.1852051632576828,5.4672423506212535,2.156331489190035
128,1,0,184.2104451666466,53.82887151725948,396.534726321728,-0.08558451246302634,-0.2471022596412169,0,0.03434893902986726,-0.01596017845288239,-0.053407395483604,0.0312779462899135,0.001311149829301272,-0.061055212439505464,1.517980825860402,1.7175415390318398,1.9906838051100506,3.9755384491731154,1.0526671777800374
129,1,0,189.03160085443844,52.291663197614206,534.1049306332441,-0.7069082035687255,-0.07461455322152233,0,0.03648521776354818,-0.0160100273488725,-0.05523188804527026,0.03583841875521397,0.001569024560463973,-0.06136642704241055,2.167279262869757,2.0304297389463244,2.7568714846232503,7.456917242729048,1.3186139626833544
130,1,0,191.0351860333746,53.27248372573439,432.1491838661289,-0.040983557611686594,-0.6559653015289726,0,0.0342100143328602,-0.01594700377577518,-0.054376556230826975,0.032434182754426354,0.001277802827778447,-0.06158031231103735,1.471438616033368,1.9369577092578965,2.259933756681581,6.0791270064031195,1.044997396940436
131,1,0,192.35258461521764,52.184710995887684,534.9549618067821,-0.7069082035687326,-0.18663806871509792,0,0.03648521776354818,-0.016010027348872496,-0.055231888045270267,0.03583841875521397,0.001569024560463973,-0.06136642704241055,2.167279262869757,2.0304297389463244,2.767694417667311,7.456917242729048,1.1757739550164659
132,1,0,192.51267770904158,52.17491940419657,534.1049306332441,-0.7069082035687255,-0.19155323867004626,0,0.03648521776354818,-0.0160100273488725,-0.055231888045270267,0.03583841875521397,0.001569024560463973,-0.06136642704241055,2.167279262869757,2.0304297389463244,2.7568714846232503,7.456917242729048,1.1757739550164659
133,1,0,194.39648111403017,53.91914091783876,383.2602282314248,-0.25912586414430216,-0.733967107999753,0,0.0350565301354966,-0.015341632485340493,-0.054871257224360946,0.03131005499230025,0.001967222117933162,-0.05988994172066828,1.6928044181471935,1.389971027229209,1.9617881451327657,5.443009694854847,1.6980060676972457
134,1,0,194.6590958115207,52.470895821412995,462.7002692786818,-0.5061398732185352,-0.6303626686510313,0,0.03655013283746221,-0.014683354616043328,-0.054790764720490756,0.035871283738209914,0.0016710277903339678,-0.06061164794031908,1.9506861907505857,1.8112168375540776,2.2739667150833887,8.396507630032271,1.6247206727029173
135,1,1,195.68624620702693,54.309335094848265,336.06339200607874,-0.17528658903187,-0.7793442745247177,0,0.03523816538742951,-0.016009236636437316,-0.05436502114223947,0.031156320944673188,0.0016706475338191143,-0.06022910109429219,1.6196732674692944,1.0240096763957092,1.8099179422947795,3.251744232796142,1.3329610329772872
136,1,0,199.2691360980725,52.112165753879786,466.0138638128554,-0.4947944881333637,-0.5581786927783412,0,0.03655013283746221,-0.015587083961608392,-0.054790764720490756,0.035871283738209914,0.0016710277903339678,-0.06061164794031908,1.9506861907505855,1.8112168375540776,2.3218210824402306,7.792338060849687,1.6247206727029173
137,1,0,204.72402922119662,51.51025504943145,466.5938163378258,-0.4947944881333639,-0.9323100090905285,0,0.03655013283746221,-0.015587083961608392,-0.053488417965212365,0.03836236146732511,0.0016710277903339678,-0.06061266365757888,1.9506861907505857,1.8112168375540776,2.3218210824402297,8.718587590674952,1.5876834158224378
138,1,0,214.77974283197221,52.448165254886135,420.4574971953686,-0.17710376129826755,-0.09525465660738774,0,0.03523816538742951,-0.01601080671288689,-0.05436502114223947,0.03227786207153967,0.0014099336808017793,-0.06022910109429219,1.6215101605204696,1.6995096248547066,2.198401629974068,6.203400885738535,1.291872368133836
139,1,0,214.77974283197418,52.448165254886135,420.45749719536747,-0.17710376129826755,-0.09525465660738774,0,0.03523816538742951,-0.01601080671288689,-0.05436502114223947,0.03227786207153967,0.0014099336808017795,-0.06022910109429219,1.6215101605204696,1.6995096248547066,2.198401629974068,6.203400885738535,1.291872368133836
140,1,0,216.5329532820636,51.204087898222085,466.0138638128555,-0.4947944881333639,-0.0699916326979988,0,0.03655013283746221,-0.015587083961608392,-0.054790764720490756,0.035871283738209914,0.0016710277903339678,-0.06061164794031908,1.9506861907505857,1.8112168375540776,2.3218210824402306,8.396507630032271,1.6247206727029173
141,1,0,216.62303328723263,53.533207210226266,367.86661049918933,-0.06313297689156805,-0.6497437210932091,0,0.0350565301354966,-0.015341632485340491,-0.05486460332107956,0.031308471302557005,0.0019594609707606864,-0.05988994172066828,1.4968115308944594,1.3899710272292092,1.9617881451327657,5.443009694854847,1.170570962635464
142,1,0,217.1049999514527,51.15925618028869,462.25539058959464,-0.4947944881333639,-0.08742852423935688,0,0.03655013283746221,-0.015587083961608392,-0.054790764720490756,0.035871283738209914,0.0016710277903339678,-0.06061164794031908,1.9506861907505857,1.8112168375540776,2.2739667150833887,8.396507630032271,1.6247206727029173
143,1,0,230.34906666137533,50.92472426980584,438.67707365034886,-0.14482361933161503,-0.1712353632365975,0,0.03653707192261933,-0.015582330177554171,-0.05475812915345754,0.035871283738209914,0.001313526090096499,-0.06061164794031908,1.6004881610951822,1.8112168375540776,2.3218210824402297,8.715052771805142,1.6356544090035507
144,1,1,251.37777788955336,49.458431348318385,404.2622292700756,-0.1696423803878544,-0.6591938442607415,0,0.03651630162611438,-0.015587083961608392,-0.054348723123172744,0.03836236146732511,0.0016706647665923437,-0.06061266365757888,1.6251003068398595,1.4076179823397195,2.2515766123583623,10,1.3331001727844585
