source,step,selected_count,cost,edge_coverage,group_coverage,coverage,roi,uncovered_edges
marginal-greedy-prefix,2282,2282,260.33463470272687346,24632,182739.21801300960942172,207371.21801300960942172,0.86546656015191969,5393
marginal-greedy-prefix,2283,2283,260.48265517147996206,24636,182777.89756866221432574,207413.89756866221432574,0.86564468384995930,5389
marginal-greedy-prefix,2284,2284,260.58958553996399132,24641,182803.69623300922103226,207444.69623300922103226,0.86577322248875932,5384
marginal-greedy-prefix,2285,2285,260.69776907171819857,24643,182832.83868201100267470,207475.83868201100267470,0.86590319591742759,5382
marginal-greedy-prefix,2286,2286,260.81126138505447898,24653,182855.50171075278194621,207508.50171075278194621,0.86603951550603864,5372
marginal-greedy-prefix,2287,2287,260.91796546291271852,24657,182882.17374757962534204,207539.17374757962534204,0.86616752566318445,5368
marginal-greedy-prefix,2288,2288,261.04637276113157895,24660,182916.03495772957103327,207576.03495772957103327,0.86632136641821877,5365
marginal-greedy-prefix,2289,2289,261.25190006050797820,24664,182970.95359480252955109,207634.95359480252955109,0.86656726414040497,5361
marginal-greedy-prefix,2290,2290,261.43187040951767131,24673,183013.45396239779074676,207686.45396239779074676,0.86678220161541386,5352
marginal-greedy-prefix,2291,2291,261.56858994904541760,24676,183049.55111678465618752,207725.55111678465618752,0.86694537411371497,5349
marginal-greedy-prefix,2292,2292,261.74170379634489336,24683,183092.04451494087697938,207775.04451494087697938,0.86715193547484759,5342
marginal-greedy-prefix,2293,2293,261.88312256248275389,24693,183122.40024041436845437,207815.40024041436845437,0.86732036063646178,5332
marginal-greedy-prefix,2294,2294,262.01908111873638063,24699,183155.16470136880525388,207854.16470136880525388,0.86748214463425977,5326
marginal-greedy-prefix,2295,2295,262.17844333517331279,24707,183192.58650747570209205,207899.58650747570209205,0.86767171315135627,5318
marginal-greedy-prefix,2296,2296,262.35362591602728344,24713,183236.46820691600441933,207949.46820691600441933,0.86787989509310692,5312
marginal-greedy-prefix,2297,2297,262.50744711047343571,24721,183272.26069759050733410,207993.26069759050733410,0.86806266364038986,5304
marginal-greedy-prefix,2298,2298,262.64853022517343106,24727,183306.41524098502122797,208033.41524098502122797,0.86823024916589875,5298
marginal-greedy-prefix,2299,2299,262.78212599919316972,24731,183340.41147865209495649,208071.41147865209495649,0.86838882697350162,5294
marginal-greedy-prefix,2300,2300,262.92478013440967288,24736,183375.85375467091216706,208111.85375467091216706,0.86855761335497772,5289
marginal-greedy-prefix,2301,2301,263.09608627486062460,24746,183414.36378113483078778,208160.36378113483078778,0.86876007060116112,5279
marginal-greedy-prefix,2302,2302,263.28135459905627158,24753,183459.78413272992474958,208212.78413272992474958,0.86897884764173439,5272
marginal-greedy-prefix,2303,2303,263.43028426704387357,24757,183497.90853838415932842,208254.90853838415932842,0.86915465441380890,5268
marginal-greedy-prefix,2304,2304,263.55868713015757976,24766,183525.16746300409431569,208291.16746300409431569,0.86930598152210437,5259
marginal-greedy-prefix,2305,2305,263.69145983633478636,24773,183555.61480315835797228,208328.61480315835797228,0.86946226849857433,5252
marginal-greedy-prefix,2306,2306,263.86904527854477465,24779,183599.68484274673392065,208378.68484274673392065,0.86967123648045941,5246
marginal-greedy-prefix,2307,2307,264.00224391645298283,24785,183631.22115647405735217,208416.22115647405735217,0.86982789478933009,5240
marginal-greedy-prefix,2308,2308,264.13599935580026568,24794,183659.85192713429569267,208453.85192713429569267,0.86998494731547737,5231
marginal-greedy-prefix,2309,2309,264.29256983913774093,24796,183701.81916600497788750,208497.81916600497788750,0.87016844517670122,5229
marginal-greedy-prefix,2310,2310,264.41248988461597946,24801,183730.49093944090418518,208531.49093944090418518,0.87030897477482505,5224
marginal-greedy-prefix,2311,2311,264.59321251659270047,24810,183772.18582912086276338,208582.18582912086276338,0.87052055057694933,5215
marginal-greedy-prefix,2312,2312,264.70595853746158355,24823,183790.76247946353396401,208613.76247946353396401,0.87065233615073845,5202
marginal-greedy-prefix,2313,2313,264.80888025422092369,24832,183810.57513481151545420,208642.57513481151545420,0.87077258615433972,5193
marginal-greedy-prefix,2314,2314,264.91739919336697540,24840,183832.93198219890473410,208672.93198219890473410,0.87089928086413193,5185
marginal-greedy-prefix,2315,2315,265.13297513759511048,24846,183887.21486623300006613,208733.21486623300006613,0.87115087228931110,5179
marginal-greedy-prefix,2316,2316,265.25145638033097839,24852,183914.28885390091454610,208766.28885390091454610,0.87128890702051309,5173
marginal-greedy-prefix,2317,2317,265.42299067125219381,24863,183951.04219880880555138,208814.04219880880555138,0.87148820624607182,5162
marginal-greedy-prefix,2318,2318,265.56444159399217142,24870,183983.41649145644623786,208853.41649145644623786,0.87165253538462195,5155
marginal-greedy-prefix,2319,2319,265.72881383842786818,24870,184029.16498659594799392,208899.16498659594799392,0.87184346734277840,5155
marginal-greedy-prefix,2320,2320,265.89158311283091507,24880,184064.44913101301062852,208944.44913101301062852,0.87203246132696577,5145
marginal-greedy-prefix,2321,2321,266.01708934366155290,24890,184089.31540155812399462,208979.31540155812399462,0.87217797617479831,5135
marginal-greedy-prefix,2322,2322,266.10802055004887734,24893,184111.56761073847883381,209004.56761073847883381,0.87228336660855743,5132
marginal-greedy-prefix,2323,2323,266.23572969724449422,24900,184139.98000987534760498,209039.98000987534760498,0.87243116073139371,5125
marginal-greedy-prefix,2324,2324,266.38007957974338069,24906,184173.97400893564918078,209079.97400893564918078,0.87259807622297003,5119
marginal-greedy-prefix,2325,2325,266.52596330518923651,24915,184205.31203317793551832,209120.31203317793551832,0.87276642750825839,5110
marginal-greedy-prefix,2326,2326,266.72335326148174772,24917,184257.88749268089304678,209174.88749268089304678,0.87299419892059471,5108
marginal-greedy-prefix,2327,2327,266.87843308689616606,24923,184294.71198764172731899,209217.71198764172731899,0.87317292752478159,5102
marginal-greedy-prefix,2328,2328,267.03231715434742455,24927,184333.18335005713743158,209260.18335005713743158,0.87335018232555306,5098
marginal-greedy-prefix,2329,2329,267.15646340521215052,24931,184363.36570435314206406,209294.36570435314206406,0.87349284283974560,5094
marginal-greedy-prefix,2330,2330,267.29899413168226374,24938,184395.58004734912537970,209333.58004734912537970,0.87365650442627885,5087
marginal-greedy-prefix,2331,2331,267.41861151949211717,24950,184416.47647377537214197,209366.47647377537214197,0.87379379810325686,5075
marginal-greedy-prefix,2332,2332,267.54311897695129119,24958,184442.71361312372027896,209400.71361312372027896,0.87393668726360019,5067
marginal-greedy-prefix,2333,2333,267.70106089023454388,24966,184478.10378901637159288,209444.10378901637159288,0.87411777674474433,5059
marginal-greedy-prefix,2334,2334,267.88158805790482120,24970,184523.68320771417347714,209493.68320771417347714,0.87432469711376115,5055
marginal-greedy-prefix,2335,2335,268.06703714173988828,24973,184571.55930831065052189,209544.55930831065052189,0.87453702920207643,5052
marginal-greedy-prefix,2336,2336,268.21608379307042469,24978,184607.40093154972419143,209585.40093154972419143,0.87470748226453332,5047
marginal-greedy-prefix,2337,2337,268.30762091101615852,24981,184629.46071891143219545,209610.46071891143219545,0.87481206962325109,5044
marginal-greedy-prefix,2338,2338,268.41771315242021956,24985,184655.59973133326275274,209640.59973133326275274,0.87493785519589251,5040
marginal-greedy-prefix,2339,2339,268.62283567443182619,24993,184703.59825823514256626,209696.59825823514256626,0.87517156579910793,5032
marginal-greedy-prefix,2340,2340,268.74575624010168440,25000,184730.10745843188487925,209730.10745843188487925,0.87531141689563718,5025
marginal-greedy-prefix,2341,2341,268.89236493632540714,25006,184764.03242291184142232,209770.03242291184142232,0.87547804427046638,5019
marginal-greedy-prefix,2342,2342,269.09739471224889940,25014,184811.83036634663585573,209825.83036634663585573,0.87571091773589127,5011
marginal-greedy-prefix,2343,2343,269.28163314850525012,25022,184853.94231923489132896,209875.94231923489132896,0.87592006064349559,5003
marginal-greedy-prefix,2344,2344,269.46954622505847965,25029,184897.99275179230608046,209926.99275179230608046,0.87613312030858836,4996
marginal-greedy-prefix,2345,2345,269.62694451878621749,25033,184936.69572711997898296,209969.69572711997898296,0.87631134174895609,4992
marginal-greedy-prefix,2346,2346,269.84279177045823417,25038,184990.22274074290180579,210028.22274074290180579,0.87655560502542018,4987
marginal-greedy-prefix,2347,2347,270.00030808044061814,25043,185027.85424927179701626,210070.85424927179701626,0.87673352819814454,4982
marginal-greedy-prefix,2348,2348,270.17118510276037568,25047,185070.03036172880092636,210117.03036172880092636,0.87692624482291182,4978
marginal-greedy-prefix,2349,2349,270.31193976021125991,25058,185097.00567910773679614,210155.00567910773679614,0.87708473531941156,4967
marginal-greedy-prefix,2350,2350,270.41371860926130921,25065,185117.44332307705190033,210182.44332307705190033,0.87719924669457883,4960
marginal-greedy-prefix,2351,2351,270.53968280746454411,25070,185146.37579060890129767,210216.37579060890129767,0.87734086430300906,4955
marginal-greedy-prefix,2352,2352,270.73366773362209869,25075,185193.58508566944510676,210268.58508566944510676,0.87755876049630410,4950
marginal-greedy-prefix,2353,2353,270.84254093804952390,25082,185215.81095595360966399,210297.81095595360966399,0.87768073505798461,4943
marginal-greedy-prefix,2354,2354,271.01487204831738609,25089,185255.06225658059702255,210344.06225658059702255,0.87787376548158791,4936
marginal-greedy-prefix,2355,2355,271.15622996048409732,25102,185279.99808691977523267,210381.99808691977523267,0.87803209117839753,4923
marginal-greedy-prefix,2356,2356,271.34084987061095262,25108,185323.52256653466611169,210431.52256653466611169,0.87823878225841479,4917
marginal-greedy-prefix,2357,2357,271.52608953771124334,25121,185360.15901198401115835,210481.15901198401115835,0.87844594062934422,4904
marginal-greedy-prefix,2358,2358,271.68071635384944784,25129,185393.58746197810978629,210522.58746197810978629,0.87861884282113523,4896
marginal-greedy-prefix,2359,2359,271.80997499770296599,25134,185423.16128542966907844,210557.16128542966907844,0.87876313713709975,4891
marginal-greedy-prefix,2360,2360,271.93489539914395436,25137,185453.55195415968773887,210590.55195415968773887,0.87890249354096250,4888
marginal-greedy-prefix,2361,2361,272.04423990873442563,25142,185477.76549857022473589,210619.76549857022473589,0.87902441666044406,4883
marginal-greedy-prefix,2362,2362,272.20279847720843236,25148,185514.09226215092348866,210662.09226215092348866,0.87920106797603914,4877
marginal-greedy-prefix,2363,2363,272.38877319359795592,25156,185555.60804213455412537,210711.60804213455412537,0.87940772274802870,4869
marginal-greedy-prefix,2364,2364,272.57682567863582790,25164,185597.59245051784091629,210761.59245051784091629,0.87961633334693057,4861
marginal-greedy-prefix,2365,2365,272.71324646276048043,25173,185624.84411064317100681,210797.84411064317100681,0.87976763013676040,4852
marginal-greedy-prefix,2366,2366,272.87351258602194548,25181,185659.40569556318223476,210840.40569556318223476,0.87994526148236507,4844
marginal-greedy-prefix,2367,2367,272.96970795337000482,25185,185680.91256716186762787,210865.91256716186762787,0.88005171475314337,4840
marginal-greedy-prefix,2368,2368,273.07697508293472310,25189,185705.32285048192716204,210894.32285048192716204,0.88017028545168841,4836
marginal-greedy-prefix,2369,2369,273.20685310213809771,25196,185732.71027108511771075,210928.71027108511771075,0.88031380181286478,4829
marginal-greedy-prefix,2370,2370,273.37364879711753929,25198,185774.85288520413450897,210972.85288520413450897,0.88049803160504025,4827
marginal-greedy-prefix,2371,2371,273.56802571690502646,25206,185818.14866998489014804,211024.14866998489014804,0.88071211525092841,4819
marginal-greedy-prefix,2372,2372,273.75503059839627440,25210,185863.45534687026520260,211073.45534687026520260,0.88091789732833237,4815
marginal-greedy-prefix,2373,2373,273.92051098953908195,25217,185900.03976258428883739,211117.03976258428883739,0.88109979747197653,4808
marginal-greedy-prefix,2374,2374,274.03588163643217968,25224,185923.39952133112819865,211147.39952133112819865,0.88122650433236649,4801
marginal-greedy-prefix,2375,2375,274.17453518730235373,25232,185951.85981176048517227,211183.85981176048517227,0.88137867184356888,4793
marginal-greedy-prefix,2376,2376,274.33984909706458666,25237,185990.27078049388364889,211227.27078049388364889,0.88155984810391275,4788
marginal-greedy-prefix,2377,2377,274.44427775545460690,25241,186013.64146185634308495,211254.64146185634308495,0.88167408000974212,4784
marginal-greedy-prefix,2378,2378,274.58529453444140245,25246,186045.57657360355369747,211291.57657360355369747,0.88182822919408399,4779
marginal-greedy-prefix,2379,2379,274.73844972832881695,25253,186078.68787763160071336,211331.68787763160071336,0.88199563425951688,4772
marginal-greedy-prefix,2380,2380,274.90117337483104620,25257,186117.30156012348015793,211374.30156012348015793,0.88217348303503662,4768
marginal-greedy-prefix,2381,2381,275.05612121133185610,25259,186155.81518483656691387,211414.81518483656691387,0.88234256719124537,4766
marginal-greedy-prefix,2382,2382,275.17589370972876850,25269,186177.09776512131793424,211446.09776512131793424,0.88247312545970302,4756
marginal-greedy-prefix,2383,2383,275.27495906392806546,25273,186198.93218169399187900,211471.93218169399187900,0.88258094574382406,4752
marginal-greedy-prefix,2384,2384,275.45145952217785634,25279,186238.94728700103587471,211517.94728700103587471,0.88277299040309110,4746
marginal-greedy-prefix,2385,2385,275.56972380428504721,25288,186260.77658845882979222,211548.77658845882979222,0.88290165690628397,4737
marginal-greedy-prefix,2386,2386,275.76550133434210466,25294,186305.68912121609901078,211599.68912121609901078,0.88311414104471098,4731
marginal-greedy-prefix,2387,2387,275.97694518591748647,25298,186356.60850302726612426,211654.60850302726612426,0.88334334782141422,4727
marginal-greedy-prefix,2388,2388,276.11302210331297147,25306,186383.93335817777551711,211689.93335817777551711,0.88349077657824893,4719
marginal-greedy-prefix,2389,2389,276.28128075043201761,25311,186422.58126764130429365,211733.58126764130429365,0.88367294171390853,4714
marginal-greedy-prefix,2390,2390,276.43338666610475229,25316,186456.98085587326204404,211772.98085587326204404,0.88383737642391913,4709
marginal-greedy-prefix,2391,2391,276.54293451801959236,25322,186479.32907274665194564,211801.32907274665194564,0.88395568808731639,4703
marginal-greedy-prefix,2392,2392,276.65013639378503285,25322,186507.06300023448420689,211829.06300023448420689,0.88407143600572280,4703
marginal-greedy-prefix,2393,2393,276.79367349493497841,25325,186541.15204877080395818,211866.15204877080395818,0.88422622764731895,4700
marginal-greedy-prefix,2394,2394,276.93424752789547938,25333,186569.46973625558894128,211902.46973625558894128,0.88437780000321919,4692
marginal-greedy-prefix,2395,2395,277.07120602248159003,25339,186598.81310506633599289,211937.81310506633599289,0.88452530602706336,4686
marginal-greedy-prefix,2396,2396,277.24249623713967594,25343,186638.97318384423851967,211981.97318384423851967,0.88470960870822690,4682
marginal-greedy-prefix,2397,2397,277.44985102785437903,25348,186687.38807619881117716,212035.38807619881117716,0.88493253647800107,4677
marginal-greedy-prefix,2398,2398,277.54657051224410225,25356,186704.29886094218818471,212060.29886094218818471,0.88503650197229256,4669
marginal-greedy-prefix,2399,2399,277.75061477092532414,25359,186753.78929229173809290,212112.78929229173809290,0.88525557149166112,4666
marginal-greedy-prefix,2400,2400,277.94163548392555185,25367,186794.80153776222141460,212161.80153776222141460,0.88546012475560532,4658
marginal-greedy-prefix,2401,2401,278.07777407300790173,25371,186825.68390683387406170,212196.68390683387406170,0.88560570679085437,4654
marginal-greedy-prefix,2402,2402,278.25370277275743547,25375,186866.66564233036478981,212241.66564233036478981,0.88579343866735505,4650
marginal-greedy-prefix,2403,2403,278.43164993155062348,25388,186899.14254059660015628,212287.14254059660015628,0.88598323711231752,4637
marginal-greedy-prefix,2404,2404,278.65426313467452246,25391,186953.02317598747322336,212344.02317598747322336,0.88622062920714484,4634
marginal-greedy-prefix,2405,2405,278.77544985322947468,25399,186975.98784099816111848,212374.98784099816111848,0.88634986065194143,4626
marginal-greedy-prefix,2406,2406,278.89714665780502401,25404,187001.98295351536944509,212405.98295351536944509,0.88647921916981498,4621
marginal-greedy-prefix,2407,2407,279.01346514330947457,25407,187028.58564205985749140,212435.58564205985749140,0.88660276638755975,4618
marginal-greedy-prefix,2408,2408,279.12714370794844854,25413,187051.49410455097677186,212464.49410455097677186,0.88672341624355810,4612
marginal-greedy-prefix,2409,2409,279.24873333279737153,25423,187072.38389417069265619,212495.38389417069265619,0.88685233519490603,4602
marginal-greedy-prefix,2410,2410,279.36641648981873232,25435,187090.24608584045199677,212525.24608584045199677,0.88697696545242521,4590
marginal-greedy-prefix,2411,2411,279.51472252994739165,25438,187124.84311789233470336,212562.84311789233470336,0.88713387717003800,4587
marginal-greedy-prefix,2412,2412,279.64979271715930054,25446,187151.05201833759201691,212597.05201833759201691,0.88727664847494048,4579
marginal-greedy-prefix,2413,2413,279.81220237812260621,25449,187189.17698353674495593,212638.17698353674495593,0.88744828406886866,4576
marginal-greedy-prefix,2414,2414,279.95291326712140290,25453,187220.78352100923075341,212673.78352100923075341,0.88759688843065288,4572
marginal-greedy-prefix,2415,2415,280.05639555018245801,25463,187236.92213908364647068,212699.92213908364647068,0.88770597830382203,4562
marginal-greedy-prefix,2416,2416,280.21282006571254897,25469,187270.38138765402254649,212739.38138765402254649,0.88787066200705533,4556
marginal-greedy-prefix,2417,2417,280.34550590432286299,25475,187297.81923281258787028,212772.81923281258787028,0.88801021530237556,4550
marginal-greedy-prefix,2418,2418,280.54028471351819007,25479,187342.87252208471181802,212821.87252208471181802,0.88821493986317657,4546
marginal-greedy-prefix,2419,2419,280.61728151895255223,25484,187357.24633463672944345,212841.24633463672944345,0.88829579672975179,4541
marginal-greedy-prefix,2420,2420,280.75701034145384938,25492,187384.40239976454176940,212876.40239976454176940,0.88844252103916266,4533
marginal-greedy-prefix,2421,2421,280.96002036161200976,25497,187430.43581396798253991,212927.43581396798253991,0.88865550967792684,4528
marginal-greedy-prefix,2422,2422,281.11289413614696286,25501,187464.81620449523325078,212965.81620449523325078,0.88881569075264488,4524
marginal-greedy-prefix,2423,2423,281.31112606451637248,25505,187510.46040913547039963,213015.46040913547039963,0.88902288150666142,4520
marginal-greedy-prefix,2424,2424,281.42169279507663759,25506,187537.07520053567714058,213043.07520053567714058,0.88913813220900795,4519
marginal-greedy-prefix,2425,2425,281.55904106163092138,25511,187566.35869541045394726,213077.35869541045394726,0.88928121483476275,4514
marginal-greedy-prefix,2426,2426,281.69576261456575139,25519,187592.47663798442226835,213111.47663798442226835,0.88942360652576924,4506
marginal-greedy-prefix,2427,2427,281.82757813664784408,25522,187622.29646211044746451,213144.29646211044746451,0.88956058050201969,4503
marginal-greedy-prefix,2428,2428,281.94288024346167276,25531,187641.96496723315794952,213172.96496723315794952,0.88968022889272202,4494
marginal-greedy-prefix,2429,2429,282.13089667606834610,25534,187685.65835279427119531,213219.65835279427119531,0.88987510436372830,4491
marginal-greedy-prefix,2430,2430,282.28929877470034171,25541,187717.99044021021109074,213258.99044021021109074,0.89003925735817779,4484
marginal-greedy-prefix,2431,2431,282.41431408146047488,25549,187741.01967874472029507,213290.01967874472029507,0.89016875830144226,4476
marginal-greedy-prefix,2432,2432,282.63616464341419032,25555,187790.00533266220008954,213345.00533266220008954,0.89039824166567016,4470
marginal-greedy-prefix,2433,2433,282.77308257796306634,25564,187814.87945835752179846,213378.87945835752179846,0.89053961578366303,4461
marginal-greedy-prefix,2434,2434,282.91380963402031057,25571,187842.69008998110075481,213413.69008998110075481,0.89068489842171017,4454
marginal-greedy-prefix,2435,2435,283.02549642678030750,25577,187864.29288586197071709,213441.29288586197071709,0.89080009906059576,4448
marginal-greedy-prefix,2436,2436,283.14275046622037735,25582,187888.23566998672322370,213470.23566998672322370,0.89092089215839243,4443
marginal-greedy-prefix,2437,2437,283.22723761246857066,25588,187903.07660462689818814,213491.07660462689818814,0.89100787207868326,4437
marginal-greedy-prefix,2438,2438,283.37503595696171033,25598,187929.51442836329806596,213527.51442836329806596,0.89115994582484115,4427
marginal-greedy-prefix,2439,2439,283.55663437608927779,25601,187971.27982754929689690,213572.27982754929689690,0.89134677481884794,4424
marginal-greedy-prefix,2440,2440,283.75546829881494659,25604,188017.25132798659615219,213621.25132798659615219,0.89155115803284968,4421
marginal-greedy-prefix,2441,2441,283.86544799663357708,25611,188037.32934511330677196,213648.32934511330677196,0.89166416850056518,4414
marginal-greedy-prefix,2442,2442,284.02458985319952944,25616,188071.42960152428713627,213687.42960152428713627,0.89182735394520563,4409
marginal-greedy-prefix,2443,2443,284.13558272015467310,25624,188090.69516363705042750,213714.69516363705042750,0.89194114713443629,4401
marginal-greedy-prefix,2444,2444,284.24347092060679643,25629,188112.17560659738956019,213741.17560659738956019,0.89205166361835231,4396
marginal-greedy-prefix,2445,2445,284.39155698398070626,25637,188140.43867888662498444,213777.43867888662498444,0.89220300803700126,4388
marginal-greedy-prefix,2446,2446,284.54836327655254991,25643,188172.77949529528268613,213815.77949529528268613,0.89236302394860445,4382
marginal-greedy-prefix,2447,2447,284.78677022459589807,25647,188227.00956887434585951,213874.00956887434585951,0.89260604794181209,4378
marginal-greedy-prefix,2448,2448,284.87236626861351851,25654,188240.90636169389472343,213894.90636169389472343,0.89269326098696389,4371
marginal-greedy-prefix,2449,2449,285.00593214186767455,25661,188266.50013814217527397,213927.50013814217527397,0.89282929155019897,4364
marginal-greedy-prefix,2450,2450,285.17697625409920192,25664,188305.17415916503523476,213969.17415916503523476,0.89300321863597265,4361
marginal-greedy-prefix,2451,2451,285.26372653329292461,25669,188321.30614141587284394,213990.30614141587284394,0.89309141324737085,4356
marginal-greedy-prefix,2452,2452,285.41007404533809222,25673,188352.92043741169618443,214025.92043741169618443,0.89324004998945628,4352
marginal-greedy-prefix,2453,2453,285.55394699501891864,25675,188385.87884270210633986,214060.87884270210633986,0.89338594936288418,4350
marginal-greedy-prefix,2454,2454,285.66873982240980467,25678,188410.71026104738120921,214088.71026104738120921,0.89350210416069187,4347
marginal-greedy-prefix,2455,2455,285.81723911915958070,25684,188440.65871034699375741,214124.65871034699375741,0.89365213549607314,4341
marginal-greedy-prefix,2456,2456,286.00897574709352966,25694,188477.06597114735632204,214171.06597114735632204,0.89384581682155217,4331
marginal-greedy-prefix,2457,2457,286.19632981795405158,25699,188517.35813876753672957,214216.35813876753672957,0.89403484429068536,4326
marginal-greedy-prefix,2458,2458,286.38519384984681437,25705,188557.00926476373570040,214262.00926476373570040,0.89422536987741608,4320
marginal-greedy-prefix,2459,2459,286.51587244490320927,25711,188582.59161975723691285,214293.59161975723691285,0.89435717925964198,4314
marginal-greedy-prefix,2460,2460,286.70390439060906829,25715,188624.03332497098017484,214339.03332497098017484,0.89454683082592790,4310
marginal-greedy-prefix,2461,2461,286.85228785039731747,25723,188651.80226637021405622,214374.80226637021405622,0.89469611298267893,4302
marginal-greedy-prefix,2462,2462,286.99055031327304732,25730,188678.11458168312674388,214408.11458168312674388,0.89483514237750428,4295
marginal-greedy-prefix,2463,2463,287.15323066790409712,25736,188711.29315761401085183,214447.29315761401085183,0.89499865468971163,4289
marginal-greedy-prefix,2464,2464,287.37135690451390246,25743,188756.70828739943681285,214499.70828739943681285,0.89521740993699217,4282
marginal-greedy-prefix,2465,2465,287.48191958180672145,25753,188773.25245121220359579,214526.25245121220359579,0.89532819236074057,4272
marginal-greedy-prefix,2466,2466,287.57414452849025110,25760,188788.34553655033232644,214548.34553655033232644,0.89542039814876628,4265
marginal-greedy-prefix,2467,2467,287.73230301843994994,25764,188822.19116319145541638,214586.19116319145541638,0.89557834737923203,4261
marginal-greedy-prefix,2468,2468,287.82729040460139913,25769,188839.86324074611184187,214608.86324074611184187,0.89567296959904019,4256
marginal-greedy-prefix,2469,2469,287.95952858297107468,25773,188867.41872637686901726,214640.41872637686901726,0.89580466684162019,4252
marginal-greedy-prefix,2470,2470,288.12844928158995117,25777,188903.72688500201911665,214680.72688500201911665,0.89597289348235476,4248
marginal-greedy-prefix,2471,2471,288.24445131459930280,25782,188926.40591762901749462,214708.40591762901749462,0.89608841229632308,4243
marginal-greedy-prefix,2472,2472,288.43613823289746279,25789,188965.10162922760355286,214754.10162922760355286,0.89627912396166343,4236
marginal-greedy-prefix,2473,2473,288.57888667028748841,25793,188995.11634847792447545,214788.11634847792447545,0.89642108484874405,4232
marginal-greedy-prefix,2474,2474,288.75941246171709054,25799,189032.09664920353679918,214831.09664920353679918,0.89660046371038027,4226
marginal-greedy-prefix,2475,2475,288.95007241144315913,25801,189075.48114164467551745,214876.48114164467551745,0.89678987649839215,4224
marginal-greedy-prefix,2476,2476,289.10985342727138914,25810,189104.47490542003652081,214914.47490542003652081,0.89694844398117479,4215
marginal-greedy-prefix,2477,2477,289.31280422774597127,25817,189145.58608554716920480,214962.58608554716920480,0.89714923663682133,4208
marginal-greedy-prefix,2478,2478,289.44291773291365644,25824,189169.34375685884151608,214993.34375685884151608,0.89727760419063840,4201
marginal-greedy-prefix,2479,2479,289.59942000672464246,25831,189199.33374134748009965,215030.33374134748009965,0.89743198238710264,4194
marginal-greedy-prefix,2480,2480,289.73601253124098776,25837,189225.60818290917086415,215062.60818290917086415,0.89756668020190489,4188
marginal-greedy-prefix,2481,2481,289.88248190723686548,25845,189252.18294282365241088,215097.18294282365241088,0.89771097842620995,4180
marginal-greedy-prefix,2482,2482,290.07073864014807896,25853,189288.59409492599661462,215141.59409492599661462,0.89789632896526106,4172
marginal-greedy-prefix,2483,2483,290.18277213865093245,25857,189311.00060260892496444,215168.00060260892496444,0.89800653687930510,4168
marginal-greedy-prefix,2484,2484,290.37053794356609160,25860,189352.19588085965369828,215212.19588085965369828,0.89819098646594064,4165
marginal-greedy-prefix,2485,2485,290.52383774916239645,25862,189386.21844411251368001,215248.21844411251368001,0.89834132711689996,4163
marginal-greedy-prefix,2486,2486,290.72222517623049498,25868,189426.80545593361603096,215294.80545593361603096,0.89853575863567536,4157
marginal-greedy-prefix,2487,2487,290.85821977229733193,25873,189453.73314541895524599,215326.73314541895524599,0.89866900927603532,4152
marginal-greedy-prefix,2488,2488,291.01455055775136316,25880,189483.41192143879015930,215363.41192143879015930,0.89882208863978041,4145
marginal-greedy-prefix,2489,2489,291.14617942595253908,25883,189511.29319527451298200,215394.29319527451298200,0.89895097205038965,4142
marginal-greedy-prefix,2490,2490,291.32112564628221207,25889,189546.30933361130882986,215435.30933361130882986,0.89912215345394797,4136
marginal-greedy-prefix,2491,2491,291.46453334562841064,25892,189576.87761412429972552,215468.87761412429972552,0.89926225112296965,4133
marginal-greedy-prefix,2492,2492,291.62525946193903792,25900,189606.47637599214795046,215506.47637599214795046,0.89941917005999250,4125
marginal-greedy-prefix,2493,2493,291.80278895924698190,25905,189642.88909296836936846,215547.88909296836936846,0.89959200658982230,4120
marginal-greedy-prefix,2494,2494,291.95756049647189911,25912,189671.96659656098927371,215583.96659656098927371,0.89974257653502665,4113
marginal-greedy-prefix,2495,2495,292.05635302415271326,25918,189688.96289617611910217,215606.96289617611910217,0.89983855189995354,4107
marginal-greedy-prefix,2496,2496,292.17345919416050037,25927,189707.15436287020565942,215634.15436287020565942,0.89995203585096029,4098
marginal-greedy-prefix,2497,2497,292.27754919857380855,25929,189729.32075514344614930,215658.32075514344614930,0.90005289461329196,4096
marginal-greedy-prefix,2498,2498,292.36087130349648078,25934,189743.64468792144907638,215677.64468792144907638,0.90013354330596129,4091
marginal-greedy-prefix,2499,2499,292.61487400748092114,25939,189797.53958055531256832,215736.53958055531256832,0.90037934193041236,4086
marginal-greedy-prefix,2500,2500,292.78742487491922475,25940,189836.54500338633079082,215776.54500338633079082,0.90054630509924916,4085
marginal-greedy-prefix,2501,2501,292.94874249357968665,25945,189868.91089368198299780,215813.91089368198299780,0.90070225214364152,4080
marginal-greedy-prefix,2502,2502,293.15753752410364541,25949,189913.23899354567402042,215862.23899354567402042,0.90090395011671842,4076
marginal-greedy-prefix,2503,2503,293.30546826849814579,25952,189944.45908540755044669,215896.45908540755044669,0.90104676812914830,4073
marginal-greedy-prefix,2504,2504,293.49687780099225165,25958,189982.69382053957087919,215940.69382053957087919,0.90123138238960721,4067
marginal-greedy-prefix,2505,2505,293.63317628915876867,25973,189999.18889087944990024,215972.18889087944990024,0.90136282748816032,4052
marginal-greedy-prefix,2506,2506,293.77808283824140290,25979,190026.54416862904326990,216005.54416862904326990,0.90150203618729163,4046
