design,field_deg,wavelength_um,ray_id,x_mm,y_mm
reference,0,0.5876,33,-0.0017187335183088681,-0.0017187335183088681
reference,0,0.5876,34,-0.004243208113499319,-0.008486416226998639
reference,0,0.5876,35,-0.008275822977267477,-0.024827468931800656
reference,0,0.5876,36,-0.021130400985756914,0.031695601478636704
reference,0,0.5876,37,-0.01338440921936046,0.01338440921936046
reference,0,0.5876,38,-0.008486416226998639,0.004243208113499319
reference,0,0.5876,39,-0.006818900652950433,0
reference,0,0.5876,40,-0.008486416226998639,-0.004243208113499319
reference,0,0.5876,41,-0.01338440921936046,-0.01338440921936046
reference,0,0.5876,42,-0.021130400985756914,-0.031695601478636704
reference,0,0.5876,43,-0.031695601478636704,0.021130400985756914
reference,0,0.5876,44,-0.024827468931800656,0.008275822977267477
reference,0,0.5876,45,-0.022467931525037343,0
reference,0,0.5876,46,-0.024827468931800656,-0.008275822977267477
reference,0,0.5876,47,-0.031695601478636704,-0.021130400985756914
reference,0,0.5876,48,-0.050934971077166935,0
reference,0,0.6563,0,0.051405304930794316,0
reference,0,0.6563,1,0.03173498633365268,0.021156657555769343
reference,0,0.6563,2,0.024579338629207914,0.008193112876402342
reference,0,0.6563,3,0.02212921449453953,0
reference,0,0.6563,4,0.024579338629207914,-0.008193112876402342
reference,0,0.6563,5,0.03173498633365268,-0.021156657555769343
reference,0,0.6563,6,0.021156657555769343,0.03173498633365268
reference,0,0.6563,7,0.01309985066397168,0.01309985066397168
reference,0,0.6563,8,0.008034897138278652,0.004017448569139326
reference,0,0.6563,9,0.006314640430989726,0
reference,0,0.6563,10,0.008034897138278652,-0.004017448569139326
reference,0,0.6563,11,0.01309985066397168,-0.01309985066397168
reference,0,0.6563,12,0.021156657555769343,-0.03173498633365268
reference,0,0.6563,13,0.008193112876402342,0.024579338629207914
reference,0,0.6563,14,0.004017448569139326,0.008034897138278652
reference,0,0.6563,15,0.0014158957961396545,0.0014158957961396545
reference,0,0.6563,16,0.0005354406216413476,0
reference,0,0.6563,17,0.0014158957961396545,-0.0014158957961396545
reference,0,0.6563,18,0.004017448569139326,-0.008034897138278652
reference,0,0.6563,19,0.008193112876402342,-0.024579338629207914
reference,0,0.6563,20,0,0.051405304930794316
reference,0,0.6563,21,0,0.02212921449453953
reference,0,0.6563,22,0,0.006314640430989726
reference,0,0.6563,23,0,0.0005354406216413476
reference,0,0.6563,24,0,0
reference,0,0.6563,25,0,-0.0005354406216413476
reference,0,0.6563,26,0,-0.006314640430989726
reference,0,0.6563,27,0,-0.02212921449453953
reference,0,0.6563,28,0,-0.051405304930794316
reference,0,0.6563,29,-0.008193112876402342,0.024579338629207914
reference,0,0.6563,30,-0.004017448569139326,0.008034897138278652
reference,0,0.6563,31,-0.0014158957961396545,0.0014158957961396545
reference,0,0.6563,32,-0.0005354406216413476,0
reference,0,0.6563,33,-0.0014158957961396545,-0.0014158957961396545
reference,0,0.6563,34,-0.004017448569139326,-0.008034897138278652
reference,0,0.6563,35,-0.008193112876402342,-0.024579338629207914
reference,0,0.6563,36,-0.021156657555769343,0.03173498633365268
reference,0,0.6563,37,-0.01309985066397168,0.01309985066397168
reference,0,0.6563,38,-0.008034897138278652,0.004017448569139326
reference,0,0.6563,39,-0.006314640430989726,0
reference,0,0.6563,40,-0.008034897138278652,-0.004017448569139326
reference,0,0.6563,41,-0.01309985066397168,-0.01309985066397168
reference,0,0.6563,42,-0.021156657555769343,-0.03173498633365268
reference,0,0.6563,43,-0.03173498633365268,0.021156657555769343
reference,0,0.6563,44,-0.024579338629207914,0.008193112876402342
reference,0,0.6563,45,-0.02212921449453953,0
reference,0,0.6563,46,-0.024579338629207914,-0.008193112876402342
reference,0,0.6563,47,-0.03173498633365268,-0.021156657555769343
reference,0,0.6563,48,-0.051405304930794316,0
reference,14,0.4861,0,0.056892857676871245,12.533660982106444
reference,14,0.4861,1,0.0425856583537052,12.531914723905077
reference,14,0.4861,2,0.04178020901423274,12.5287511295276
reference,14,0.4861,3,0.040385467121272445,12.52896311051012
reference,14,0.4861,4,0.03643538250516798,12.536913240265909
reference,14,0.4861,5,0.025980327629573363,12.562616416603205
reference,14,0.4861,6,0.02492947948660218,12.535408000363674
reference,14,0.4861,7,0.02429990519002745,12.531359351769817
reference,14,0.4861,8,0.024194885380399267,12.528457793006638
reference,14,0.4861,9,0.024197640850279978,12.527883691628467
reference,14,0.4861,10,0.02322674599343255,12.532786205872084
reference,14,0.4861,11,0.01910094022207609,12.551026952173864
reference,14,0.4861,12,0.007588311496752986,12.600596914427703
reference,14,0.4861,13,0.011031122110871427,12.534664117204228
reference,14,0.4861,14,0.010722478320017714,12.531150976691174
reference,14,0.4861,15,0.010778524135721446,12.528667082937021
