seed,sample,peak_deg,hpbw_deg,holdout_peak_deg,holdout_hpbw_deg,taper_efficiency,holdout_taper_efficiency,active_count,worst_psll_db,holdout_worst_psll_db
42,542,0.691821785408054,8.880662454578786,0.8839546986117209,8.91110401684435,0.7653919311350591,0.7653919311350591,16,-10.935662467950971,-11.196404819793846
42,547,15.23205208918027,9.347507100385315,15.427248528395635,9.380381571843918,0.7486715786586114,0.7486715786586114,16,-10.258145518068257,-10.258176367113617
42,548,20.947941615095903,7.667870260516235,21.1064465129245,7.682867627340272,0.9472319484428234,0.9472319484428234,16,-10.536271884300989,-10.536236057318282
42,551,30.530473183220895,8.047060402577841,30.68112757160927,8.042893430313224,0.9662507902090002,0.9662507902090004,16,-10.110416063580312,-10.110341120817921
42,553,37.38837100654401,9.555685584457741,37.577879380605026,9.564470115975574,0.9023931770002488,0.9023931770002493,16,-10.738597168431191,-10.738597168431191
42,556,46.90724104133697,10.475584607567406,47.12529074172092,10.51480715150258,0.9521701659606885,0.9521701659606882,16,-10.39770805413813,-10.397709819636379
42,563,-31.9133711043855,10.688483271820242,-31.670253181768075,10.67627602562558,0.7450205662213455,0.7450205662213455,16,-10.189498141210322,-10.399792496007391
42,564,-30.67594070732266,8.53433945613454,-30.51817569923727,8.524913571217269,0.9291198175735349,0.9291198175735351,16,-10.534559248545822,-10.534560222737248
42,566,-21.676018464393028,8.76634076564558,-21.510523182229687,8.743446173248358,0.8386421492976209,0.8386421492976212,16,-10.955076921800167,-11.552434892863888
42,569,-14.429176084488699,7.9066291783969955,-14.273557699797601,7.917077658007129,0.8922054096050236,0.8922054096050236,16,-11.279280688032136,-11.279238265061284
