key,objective,cost,vehicle,position
0.36399999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.36799999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.37200000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.37600000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.38000000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.38400000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.38800000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.39200000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.39600000000000002,1108.88451346296255906,1108.88451346296255906,0,2
0.40000000000000002,1108.88451346296255906,1108.88451346296255906,0,2
0.40400000000000003,1108.88451346296255906,1108.88451346296255906,0,2
0.40799999999999997,1108.88451346296255906,1108.88451346296255906,0,2
0.41199999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.41599999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.41999999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.42399999999999999,1108.88451346296255906,1108.88451346296255906,0,2
0.42799999999999999,1108.88451346296255906,1108.88451346296255906,0,2
0.43200000000000000,1108.88451346296255906,1108.88451346296255906,0,2
0.43600000000000000,1108.88451346296255906,1108.88451346296255906,0,2
0.44000000000000000,1108.88451346296255906,1108.88451346296255906,0,2
0.44400000000000001,1108.88451346296255906,1108.88451346296255906,0,2
0.44800000000000001,1108.88451346296255906,1108.88451346296255906,0,2
0.45200000000000001,1108.88451346296255906,1108.88451346296255906,0,2
0.45600000000000002,1108.88451346296255906,1108.88451346296255906,0,2
0.46000000000000002,1108.88451346296255906,1108.88451346296255906,0,2
0.46400000000000002,1108.88451346296255906,1108.88451346296255906,0,2
0.46800000000000003,1108.88451346296255906,1108.88451346296255906,0,2
0.47199999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.47599999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.47999999999999998,1108.88451346296255906,1108.88451346296255906,0,2
0.48399999999999999,1108.88451346296255906,1108.88451346296255906,0,2
0.48799999999999999,1108.88451346296255906,1108.88451346296255906,0,2
0.49199999999999999,1108.88451346296255906,1108.88451346296255906,0,2
0.49600000000000000,1108.88451346296255906,1108.88451346296255906,0,2
0.50000000000000000,1108.88451346296255906,1108.88451346296255906,0,2
